K,skew,B,load,capfam,lam,cap_blocks,policy,W,p99_mean,p99_std,recomp_mean,recomp_std,hit_mean,p99_seeds,recomp_seeds
8,2.0,4,1.0,5,4.0,640,bounded,16,3.496243368783877,1.0079037096943937,57429.333333333336,7582.192002023923,0.9298958333333334,2.9637;2.8284;2.5888;3.4739;2.4495;3.1852;1.8531;5.1973;4.1242;3.8859;4.0719;2.2554;1.8158;4.0506;4.0167;3.4514;3.1682;4.8127;4.6166;2.3488;4.7625;4.2084;2.5892;5.1915,53248;63488;53248;75776;57344;59392;47104;53248;65536;63488;49152;65536;45056;61440;69632;49152;49152;51200;51200;57344;63488;53248;61440;59392
8,2.0,4,1.0,5,4.0,640,bounded,32,3.578858540771114,1.2127930182669155,56064,7794.348721990825,0.9315625,3.8044;2.8284;2.5888;4.7278;2.4495;3.1852;1.8531;6.5262;4.4156;3.3797;4.0719;2.2554;1.8158;4.4005;4.0301;3.4514;3.0406;4.6518;3.9003;1.6263;5.5924;3.6612;2.5892;5.0471,55296;63488;53248;75776;57344;59392;47104;51200;63488;59392;49152;65536;45056;57344;67584;49152;40960;51200;49152;53248;59392;51200;61440;59392
8,2.0,4,1.0,6,4.0,768,greedy,0,3.0033992126465066,1.0668783599343108,38314.666666666664,6489.261967965917,0.9532291666666667,2.7720;1.4977;1.4741;3.9630;1.5424;2.2172;1.8420;3.8799;3.1711;3.3797;4.3922;2.1330;1.7790;4.3720;3.5362;3.4514;3.0406;4.7437;3.6257;1.7951;3.4365;2.9400;2.0500;5.0471,36864;40960;38912;57344;45056;43008;30720;36864;40960;45056;36864;43008;34816;45056;43008;26624;30720;38912;30720;34816;36864;32768;38912;30720
8,2.0,4,1.0,6,4.0,768,vtc,0,3.9465403358108166,1.5543811651439896,39765.333333333336,7165.967965940741,0.9514583333333333,4.4315;2.1914;1.7696;2.6133;2.4994;4.3396;3.0387;5.9816;4.9101;3.6378;5.6814;1.5724;2.3863;3.2904;4.2206;3.5381;3.1514;6.1518;5.5591;2.6266;4.6663;7.2340;2.8647;6.3609,38912;43008;38912;59392;47104;47104;30720;38912;40960;47104;34816;43008;34816;43008;51200;26624;30720;38912;34816;34816;38912;40960;38912;30720
8,2.0,4,1.0,6,4.0,768,bounded,1,2.6254008632536885,1.0267570541941649,39594.666666666664,7280.888834628793,0.9516666666666667,2.7583;1.2055;1.3176;2.0358;1.4182;2.3498;1.6655;3.3253;3.3104;2.8242;3.1045;1.5968;1.2047;2.2623;2.9027;3.2688;2.7788;3.4100;3.9886;1.7471;2.9026;4.5452;1.9448;5.1420,38912;40960;38912;61440;47104;47104;30720;36864;40960;47104;34816;43008;34816;43008;49152;26624;30720;38912;34816;34816;38912;40960;38912;30720
8,2.0,4,1.0,6,4.0,768,bounded,2,2.636479724656927,0.9801506960320665,39509.333333333336,7007.212538203444,0.9517708333333333,2.7216;1.2428;1.3968;2.2213;1.4336;2.5152;1.6411;3.3645;3.2400;2.7281;3.3435;1.6053;1.3966;2.3455;2.8816;3.2688;2.6696;3.3609;4.1436;1.7101;3.0026;4.4171;1.8089;4.8164,36864;40960;38912;59392;47104;47104;30720;36864;40960;47104;36864;43008;34816;43008;49152;26624;30720;38912;34816;34816;38912;40960;38912;30720
8,2.0,4,1.0,6,4.0,768,bounded,4,2.6635101447382463,1.0554232822853264,39424,7100.635840073292,0.951875,3.0006;1.3804;1.1852;2.3303;1.5895;2.3096;1.7843;3.3413;3.4862;2.6870;3.4514;1.5465;1.4321;2.3962;2.7323;3.3951;2.4962;3.4312;4.2030;1.5363;3.0841;4.4382;1.4751;5.2122,34816;40960;38912;59392;47104;45056;30720;40960;40960;47104;38912;43008;34816;43008;49152;26624;30720;38912;30720;34816;38912;40960;38912;30720
8,2.0,4,1.0,6,4.0,768,bounded,8,2.8239468764917297,0.9154625994039219,39082.666666666664,6790.303151471876,0.9522916666666666,3.0750;1.4977;1.7279;2.7885;1.9524;2.3594;1.8125;3.3279;3.6355;2.7281;3.8561;1.8216;1.7790;3.2163;2.9668;3.4514;2.3286;3.3737;4.0625;1.8055;3.4602;3.4371;2.0500;5.2613,34816;40960;38912;57344;47104;43008;30720;38912;40960;45056;38912;43008;34816;45056;49152;26624;30720;38912;30720;34816;40960;36864;38912;30720
8,2.0,4,1.0,6,4.0,768,bounded,16,3.006677191015817,1.0726633732956112,38485.333333333336,6556.243911129468,0.9530208333333333,2.7720;1.4977;1.4741;3.3041;1.5424;2.2172;1.8420;3.9535;3.7300;3.0609;4.5630;2.1330;1.7790;4.0392;2.9992;3.4514;3.1673;4.3822;4.6166;1.7951;4.0748;2.8934;2.0500;4.8221,34816;40960;38912;57344;45056;43008;30720;36864;40960;47104;36864;43008;34816;45056;43008;26624;30720;38912;30720;34816;38912;34816;38912;30720
8,2.0,4,1.0,6,4.0,768,bounded,32,3.006179687564287,1.06924343031805,38314.666666666664,6489.261967965917,0.9532291666666667,2.7720;1.4977;1.4741;3.9630;1.5424;2.2172;1.8420;3.9466;3.1711;3.3797;4.3922;2.1330;1.7790;4.3720;3.5362;3.4514;3.0406;4.7437;3.6257;1.7951;3.4365;2.9400;2.0500;5.0471,36864;40960;38912;57344;45056;43008;30720;36864;40960;45056;36864;43008;34816;45056;43008;26624;30720;38912;30720;34816;36864;32768;38912;30720
8,2.0,4,1.0,7,4.0,896,greedy,0,2.5251825058610535,1.003949503854504,23637.333333333332,3691.0982406625567,0.9711458333333334,1.7782;1.2699;1.4741;2.7287;1.3685;1.4727;1.6411;3.4658;3.1711;2.7281;2.7621;1.7735;1.3563;3.2287;2.3490;3.4514;3.0406;3.9571;3.6257;1.1185;3.4365;2.3096;2.0500;5.0471,18432;26624;24576;30720;26624;28672;22528;26624;28672;24576;24576;24576;18432;24576;24576;18432;22528;22528;20480;22528;28672;20480;16384;20480
8,2.0,4,1.0,7,4.0,896,vtc,0,3.4519119172615738,1.6170228723059987,23637.333333333332,3691.0982406625567,0.9711458333333334,4.4315;1.1117;1.7176;2.2186;2.0230;1.6380;2.0134;5.9816;4.9101;3.3214;5.6814;1.5646;1.4552;3.0487;3.8344;3.5381;3.1514;6.1518;5.5591;2.6266;4.6663;2.9758;2.8647;6.3609,18432;26624;24576;30720;26624;28672;22528;26624;28672;24576;24576;24576;18432;24576;24576;18432;22528;22528;20480;22528;28672;20480;16384;20480
8,2.0,4,1.0,7,4.0,896,bounded,1,2.3678000655458673,1.0279257047275667,23637.333333333332,3691.0982406625567,0.9711458333333334,2.6107;0.8798;1.3176;1.7204;1.3370;1.2195;1.6655;3.3253;3.3104;2.8242;3.1045;1.5450;1.1892;1.8469;2.0587;3.2688;2.7788;3.4100;3.9886;1.7471;2.9026;1.6897;1.9448;5.1420,18432;26624;24576;30720;26624;28672;22528;26624;28672;24576;24576;24576;18432;24576;24576;18432;22528;22528;20480;22528;28672;20480;16384;20480
8,2.0,4,1.0,7,4.0,896,bounded,2,2.3629074936135424,0.9941922060234677,23637.333333333332,3691.0982406625567,0.9711458333333334,2.7131;0.8982;1.3968;1.6462;1.3200;1.3971;1.6411;3.3645;3.2400;2.7281;3.0547;1.2735;1.2557;1.9485;2.1381;3.2688;2.6696;3.3609;4.1436;1.7101;3.0026;1.9133;1.8089;4.8164,18432;26624;24576;30720;26624;28672;22528;26624;28672;24576;24576;24576;18432;24576;24576;18432;22528;22528;20480;22528;28672;20480;16384;20480
8,2.0,4,1.0,7,4.0,896,bounded,4,2.403267063541462,1.0760957154562996,23637.333333333332,3691.0982406625567,0.9711458333333334,3.0006;1.2699;1.1852;1.5582;1.4287;1.4069;1.6411;3.3413;3.4862;2.6870;3.2751;1.3460;1.3563;2.1996;2.0792;3.3951;2.4962;3.4312;4.2030;1.3146;3.0841;1.9438;1.3368;5.2122,18432;26624;24576;30720;26624;28672;22528;26624;28672;24576;24576;24576;18432;24576;24576;18432;22528;22528;20480;22528;28672;20480;16384;20480
8,2.0,4,1.0,7,4.0,896,bounded,8,2.552781694388695,1.0035120402556663,23637.333333333332,3691.0982406625567,0.9711458333333334,3.0750;1.2699;1.7279;2.1646;1.5947;1.4727;1.6411;3.3279;3.6355;2.7281;2.8575;1.7328;1.3563;2.7129;2.8269;3.4514;2.3286;3.3176;4.0625;1.1185;3.4602;2.0930;2.0500;5.2613,18432;26624;24576;30720;26624;28672;22528;26624;28672;24576;24576;24576;18432;24576;24576;18432;22528;22528;20480;22528;28672;20480;16384;20480
8,2.0,4,1.0,7,4.0,896,bounded,16,2.6729537999777904,1.1156908847731382,23637.333333333332,3691.0982406625567,0.9711458333333334,2.1557;1.2699;1.4741;2.7287;1.3685;1.4727;1.6411;3.9535;3.7300;2.9030;2.8575;1.7735;1.3563;3.3469;2.4405;3.4514;3.1673;4.0687;4.6166;1.1185;4.0748;2.3096;2.0500;4.8221,18432;26624;24576;30720;26624;28672;22528;26624;28672;24576;24576;24576;18432;24576;24576;18432;22528;22528;20480;22528;28672;20480;16384;20480
8,2.0,4,1.0,7,4.0,896,bounded,32,2.5251825058610535,1.003949503854504,23637.333333333332,3691.0982406625567,0.9711458333333334,1.7782;1.2699;1.4741;2.7287;1.3685;1.4727;1.6411;3.4658;3.1711;2.7281;2.7621;1.7735;1.3563;3.2287;2.3490;3.4514;3.0406;3.9571;3.6257;1.1185;3.4365;2.3096;2.0500;5.0471,18432;26624;24576;30720;26624;28672;22528;26624;28672;24576;24576;24576;18432;24576;24576;18432;22528;22528;20480;22528;28672;20480;16384;20480
8,2.0,4,1.4,5,5.6,640,greedy,0,14.216905261142173,7.253417315109688,34133.333333333336,7036.766934387474,0.9583333333333334,13.2083;10.0204;6.4107;20.3526;8.6278;12.2779;4.6542;31.3506;18.2186;15.3400;15.3137;10.0493;5.9561;17.6572;27.1670;6.1611;8.1837;23.9277;26.8536;9.4170;15.5370;12.7496;6.5593;15.2123,28672;38912;40960;30720;38912;36864;36864;18432;26624;36864;32768;43008;32768;26624;28672;40960;34816;22528;26624;47104;30720;38912;45056;34816
8,2.0,4,1.4,5,5.6,640,vtc,0,24.748224142043085,9.343427535877264,66730.66666666667,9586.241993375483,0.9185416666666667,23.8257;24.3553;17.9696;47.2180;20.9299;25.1854;14.3863;37.3166;30.7359;30.8540;27.0769;20.6849;15.5912;33.2926;41.5559;11.3994;10.0228;24.9834;22.9432;17.3079;34.0873;17.8994;14.1779;30.1577,63488;69632;61440;94208;67584;69632;63488;71680;69632;75776;63488;67584;53248;69632;81920;59392;47104;57344;57344;65536;73728;57344;65536;75776
8,2.0,4,1.4,5,5.6,640,bounded,1,13.03884441463494,4.324703781975046,61866.666666666664,5852.025366391442,0.9244791666666666,14.9972;13.5785;11.3815;19.1361;10.7790;14.4714;7.1332;21.6240;16.2297;13.4643;15.2829;10.2573;8.9612;17.9214;18.8866;4.2194;7.5596;16.8875;12.6315;9.0123;16.2460;10.6353;7.1876;14.4489,59392;65536;61440;71680;61440;63488;61440;61440;63488;63488;63488;67584;51200;67584;71680;53248;49152;57344;53248;63488;67584;57344;61440;67584
8,2.0,4,1.4,5,5.6,640,bounded,2,12.527047387772052,4.32049477048452,59648,6152.882468133668,0.9271875,15.2316;14.3256;9.7976;18.4933;10.7795;14.0710;6.2547;20.7939;16.2541;14.3042;15.1767;11.7181;6.5785;16.5496;16.6049;4.4618;6.8327;16.9928;13.5591;7.2395;12.6830;10.8119;6.6130;14.5222,59392;67584;57344;69632;61440;61440;55296;59392;63488;65536;61440;67584;45056;59392;65536;53248;47104;57344;55296;57344;55296;57344;59392;69632
8,2.0,4,1.4,5,5.6,640,bounded,4,12.066454478253695,4.134270730656853,57856,7553.807693254222,0.9293750000000001,15.3230;12.6615;9.8822;18.9548;9.9946;13.5534;7.6647;19.3494;15.2878;14.2799;8.4721;10.6001;8.0603;15.8353;16.1244;5.3963;4.5839;15.9148;13.1120;7.7402;12.7055;10.2226;6.8339;17.0424,59392;61440;57344;69632;59392;61440;57344;57344;61440;61440;40960;69632;49152;57344;63488;55296;40960;53248;53248;59392;55296;51200;59392;73728
8,2.0,4,1.4,5,5.6,640,bounded,8,11.52600507861321,3.968299990274185,55808,5709.048724028666,0.931875,14.4569;11.9181;7.5379;14.5695;10.4010;12.5765;4.4105;18.4942;13.9635;16.8178;9.4223;11.8547;6.0200;16.9354;14.6892;4.2854;6.1143;16.6573;13.3536;7.9073;12.8598;12.0057;8.9270;10.4462,55296;59392;53248;57344;59392;59392;49152;51200;57344;67584;47104;63488;43008;57344;59392;51200;47104;55296;53248;59392;55296;55296;65536;57344
8,2.0,4,1.4,5,5.6,640,bounded,16,11.174671733941551,3.9901790119219753,52650.666666666664,6462.274797279635,0.9357291666666667,14.2758;11.4700;6.2566;16.9399;10.8203;11.8657;4.1447;18.3633;13.9277;13.6477;10.5930;9.1645;4.9505;15.1490;13.1717;4.7906;6.0995;16.4826;12.7649;7.4935;14.1235;10.7766;7.6275;13.2929,59392;57344;49152;61440;59392;55296;40960;51200;55296;57344;47104;55296;38912;51200;51200;40960;43008;55296;53248;53248;57344;49152;59392;61440
8,2.0,4,1.4,5,5.6,640,bounded,32,10.86782314428588,3.5275601195650332,46677.333333333336,4945.65380466077,0.9430208333333333,12.7113;11.0669;6.5728;13.8459;7.6548;12.8500;4.6542;18.1050;13.8409;12.8754;11.9918;9.4316;6.6884;14.7828;14.5652;6.1045;7.7357;17.0836;11.7672;8.3202;12.2768;8.4215;7.2340;10.2474,47104;53248;43008;49152;43008;53248;36864;49152;49152;55296;40960;49152;38912;47104;51200;43008;40960;51200;45056;53248;49152;40960;47104;43008
8,2.0,4,1.4,6,5.6,768,greedy,0,13.256641573199342,8.667118693722122,26965.333333333332,4290.493470711991,0.9670833333333333,14.1139;7.2193;4.5494;24.2672;6.2903;8.2308;3.3394;36.0224;16.2496;15.9439;13.4048;6.9721;5.3361;18.0903;27.7356;5.9958;8.1837;23.1219;26.8536;5.9914;14.2713;6.8263;4.8929;14.2574,22528;30720;28672;26624;30720;30720;26624;16384;26624;30720;26624;28672;28672;22528;26624;26624;30720;18432;22528;36864;26624;24576;30720;26624
8,2.0,4,1.4,6,5.6,768,vtc,0,12.183349532033942,5.868432571821223,40448,7125.205587677219,0.9506249999999999,10.5025;12.4895;5.5047;28.3378;8.0027;11.9500;6.5039;19.2778;13.8538;14.8016;9.0465;12.5488;8.3030;18.9861;23.9828;5.2424;6.3139;16.2038;12.5038;5.3734;13.3783;9.8682;5.6220;13.8031,36864;45056;40960;59392;47104;47104;32768;40960;40960;47104;36864;45056;34816;43008;53248;26624;30720;40960;34816;34816;40960;34816;38912;36864
8,2.0,4,1.4,6,5.6,768,bounded,1,7.145117033486385,2.8987293474795957,39509.333333333336,6753.204737176434,0.9517708333333333,7.4569;7.3087;3.1404;12.9834;5.6181;8.7066;3.2430;12.3470;8.5153;7.5204;5.2950;6.8943;5.1576;10.3077;12.4387;3.5572;4.5363;10.0481;7.3634;3.6662;6.9777;8.7258;3.5242;6.1509,38912;40960;38912;55296;47104;47104;30720;36864;40960;47104;34816;43008;34816;43008;51200;26624;30720;38912;34816;34816;38912;43008;38912;30720
8,2.0,4,1.4,6,5.6,768,bounded,2,7.118760835927548,2.908987271139869,39509.333333333336,6407.959494947583,0.9517708333333333,6.7194;7.2061;3.3420;12.2912;4.8652;8.4216;3.0045;13.1706;8.5688;7.4990;6.6533;6.9985;4.2806;11.2075;11.4495;3.5660;4.5591;10.0945;8.2401;3.6626;7.8539;7.4210;3.5178;6.2574,36864;40960;38912;53248;45056;47104;30720;38912;40960;47104;38912;43008;32768;47104;49152;26624;30720;38912;36864;34816;40960;38912;38912;30720
8,2.0,4,1.4,6,5.6,768,bounded,4,7.200857504095413,3.2794353408056143,39168,7077.52423756594,0.9521875,6.6900;7.0579;2.9301;12.7711;4.8487;7.0908;2.9843;13.0534;10.0920;8.3655;5.6959;4.2390;4.3333;11.3602;12.3396;3.5660;4.5839;11.2920;7.5173;3.6586;11.1823;6.9857;3.6662;6.5166,36864;40960;36864;51200;45056;43008;30720;38912;45056;49152;34816;34816;32768;45056;51200;26624;30720;40960;34816;34816;51200;36864;38912;28672
8,2.0,4,1.4,6,5.6,768,bounded,8,7.5518334110689285,3.5642662050603073,39168,7199.928888537719,0.9521875,7.7484;7.4299;3.2948;13.7206;5.4213;7.5990;3.1188;17.0049;8.5063;7.7599;6.2888;4.8279;4.3829;12.0715;13.5522;4.1251;4.6047;10.6462;7.7107;3.5517;8.8761;7.8095;4.3369;6.8560,38912;40960;34816;55296;43008;43008;28672;49152;40960;45056;32768;34816;32768;45056;53248;26624;30720;38912;36864;32768;45056;38912;38912;32768
8,2.0,4,1.4,6,5.6,768,bounded,16,8.044907260426926,3.340144328200086,38314.666666666664,6855.93724851355,0.9532291666666667,8.4256;8.5397;4.2470;13.0257;5.7806;8.8338;3.2591;15.7729;8.8234;8.5531;7.2162;5.9019;4.4661;13.7362;12.5342;4.7906;5.2853;12.8334;7.7420;4.6304;9.3469;7.5840;4.4512;7.2986,40960;43008;34816;51200;43008;45056;28672;40960;40960;45056;30720;34816;32768;47104;51200;26624;30720;40960;32768;32768;43008;36864;34816;30720
8,2.0,4,1.4,6,5.6,768,bounded,32,8.57045015047416,2.935174497041538,34048,5248.520299411381,0.9584374999999999,8.2773;8.1252;4.5494;11.4760;7.3275;8.0060;3.3394;14.5252;10.7879;9.4943;8.9290;7.1766;5.2783;10.8344;12.2074;5.9958;7.2944;15.2755;9.7314;6.4702;10.4936;6.5824;4.8929;8.6207,30720;38912;30720;40960;38912;40960;26624;38912;38912;36864;28672;30720;28672;32768;40960;26624;30720;45056;32768;36864;32768;28672;30720;28672
8,2.0,4,1.4,7,5.6,896,greedy,0,12.745730647254849,9.11462079649808,20992,2788.716311614838,0.974375,12.6577;4.4141;4.5494;24.6637;6.0767;4.5282;3.1879;36.0224;15.1949;16.3989;12.9564;6.9721;3.3140;19.3679;27.7356;5.9958;8.1837;23.1219;26.8536;4.4267;14.2713;6.8263;3.9211;14.2574,20480;22528;24576;22528;26624;24576;20480;16384;22528;22528;22528;26624;18432;18432;20480;18432;20480;18432;20480;20480;22528;18432;16384;18432
8,2.0,4,1.4,7,5.6,896,vtc,0,7.0704365923576065,2.5198907807688085,23722.666666666668,3781.720713584698,0.9710416666666667,7.0110;4.8692;3.4593;9.6243;5.2107;4.7309;3.1530;11.6177;9.1460;9.6816;8.3884;7.1587;3.2506;9.1872;10.3107;5.2424;6.3139;7.8957;10.1408;4.7876;8.3711;4.5482;5.3213;10.2705,18432;26624;24576;30720;26624;28672;22528;26624;28672;22528;26624;26624;18432;24576;24576;18432;22528;22528;20480;22528;28672;20480;16384;20480
8,2.0,4,1.4,7,5.6,896,bounded,1,4.621891401328145,1.566091922536285,23808,3913.2567851684184,0.9709375,4.9358;3.9755;2.6796;6.3560;3.4137;3.0026;2.3987;8.5201;5.8010;5.4001;4.8848;3.5914;2.0876;5.5279;7.0001;3.5572;4.5363;5.6839;5.7466;3.6662;5.4848;3.0452;3.4795;6.1509,18432;26624;24576;32768;26624;28672;22528;26624;28672;24576;24576;24576;18432;24576;26624;18432;22528;22528;20480;22528;28672;20480;16384;20480
8,2.0,4,1.4,7,5.6,896,bounded,2,4.677341990924823,1.5831391437853726,23722.666666666668,3962.261082877918,0.9710416666666667,5.0055;3.8370;2.7399;6.3903;3.4656;3.1736;2.3987;8.5439;5.8378;5.4780;4.9723;3.6141;2.1698;5.4913;7.1504;3.5660;4.5591;5.8756;5.8915;3.6626;5.6134;3.1295;3.4328;6.2574,18432;26624;24576;32768;26624;28672;20480;26624;28672;24576;24576;24576;18432;24576;26624;18432;22528;22528;20480;22528;28672;20480;16384;20480
8,2.0,4,1.4,7,5.6,896,bounded,4,4.952241812105887,1.7932601574426135,24064,4512.1891213319805,0.970625,5.1505;3.9570;2.8511;5.9936;3.8095;3.4148;2.3799;9.9846;6.0053;6.1203;5.2143;4.0424;2.3953;6.4527;7.8752;3.5660;4.5839;5.8196;6.2524;3.6586;5.9643;3.3388;3.5072;6.5166,18432;26624;24576;30720;26624;30720;20480;30720;28672;26624;24576;24576;18432;26624;30720;18432;20480;22528;20480;22528;28672;18432;16384;20480
8,2.0,4,1.4,7,5.6,896,bounded,8,5.25711786930508,1.660156961735534,23637.333333333332,4303.20356117264,0.9711458333333334,5.8129;3.8890;3.1587;6.3979;4.3231;4.5913;2.5302;9.2400;6.5239;5.9160;5.7765;4.1704;2.9689;6.2965;8.2529;4.1251;4.6047;6.2421;6.6057;3.4792;6.4390;3.8845;4.0861;6.8560,18432;26624;24576;28672;26624;32768;20480;28672;28672;24576;24576;24576;18432;24576;28672;18432;20480;22528;20480;20480;28672;18432;16384;20480
8,2.0,4,1.4,7,5.6,896,bounded,16,5.936210611102526,1.7318037013478826,23296,3822.895237905428,0.9715625,5.9477;4.7849;3.7625;7.3472;4.4927;4.3072;3.1879;10.5610;7.1186;6.5720;6.9802;5.2895;3.8459;7.0686;8.1026;4.7906;5.2853;7.1156;7.6273;4.6304;7.5058;4.5068;4.3399;7.2986,18432;26624;24576;28672;24576;28672;20480;28672;26624;24576;24576;26624;18432;26624;24576;18432;20480;22528;20480;20480;28672;18432;16384;20480
8,2.0,4,1.4,7,5.6,896,bounded,32,7.030218865823533,2.4279637764642783,22613.333333333332,3099.139378745152,0.9723958333333333,6.8403;3.9624;4.5494;9.7145;5.7304;4.5282;3.1879;12.1767;8.8794;8.5138;7.8820;6.9674;3.0280;8.3355;9.7561;5.9958;7.0706;9.2393;9.5642;6.1207;9.5777;4.5634;3.9211;8.6207,20480;24576;24576;24576;26624;24576;20480;28672;26624;24576;22528;26624;18432;22528;24576;18432;20480;22528;20480;20480;24576;18432;16384;20480
16,1.5,4,0.7,5,2.8,640,greedy,0,5.845338627453645,1.3208274722501012,190122.66666666666,11995.32946145661,0.7679166666666667,6.2624;6.9311;7.1627;8.1635;6.0278;5.8737;5.2574;7.6491;7.9553;6.6687;5.7999;3.7290;5.0918;4.4918;6.2934;3.5845;4.5145;6.6712;6.9120;3.3484;5.5974;6.0388;4.2632;6.0007,182272;198656;186368;198656;200704;188416;200704;155648;190464;198656;190464;196608;174080;176128;204800;194560;182272;169984;180224;192512;198656;200704;196608;204800
16,1.5,4,0.7,5,2.8,640,vtc,0,38.613419904707456,20.83813297354317,221696,15733.763609935588,0.729375,27.8054;47.5392;24.5635;77.5077;37.6451;43.9552;20.8011;69.2147;34.8050;22.8817;53.2634;24.3860;24.0515;44.0632;53.8415;19.0690;17.3231;34.3669;94.3590;17.6071;54.2617;18.1190;10.9583;54.3336,202752;229376;210944;241664;235520;215040;227328;212992;202752;221184;239616;215040;194560;212992;247808;223232;200704;215040;245760;212992;239616;210944;212992;249856
16,1.5,4,0.7,5,2.8,640,bounded,1,10.286913990872455,3.9996244497968916,217173.33333333334,16664.050994747813,0.7348958333333333,8.4735;19.1579;8.1263;14.8667;10.7227;11.6991;9.8373;16.9634;14.1128;8.7215;13.2945;8.1937;8.6007;4.6871;11.9283;4.1389;5.2912;10.7424;14.4556;4.4676;11.9010;10.9236;3.7747;11.8055,202752;233472;202752;233472;239616;217088;233472;198656;215040;231424;235520;208896;192512;192512;237568;210944;196608;198656;210944;210944;237568;223232;202752;245760
16,1.5,4,0.7,5,2.8,640,bounded,2,8.583069457437905,3.01901367393564,209152,14760.200179311028,0.7446875,7.8402;15.5210;6.6335;10.5881;8.7966;10.8435;7.9739;12.4534;12.6604;7.7067;8.4453;4.5928;7.0238;6.0788;8.7301;4.0310;5.2251;9.3756;13.0398;4.4885;11.3458;10.1342;4.0722;8.3934,198656;227328;196608;221184;233472;217088;215040;180224;206848;210944;212992;200704;186368;196608;231424;206848;190464;192512;206848;204800;225280;221184;202752;233472
16,1.5,4,0.7,5,2.8,640,bounded,4,7.135081502250925,2.3490957191408675,201216,11886.783248633754,0.754375,5.9420;9.8306;7.5410;8.3833;6.9568;8.3391;4.6797;12.0335;10.0157;8.5030;7.1580;3.9014;6.4375;4.7292;6.3426;3.4856;5.2895;7.5593;11.6382;3.7696;8.3015;8.1740;3.8836;8.3472,192512;208896;200704;212992;206848;196608;202752;176128;202752;215040;202752;196608;182272;186368;221184;200704;188416;182272;200704;200704;217088;212992;202752;219136
16,1.5,4,0.7,5,2.8,640,bounded,8,6.274919244904441,1.6374441011461183,195242.66666666666,11320.745951079765,0.7616666666666667,5.9370;8.2752;6.4604;6.7076;6.9775;7.9979;4.9356;10.2394;8.1377;6.3954;5.6039;3.8744;5.6166;5.0376;6.8765;3.6217;5.6925;6.6504;8.0500;3.4301;5.6984;8.1117;4.1481;6.1225,186368;206848;192512;208896;206848;192512;202752;167936;194560;198656;196608;196608;176128;186368;210944;196608;188416;174080;188416;192512;202752;206848;200704;210944
16,1.5,4,0.7,5,2.8,640,bounded,16,5.763108321327733,1.2292934839380951,190634.66666666666,12747.55478077615,0.7672916666666667,6.2624;6.3695;6.5073;7.3207;6.0278;6.2044;5.2574;7.3420;7.7053;7.4025;5.9037;3.7290;5.1057;4.5190;6.1406;3.5845;4.7922;5.9763;7.5208;3.3484;5.5917;5.6348;4.2744;5.7944,182272;198656;188416;204800;200704;190464;200704;153600;188416;196608;192512;196608;172032;176128;202752;194560;182272;167936;186368;192512;202752;198656;196608;208896
16,1.5,4,0.7,5,2.8,640,bounded,32,5.845338627453645,1.3208274722501012,190122.66666666666,11995.32946145661,0.7679166666666667,6.2624;6.9311;7.1627;8.1635;6.0278;5.8737;5.2574;7.6491;7.9553;6.6687;5.7999;3.7290;5.0918;4.4918;6.2934;3.5845;4.5145;6.6712;6.9120;3.3484;5.5974;6.0388;4.2632;6.0007,182272;198656;186368;198656;200704;188416;200704;155648;190464;198656;190464;196608;174080;176128;204800;194560;182272;169984;180224;192512;198656;200704;196608;204800
16,1.5,4,0.7,6,2.8,768,greedy,0,4.642021472063266,1.12203562673404,162730.66666666666,13245.921468722196,0.8013541666666667,5.1710;4.2825;4.3846;6.1321;3.5496;4.0032;4.9825;6.2362;5.9562;5.8454;4.9753;3.0975;3.3333;4.0476;5.9330;3.5013;3.9267;5.4657;5.9855;1.7619;4.4388;5.5388;4.0238;4.8357,147456;167936;161792;190464;167936;161792;163840;139264;161792;174080;163840;153600;143360;143360;182272;167936;157696;139264;159744;165888;180224;165888;165888;180224
16,1.5,4,0.7,6,2.8,768,vtc,0,21.115462786538973,9.114065129186995,185088,17040.83378241804,0.7740625,15.4131;38.1574;18.8433;30.5301;28.5597;38.5112;10.4885;26.5713;18.3759;15.3825;18.2638;16.8701;17.5581;11.2938;29.1163;11.2169;9.2782;29.8094;32.8683;9.5446;28.2375;17.1264;8.5407;26.2138,163840;196608;184320;212992;204800;188416;192512;172032;176128;190464;182272;163840;161792;161792;215040;176128;165888;169984;192512;172032;219136;192512;184320;202752
16,1.5,4,0.7,6,2.8,768,bounded,1,6.128855954459524,2.3206463151676524,177920,16151.010040654837,0.7828125,6.8835;7.8435;4.8968;7.0204;4.7512;9.6566;5.1130;11.6267;7.8540;5.8703;5.8513;4.2561;3.5714;4.2669;4.5821;3.2932;5.2912;8.5856;8.7735;1.8417;7.3645;8.9726;3.1434;5.7830,165888;182272;174080;204800;186368;184320;188416;169984;176128;184320;182272;159744;147456;143360;196608;172032;167936;161792;182272;165888;206848;196608;172032;198656
16,1.5,4,0.7,6,2.8,768,bounded,2,5.682803163262145,1.9157121962458763,174592,15577.48255228253,0.786875,7.8402;6.8572;5.1757;6.5838;4.7671;7.3634;5.5437;9.4256;7.0863;6.0972;5.7888;2.4079;3.9691;4.4205;5.2543;3.1959;4.3413;7.0905;8.4181;1.7619;5.8318;8.2856;3.2178;5.6634,163840;180224;176128;200704;184320;176128;176128;157696;178176;184320;178176;153600;147456;143360;196608;172032;165888;157696;178176;163840;200704;190464;169984;194560
