img,variant,klass,pixel_identical,max_abs_diff,vllm_prod_hit,vllm_prod_sha_hit,vllm_pil_hit,sglang_hit
img_0091.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0091.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0091.png,Y1_jpeg_q90,lossy,0,8,0,0,0,0
img_0091.png,Y2_jpeg_q95,lossy,0,7,0,0,0,0
img_0091.png,Y3_resize99,lossy,0,4,0,0,0,0
img_0092.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0092.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0092.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0092.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0092.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0092.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0092.png,Y1_jpeg_q90,lossy,0,7,0,0,0,0
img_0092.png,Y2_jpeg_q95,lossy,0,6,0,0,0,0
img_0092.png,Y3_resize99,lossy,0,4,0,0,0,0
img_0093.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0093.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0093.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0093.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0093.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0093.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0093.png,Y1_jpeg_q90,lossy,0,8,0,0,0,0
img_0093.png,Y2_jpeg_q95,lossy,0,6,0,0,0,0
img_0093.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0094.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0094.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0094.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0094.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0094.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0094.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0094.png,Y1_jpeg_q90,lossy,0,5,0,0,0,0
img_0094.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0094.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0095.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0095.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0095.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0095.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0095.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0095.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0095.png,Y1_jpeg_q90,lossy,0,6,0,0,0,0
img_0095.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0095.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0096.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0096.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0096.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0096.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0096.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0096.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0096.png,Y1_jpeg_q90,lossy,0,7,0,0,0,0
img_0096.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0096.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0097.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0097.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0097.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0097.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0097.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0097.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0097.png,Y1_jpeg_q90,lossy,0,7,0,0,0,0
img_0097.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0097.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0098.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0098.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0098.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0098.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0098.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0098.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0098.png,Y1_jpeg_q90,lossy,0,6,0,0,0,0
img_0098.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0098.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0099.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0099.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0099.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0099.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0099.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0099.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0099.png,Y1_jpeg_q90,lossy,0,7,0,0,0,0
img_0099.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0099.png,Y3_resize99,lossy,0,4,0,0,0,0
img_0100.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0100.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0100.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0100.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0100.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0100.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0100.png,Y1_jpeg_q90,lossy,0,8,0,0,0,0
img_0100.png,Y2_jpeg_q95,lossy,0,7,0,0,0,0
img_0100.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0101.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0101.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0101.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0101.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0101.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0101.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0101.png,Y1_jpeg_q90,lossy,0,9,0,0,0,0
img_0101.png,Y2_jpeg_q95,lossy,0,7,0,0,0,0
img_0101.png,Y3_resize99,lossy,0,4,0,0,0,0
img_0102.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0102.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0102.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0102.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0102.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0102.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0102.png,Y1_jpeg_q90,lossy,0,6,0,0,0,0
img_0102.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0102.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0103.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0103.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0103.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0103.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0103.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0103.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0103.png,Y1_jpeg_q90,lossy,0,7,0,0,0,0
img_0103.png,Y2_jpeg_q95,lossy,0,6,0,0,0,0
img_0103.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0104.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0104.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0104.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0104.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0104.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0104.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0104.png,Y1_jpeg_q90,lossy,0,6,0,0,0,0
img_0104.png,Y2_jpeg_q95,lossy,0,4,0,0,0,0
img_0104.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0105.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0105.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0105.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0105.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0105.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0105.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0105.png,Y1_jpeg_q90,lossy,0,5,0,0,0,0
img_0105.png,Y2_jpeg_q95,lossy,0,4,0,0,0,0
img_0105.png,Y3_resize99,lossy,0,2,0,0,0,0
img_0106.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0106.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0106.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0106.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0106.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0106.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0106.png,Y1_jpeg_q90,lossy,0,6,0,0,0,0
img_0106.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0106.png,Y3_resize99,lossy,0,5,0,0,0,0
img_0107.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0107.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0107.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0107.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0107.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0107.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0107.png,Y1_jpeg_q90,lossy,0,6,0,0,0,0
img_0107.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0107.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0108.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0108.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0108.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0108.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0108.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0108.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0108.png,Y1_jpeg_q90,lossy,0,5,0,0,0,0
img_0108.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0108.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0109.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0109.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0109.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0109.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0109.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0109.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0109.png,Y1_jpeg_q90,lossy,0,10,0,0,0,0
img_0109.png,Y2_jpeg_q95,lossy,0,7,0,0,0,0
img_0109.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0110.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0110.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0110.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0110.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0110.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0110.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0110.png,Y1_jpeg_q90,lossy,0,7,0,0,0,0
img_0110.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0110.png,Y3_resize99,lossy,0,2,0,0,0,0
img_0111.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0111.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0111.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0111.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0111.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0111.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0111.png,Y1_jpeg_q90,lossy,0,6,0,0,0,0
img_0111.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0111.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0112.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0112.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0112.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0112.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0112.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0112.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0112.png,Y1_jpeg_q90,lossy,0,8,0,0,0,0
img_0112.png,Y2_jpeg_q95,lossy,0,6,0,0,0,0
img_0112.png,Y3_resize99,lossy,0,4,0,0,0,0
img_0113.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0113.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0113.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0113.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0113.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0113.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0113.png,Y1_jpeg_q90,lossy,0,7,0,0,0,0
img_0113.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0113.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0114.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0114.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0114.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0114.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0114.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0114.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0114.png,Y1_jpeg_q90,lossy,0,7,0,0,0,0
img_0114.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0114.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0115.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0115.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0115.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0115.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0115.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0115.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0115.png,Y1_jpeg_q90,lossy,0,5,0,0,0,0
img_0115.png,Y2_jpeg_q95,lossy,0,4,0,0,0,0
img_0115.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0116.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0116.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0116.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0116.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0116.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0116.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0116.png,Y1_jpeg_q90,lossy,0,5,0,0,0,0
img_0116.png,Y2_jpeg_q95,lossy,0,4,0,0,0,0
img_0116.png,Y3_resize99,lossy,0,4,0,0,0,0
img_0117.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0117.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0117.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0117.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0117.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0117.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0117.png,Y1_jpeg_q90,lossy,0,7,0,0,0,0
img_0117.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0117.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0118.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0118.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0118.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0118.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0118.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0118.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0118.png,Y1_jpeg_q90,lossy,0,7,0,0,0,0
img_0118.png,Y2_jpeg_q95,lossy,0,6,0,0,0,0
img_0118.png,Y3_resize99,lossy,0,4,0,0,0,0
img_0119.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0119.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0119.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0119.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0119.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0119.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0119.png,Y1_jpeg_q90,lossy,0,6,0,0,0,0
img_0119.png,Y2_jpeg_q95,lossy,0,7,0,0,0,0
img_0119.png,Y3_resize99,lossy,0,4,0,0,0,0
img_0120.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0120.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0120.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0120.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0120.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0120.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0120.png,Y1_jpeg_q90,lossy,0,6,0,0,0,0
img_0120.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0120.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0121.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0121.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0121.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0121.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0121.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0121.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0121.png,Y1_jpeg_q90,lossy,0,6,0,0,0,0
img_0121.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0121.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0122.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0122.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0122.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0122.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0122.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0122.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0122.png,Y1_jpeg_q90,lossy,0,6,0,0,0,0
img_0122.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0122.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0123.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0123.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0123.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0123.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0123.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0123.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0123.png,Y1_jpeg_q90,lossy,0,6,0,0,0,0
img_0123.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0123.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0124.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0124.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0124.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0124.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0124.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0124.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0124.png,Y1_jpeg_q90,lossy,0,5,0,0,0,0
img_0124.png,Y2_jpeg_q95,lossy,0,4,0,0,0,0
img_0124.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0125.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0125.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0125.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0125.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0125.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0125.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0125.png,Y1_jpeg_q90,lossy,0,5,0,0,0,0
img_0125.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0125.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0126.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0126.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0126.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0126.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0126.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0126.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0126.png,Y1_jpeg_q90,lossy,0,8,0,0,0,0
img_0126.png,Y2_jpeg_q95,lossy,0,6,0,0,0,0
img_0126.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0127.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0127.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0127.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0127.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0127.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0127.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0127.png,Y1_jpeg_q90,lossy,0,6,0,0,0,0
img_0127.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0127.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0128.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0128.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0128.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0128.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0128.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0128.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0128.png,Y1_jpeg_q90,lossy,0,8,0,0,0,0
img_0128.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0128.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0129.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0129.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0129.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0129.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0129.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0129.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0129.png,Y1_jpeg_q90,lossy,0,8,0,0,0,0
img_0129.png,Y2_jpeg_q95,lossy,0,7,0,0,0,0
img_0129.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0130.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0130.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0130.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0130.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0130.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0130.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0130.png,Y1_jpeg_q90,lossy,0,7,0,0,0,0
img_0130.png,Y2_jpeg_q95,lossy,0,7,0,0,0,0
img_0130.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0131.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0131.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0131.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0131.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0131.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0131.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0131.png,Y1_jpeg_q90,lossy,0,7,0,0,0,0
img_0131.png,Y2_jpeg_q95,lossy,0,7,0,0,0,0
img_0131.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0132.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0132.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0132.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0132.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0132.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0132.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0132.png,Y1_jpeg_q90,lossy,0,6,0,0,0,0
img_0132.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0132.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0133.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0133.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0133.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0133.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0133.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0133.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0133.png,Y1_jpeg_q90,lossy,0,7,0,0,0,0
img_0133.png,Y2_jpeg_q95,lossy,0,6,0,0,0,0
img_0133.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0134.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0134.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0134.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0134.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0134.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0134.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0134.png,Y1_jpeg_q90,lossy,0,8,0,0,0,0
img_0134.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0134.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0135.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0135.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0135.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0135.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0135.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0135.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0135.png,Y1_jpeg_q90,lossy,0,7,0,0,0,0
img_0135.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0135.png,Y3_resize99,lossy,0,3,0,0,0,0
img_0136.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0136.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0136.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0136.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0136.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0136.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
img_0136.png,Y1_jpeg_q90,lossy,0,7,0,0,0,0
img_0136.png,Y2_jpeg_q95,lossy,0,5,0,0,0,0
img_0136.png,Y3_resize99,lossy,0,4,0,0,0,0
img_0137.png,L1_png_reopt,lossless,1,0,0,0,1,1
img_0137.png,L1b_png_recompress0,lossless,1,0,0,0,1,1
img_0137.png,L2_exif_strip,lossless,1,0,0,0,1,1
img_0137.png,L3_lossless_webp,lossless,1,0,0,0,1,1
img_0137.png,L4_base64_rewrap,lossless,1,0,1,1,1,1
img_0137.png,L5_client_resave_tiff,lossless,1,0,0,0,1,1
