seed,restore_rate,paraphrase_rate,horizon,cap,thr,amplification_rate,growth_nodedup_uncapped,recall_nodedup_uncapped,size_sizecap,recall_sizecap,size_dedup,recall_dedup,size_oracle,recall_oracle,dedup_minus_sizecap_recall,oracle_minus_dedup_recall,gate_prec,gate_rec,skipped_false,skipped_true
3,0.4,0.6,short,200,0.5,0.75,1000,1.0,200,0.55,200,0.73,200,0.885,0.18,0.155,0.8196,0.5886,68,309
3,0.4,0.6,short,200,0.7,0.75,1000,1.0,200,0.55,200,0.68,200,0.885,0.13,0.205,0.9963,0.5067,1,266
3,0.6,0.0,long,120,0.3,0.75,1000,1.0,120,0.385,116,0.725,120,0.44,0.34,-0.285,0.4955,1.0,446,438
3,0.6,0.0,long,120,0.5,0.75,1000,1.0,120,0.385,120,0.485,120,0.44,0.1,-0.045,0.8971,1.0,60,523
3,0.6,0.0,long,120,0.7,0.75,1000,1.0,120,0.385,120,0.465,120,0.44,0.08,-0.025,1.0,0.9961,0,517
3,0.6,0.0,long,200,0.3,0.75,1000,1.0,200,0.53,116,0.725,200,0.675,0.195,-0.05,0.4955,1.0,446,438
3,0.6,0.0,long,200,0.5,0.75,1000,1.0,200,0.53,200,0.66,200,0.675,0.13,0.015,0.9054,1.0,70,670
3,0.6,0.0,long,200,0.7,0.75,1000,1.0,200,0.53,200,0.665,200,0.675,0.135,0.01,0.9985,1.0,1,681
3,0.6,0.0,short,120,0.3,0.75,1000,1.0,120,0.345,116,0.235,120,0.46,-0.11,0.225,0.4955,1.0,446,438
3,0.6,0.0,short,120,0.5,0.75,1000,1.0,120,0.345,120,0.425,120,0.46,0.08,0.035,0.8971,1.0,60,523
3,0.6,0.0,short,120,0.7,0.75,1000,1.0,120,0.345,120,0.45,120,0.46,0.105,0.01,1.0,0.9961,0,517
3,0.6,0.0,short,200,0.3,0.75,1000,1.0,200,0.545,116,0.235,200,1.0,-0.31,0.765,0.4955,1.0,446,438
3,0.6,0.0,short,200,0.5,0.75,1000,1.0,200,0.545,200,0.82,200,1.0,0.275,0.18,0.9054,1.0,70,670
3,0.6,0.0,short,200,0.7,0.75,1000,1.0,200,0.545,200,0.99,200,1.0,0.445,0.01,0.9985,1.0,1,681
3,0.6,0.3,long,120,0.3,0.75,1000,1.0,120,0.41,120,0.45,120,0.51,0.04,0.06,0.4607,0.8606,412,352
3,0.6,0.3,long,120,0.5,0.75,1000,1.0,120,0.41,120,0.39,120,0.51,-0.02,0.12,0.8877,0.7359,43,340
3,0.6,0.3,long,120,0.7,0.75,1000,1.0,120,0.41,120,0.41,120,0.51,0.0,0.1,1.0,0.6471,0,297
3,0.6,0.3,long,200,0.3,0.75,1000,1.0,200,0.585,169,0.775,200,0.78,0.19,0.005,0.4681,0.9068,442,389
3,0.6,0.3,long,200,0.5,0.75,1000,1.0,200,0.585,200,0.67,200,0.78,0.085,0.11,0.8782,0.7509,61,440
3,0.6,0.3,long,200,0.7,0.75,1000,1.0,200,0.585,200,0.695,200,0.78,0.11,0.085,0.995,0.6739,2,401
3,0.6,0.3,short,120,0.3,0.75,1000,1.0,120,0.45,120,0.465,120,0.54,0.015,0.075,0.4607,0.8606,412,352
3,0.6,0.3,short,120,0.5,0.75,1000,1.0,120,0.45,120,0.555,120,0.54,0.105,-0.015,0.8877,0.7359,43,340
3,0.6,0.3,short,120,0.7,0.75,1000,1.0,120,0.45,120,0.495,120,0.54,0.045,0.045,1.0,0.6471,0,297
3,0.6,0.3,short,200,0.3,0.75,1000,1.0,200,0.625,169,0.325,200,1.0,-0.3,0.675,0.4681,0.9068,442,389
3,0.6,0.3,short,200,0.5,0.75,1000,1.0,200,0.625,200,0.65,200,1.0,0.025,0.35,0.8782,0.7509,61,440
3,0.6,0.3,short,200,0.7,0.75,1000,1.0,200,0.625,200,0.6,200,1.0,-0.025,0.4,0.995,0.6739,2,401
3,0.6,0.6,long,120,0.3,0.75,1000,1.0,120,0.365,120,0.475,120,0.475,0.11,0.0,0.4747,0.8106,374,338
3,0.6,0.6,long,120,0.5,0.75,1000,1.0,120,0.365,120,0.345,120,0.475,-0.02,0.13,0.8439,0.464,37,200
3,0.6,0.6,long,120,0.7,0.75,1000,1.0,120,0.365,120,0.365,120,0.475,0.0,0.11,1.0,0.3481,0,149
3,0.6,0.6,long,200,0.3,0.75,1000,1.0,200,0.54,200,0.83,200,0.815,0.29,-0.015,0.5025,0.8642,397,401
3,0.6,0.6,long,200,0.5,0.75,1000,1.0,200,0.54,200,0.625,200,0.815,0.085,0.19,0.8404,0.5027,53,279
3,0.6,0.6,long,200,0.7,0.75,1000,1.0,200,0.54,200,0.655,200,0.815,0.115,0.16,0.9953,0.3788,1,211
3,0.6,0.6,short,120,0.3,0.75,1000,1.0,120,0.4,120,0.405,120,0.495,0.005,0.09,0.4747,0.8106,374,338
3,0.6,0.6,short,120,0.5,0.75,1000,1.0,120,0.4,120,0.455,120,0.495,0.055,0.04,0.8439,0.464,37,200
3,0.6,0.6,short,120,0.7,0.75,1000,1.0,120,0.4,120,0.405,120,0.495,0.005,0.09,1.0,0.3481,0,149
3,0.6,0.6,short,200,0.3,0.75,1000,1.0,200,0.575,200,0.295,200,1.0,-0.28,0.705,0.5025,0.8642,397,401
3,0.6,0.6,short,200,0.5,0.75,1000,1.0,200,0.575,200,0.625,200,1.0,0.05,0.375,0.8404,0.5027,53,279
3,0.6,0.6,short,200,0.7,0.75,1000,1.0,200,0.575,200,0.61,200,1.0,0.035,0.39,0.9953,0.3788,1,211
4,0.2,0.0,long,120,0.3,0.75,1000,1.0,120,0.385,103,0.645,120,0.47,0.26,-0.175,0.3779,1.0,558,339
4,0.2,0.0,long,120,0.5,0.75,1000,1.0,120,0.385,120,0.455,120,0.47,0.07,0.015,0.8157,1.0,89,394
4,0.2,0.0,long,120,0.7,0.75,1000,1.0,120,0.385,120,0.45,120,0.47,0.065,0.02,0.9974,0.9948,1,386
4,0.2,0.0,long,200,0.3,0.75,1000,1.0,200,0.535,103,0.645,200,0.89,0.11,0.245,0.3779,1.0,558,339
4,0.2,0.0,long,200,0.5,0.75,1000,1.0,200,0.535,200,0.75,200,0.89,0.215,0.14,0.8552,1.0,106,626
4,0.2,0.0,long,200,0.7,0.75,1000,1.0,200,0.535,200,0.89,200,0.89,0.355,0.0,0.9951,0.9984,3,615
4,0.2,0.0,short,120,0.3,0.75,1000,1.0,120,0.455,103,0.225,120,0.555,-0.23,0.33,0.3779,1.0,558,339
4,0.2,0.0,short,120,0.5,0.75,1000,1.0,120,0.455,120,0.47,120,0.555,0.015,0.085,0.8157,1.0,89,394
4,0.2,0.0,short,120,0.7,0.75,1000,1.0,120,0.455,120,0.55,120,0.555,0.095,0.005,0.9974,0.9948,1,386
4,0.2,0.0,short,200,0.3,0.75,1000,1.0,200,0.605,103,0.225,200,0.72,-0.38,0.495,0.3779,1.0,558,339
4,0.2,0.0,short,200,0.5,0.75,1000,1.0,200,0.605,200,0.785,200,0.72,0.18,-0.065,0.8552,1.0,106,626
4,0.2,0.0,short,200,0.7,0.75,1000,1.0,200,0.605,200,0.72,200,0.72,0.115,0.0,0.9951,0.9984,3,615
4,0.2,0.3,long,120,0.3,0.75,1000,1.0,120,0.375,120,0.51,120,0.5,0.135,-0.01,0.3889,0.962,517,329
4,0.2,0.3,long,120,0.5,0.75,1000,1.0,120,0.375,120,0.5,120,0.5,0.125,0.0,0.8234,0.8544,68,317
4,0.2,0.3,long,120,0.7,0.75,1000,1.0,120,0.375,120,0.515,120,0.5,0.14,-0.015,0.9967,0.8226,1,306
4,0.2,0.3,long,200,0.3,0.75,1000,1.0,200,0.595,134,0.675,200,0.905,0.08,0.23,0.3857,0.9625,532,334
4,0.2,0.3,long,200,0.5,0.75,1000,1.0,200,0.595,200,0.785,200,0.905,0.19,0.12,0.8456,0.8842,92,504
4,0.2,0.3,long,200,0.7,0.75,1000,1.0,200,0.595,200,0.635,200,0.905,0.04,0.27,0.9935,0.8443,3,461
4,0.2,0.3,short,120,0.3,0.75,1000,1.0,120,0.345,120,0.335,120,0.5,-0.01,0.165,0.3889,0.962,517,329
4,0.2,0.3,short,120,0.5,0.75,1000,1.0,120,0.345,120,0.485,120,0.5,0.14,0.015,0.8234,0.8544,68,317
4,0.2,0.3,short,120,0.7,0.75,1000,1.0,120,0.345,120,0.48,120,0.5,0.135,0.02,0.9967,0.8226,1,306
4,0.2,0.3,short,200,0.3,0.75,1000,1.0,200,0.56,134,0.265,200,0.74,-0.295,0.475,0.3857,0.9625,532,334
4,0.2,0.3,short,200,0.5,0.75,1000,1.0,200,0.56,200,0.64,200,0.74,0.08,0.1,0.8456,0.8842,92,504
4,0.2,0.3,short,200,0.7,0.75,1000,1.0,200,0.56,200,0.73,200,0.74,0.17,0.01,0.9935,0.8443,3,461
4,0.2,0.6,long,120,0.3,0.75,1000,1.0,120,0.42,120,0.49,120,0.55,0.07,0.06,0.3938,0.9296,488,317
4,0.2,0.6,long,120,0.5,0.75,1000,1.0,120,0.42,120,0.48,120,0.55,0.06,0.07,0.7507,0.7382,88,265
4,0.2,0.6,long,120,0.7,0.75,1000,1.0,120,0.42,120,0.47,120,0.55,0.05,0.08,0.9962,0.719,1,261
4,0.2,0.6,long,200,0.3,0.75,1000,1.0,200,0.595,149,0.75,200,0.91,0.155,0.16,0.4054,0.9478,506,345
4,0.2,0.6,long,200,0.5,0.75,1000,1.0,200,0.595,200,0.75,200,0.91,0.155,0.16,0.8038,0.7947,103,422
4,0.2,0.6,long,200,0.7,0.75,1000,1.0,200,0.595,200,0.625,200,0.91,0.03,0.285,0.9926,0.757,3,405
4,0.2,0.6,short,120,0.3,0.75,1000,1.0,120,0.405,120,0.355,120,0.485,-0.05,0.13,0.3938,0.9296,488,317
4,0.2,0.6,short,120,0.5,0.75,1000,1.0,120,0.405,120,0.41,120,0.485,0.005,0.075,0.7507,0.7382,88,265
4,0.2,0.6,short,120,0.7,0.75,1000,1.0,120,0.405,120,0.455,120,0.485,0.05,0.03,0.9962,0.719,1,261
4,0.2,0.6,short,200,0.3,0.75,1000,1.0,200,0.565,149,0.305,200,0.73,-0.26,0.425,0.4054,0.9478,506,345
4,0.2,0.6,short,200,0.5,0.75,1000,1.0,200,0.565,200,0.525,200,0.73,-0.04,0.205,0.8038,0.7947,103,422
4,0.2,0.6,short,200,0.7,0.75,1000,1.0,200,0.565,200,0.735,200,0.73,0.17,-0.005,0.9926,0.757,3,405
4,0.4,0.0,long,120,0.3,0.75,1000,1.0,120,0.32,115,0.645,120,0.51,0.325,-0.135,0.4294,1.0,505,380
4,0.4,0.0,long,120,0.5,0.75,1000,1.0,120,0.32,120,0.485,120,0.51,0.165,0.025,0.8551,1.0,70,413
4,0.4,0.0,long,120,0.7,0.75,1000,1.0,120,0.32,120,0.475,120,0.51,0.155,0.035,0.9976,0.9905,1,415
4,0.4,0.0,long,200,0.3,0.75,1000,1.0,200,0.58,115,0.645,200,0.82,0.065,0.175,0.4294,1.0,505,380
4,0.4,0.0,long,200,0.5,0.75,1000,1.0,200,0.58,200,0.615,200,0.82,0.035,0.205,0.8759,1.0,88,621
4,0.4,0.0,long,200,0.7,0.75,1000,1.0,200,0.58,200,0.82,200,0.82,0.24,0.0,0.9984,1.0,1,641
4,0.4,0.0,short,120,0.3,0.75,1000,1.0,120,0.365,115,0.265,120,0.46,-0.1,0.195,0.4294,1.0,505,380
4,0.4,0.0,short,120,0.5,0.75,1000,1.0,120,0.365,120,0.47,120,0.46,0.105,-0.01,0.8551,1.0,70,413
4,0.4,0.0,short,120,0.7,0.75,1000,1.0,120,0.365,120,0.475,120,0.46,0.11,-0.015,0.9976,0.9905,1,415
4,0.4,0.0,short,200,0.3,0.75,1000,1.0,200,0.545,115,0.265,200,0.945,-0.28,0.68,0.4294,1.0,505,380
4,0.4,0.0,short,200,0.5,0.75,1000,1.0,200,0.545,200,0.845,200,0.945,0.3,0.1,0.8759,1.0,88,621
4,0.4,0.0,short,200,0.7,0.75,1000,1.0,200,0.545,200,0.945,200,0.945,0.4,0.0,0.9984,1.0,1,641
4,0.4,0.3,long,120,0.3,0.75,1000,1.0,120,0.395,120,0.505,120,0.435,0.11,-0.07,0.4288,0.9051,445,334
4,0.4,0.3,long,120,0.5,0.75,1000,1.0,120,0.395,120,0.49,120,0.435,0.095,-0.055,0.8229,0.7906,65,302
4,0.4,0.3,long,120,0.7,0.75,1000,1.0,120,0.395,120,0.465,120,0.435,0.07,-0.03,1.0,0.7513,0,287
4,0.4,0.3,long,200,0.3,0.75,1000,1.0,200,0.575,156,0.71,200,0.895,0.135,0.185,0.4443,0.9352,469,375
4,0.4,0.3,long,200,0.5,0.75,1000,1.0,200,0.575,200,0.725,200,0.895,0.15,0.17,0.8457,0.8102,81,444
4,0.4,0.3,long,200,0.7,0.75,1000,1.0,200,0.575,200,0.65,200,0.895,0.075,0.245,0.9977,0.7846,1,437
4,0.4,0.3,short,120,0.3,0.75,1000,1.0,120,0.385,120,0.45,120,0.485,0.065,0.035,0.4288,0.9051,445,334
4,0.4,0.3,short,120,0.5,0.75,1000,1.0,120,0.385,120,0.44,120,0.485,0.055,0.045,0.8229,0.7906,65,302
4,0.4,0.3,short,120,0.7,0.75,1000,1.0,120,0.385,120,0.47,120,0.485,0.085,0.015,1.0,0.7513,0,287
4,0.4,0.3,short,200,0.3,0.75,1000,1.0,200,0.55,156,0.39,200,0.795,-0.16,0.405,0.4443,0.9352,469,375
4,0.4,0.3,short,200,0.5,0.75,1000,1.0,200,0.55,200,0.565,200,0.795,0.015,0.23,0.8457,0.8102,81,444
4,0.4,0.3,short,200,0.7,0.75,1000,1.0,200,0.55,200,0.645,200,0.795,0.095,0.15,0.9977,0.7846,1,437
4,0.4,0.6,long,120,0.3,0.75,1000,1.0,120,0.405,120,0.56,120,0.475,0.155,-0.085,0.4,0.8333,435,290
4,0.4,0.6,long,120,0.5,0.75,1000,1.0,120,0.405,120,0.455,120,0.475,0.05,0.02,0.7739,0.6066,64,219
4,0.4,0.6,long,120,0.7,0.75,1000,1.0,120,0.405,120,0.445,120,0.475,0.04,0.03,1.0,0.5422,0,199
4,0.4,0.6,long,200,0.3,0.75,1000,1.0,200,0.62,183,0.755,200,0.945,0.135,0.19,0.4468,0.9012,452,365
4,0.4,0.6,long,200,0.5,0.75,1000,1.0,200,0.62,200,0.615,200,0.945,-0.005,0.33,0.8189,0.6358,73,330
4,0.4,0.6,long,200,0.7,0.75,1000,1.0,200,0.62,200,0.745,200,0.945,0.125,0.2,0.9965,0.551,1,281
4,0.4,0.6,short,120,0.3,0.75,1000,1.0,120,0.46,120,0.4,120,0.475,-0.06,0.075,0.4,0.8333,435,290
4,0.4,0.6,short,120,0.5,0.75,1000,1.0,120,0.46,120,0.45,120,0.475,-0.01,0.025,0.7739,0.6066,64,219
4,0.4,0.6,short,120,0.7,0.75,1000,1.0,120,0.46,120,0.49,120,0.475,0.03,-0.015,1.0,0.5422,0,199
4,0.4,0.6,short,200,0.3,0.75,1000,1.0,200,0.54,183,0.515,200,0.835,-0.025,0.32,0.4468,0.9012,452,365
4,0.4,0.6,short,200,0.5,0.75,1000,1.0,200,0.54,200,0.64,200,0.835,0.1,0.195,0.8189,0.6358,73,330
4,0.4,0.6,short,200,0.7,0.75,1000,1.0,200,0.54,200,0.63,200,0.835,0.09,0.205,0.9965,0.551,1,281
4,0.6,0.0,long,120,0.3,0.75,1000,1.0,120,0.465,110,0.695,120,0.545,0.23,-0.15,0.4764,1.0,466,424
4,0.6,0.0,long,120,0.5,0.75,1000,1.0,120,0.465,120,0.52,120,0.545,0.055,0.025,0.8716,1.0,70,475
4,0.6,0.0,long,120,0.7,0.75,1000,1.0,120,0.465,120,0.535,120,0.545,0.07,0.01,1.0,0.9917,0,477
4,0.6,0.0,long,200,0.3,0.75,1000,1.0,200,0.655,110,0.695,200,0.775,0.04,0.08,0.4764,1.0,466,424
4,0.6,0.0,long,200,0.5,0.75,1000,1.0,200,0.655,200,0.71,200,0.775,0.055,0.065,0.8847,1.0,83,637
4,0.6,0.0,long,200,0.7,0.75,1000,1.0,200,0.655,200,0.775,200,0.775,0.12,0.0,0.9985,0.9985,1,663
4,0.6,0.0,short,120,0.3,0.75,1000,1.0,120,0.385,110,0.205,120,0.455,-0.18,0.25,0.4764,1.0,466,424
4,0.6,0.0,short,120,0.5,0.75,1000,1.0,120,0.385,120,0.495,120,0.455,0.11,-0.04,0.8716,1.0,70,475
4,0.6,0.0,short,120,0.7,0.75,1000,1.0,120,0.385,120,0.455,120,0.455,0.07,0.0,1.0,0.9917,0,477
4,0.6,0.0,short,200,0.3,0.75,1000,1.0,200,0.565,110,0.205,200,1.0,-0.36,0.795,0.4764,1.0,466,424
4,0.6,0.0,short,200,0.5,0.75,1000,1.0,200,0.565,200,0.835,200,1.0,0.27,0.165,0.8847,1.0,83,637
4,0.6,0.0,short,200,0.7,0.75,1000,1.0,200,0.565,200,0.985,200,1.0,0.42,0.015,0.9985,0.9985,1,663
4,0.6,0.3,long,120,0.3,0.75,1000,1.0,120,0.345,120,0.465,120,0.455,0.12,-0.01,0.463,0.8706,406,350
4,0.6,0.3,long,120,0.5,0.75,1000,1.0,120,0.345,120,0.385,120,0.455,0.04,0.07,0.8693,0.7165,49,326
4,0.6,0.3,long,120,0.7,0.75,1000,1.0,120,0.345,120,0.345,120,0.455,0.0,0.11,1.0,0.6222,0,280
4,0.6,0.3,long,200,0.3,0.75,1000,1.0,200,0.49,176,0.785,200,0.71,0.295,-0.075,0.4648,0.9012,441,383
4,0.6,0.3,long,200,0.5,0.75,1000,1.0,200,0.49,200,0.665,200,0.71,0.175,0.045,0.879,0.742,61,443
4,0.6,0.3,long,200,0.7,0.75,1000,1.0,200,0.49,200,0.63,200,0.71,0.14,0.08,0.9975,0.6491,1,394
4,0.6,0.3,short,120,0.3,0.75,1000,1.0,120,0.39,120,0.435,120,0.52,0.045,0.085,0.463,0.8706,406,350
4,0.6,0.3,short,120,0.5,0.75,1000,1.0,120,0.39,120,0.435,120,0.52,0.045,0.085,0.8693,0.7165,49,326
4,0.6,0.3,short,120,0.7,0.75,1000,1.0,120,0.39,120,0.42,120,0.52,0.03,0.1,1.0,0.6222,0,280
4,0.6,0.3,short,200,0.3,0.75,1000,1.0,200,0.495,176,0.3,200,1.0,-0.195,0.7,0.4648,0.9012,441,383
4,0.6,0.3,short,200,0.5,0.75,1000,1.0,200,0.495,200,0.545,200,1.0,0.05,0.455,0.879,0.742,61,443
4,0.6,0.3,short,200,0.7,0.75,1000,1.0,200,0.495,200,0.475,200,1.0,-0.02,0.525,0.9975,0.6491,1,394
4,0.6,0.6,long,120,0.3,0.75,1000,1.0,120,0.305,120,0.51,120,0.455,0.205,-0.055,0.4455,0.8321,407,327
4,0.6,0.6,long,120,0.5,0.75,1000,1.0,120,0.305,120,0.33,120,0.455,0.025,0.125,0.8635,0.5065,37,234
4,0.6,0.6,long,120,0.7,0.75,1000,1.0,120,0.305,120,0.32,120,0.455,0.015,0.135,0.9943,0.3906,1,175
4,0.6,0.6,long,200,0.3,0.75,1000,1.0,200,0.465,188,0.76,200,0.65,0.295,-0.11,0.4446,0.8636,451,361
4,0.6,0.6,long,200,0.5,0.75,1000,1.0,200,0.465,200,0.61,200,0.65,0.145,0.04,0.8567,0.5304,51,305
4,0.6,0.6,long,200,0.7,0.75,1000,1.0,200,0.465,200,0.59,200,0.65,0.125,0.06,0.9959,0.4221,1,244
4,0.6,0.6,short,120,0.3,0.75,1000,1.0,120,0.49,120,0.425,120,0.6,-0.065,0.175,0.4455,0.8321,407,327
4,0.6,0.6,short,120,0.5,0.75,1000,1.0,120,0.49,120,0.555,120,0.6,0.065,0.045,0.8635,0.5065,37,234
4,0.6,0.6,short,120,0.7,0.75,1000,1.0,120,0.49,120,0.53,120,0.6,0.04,0.07,0.9943,0.3906,1,175
4,0.6,0.6,short,200,0.3,0.75,1000,1.0,200,0.635,188,0.25,200,1.0,-0.385,0.75,0.4446,0.8636,451,361
4,0.6,0.6,short,200,0.5,0.75,1000,1.0,200,0.635,200,0.68,200,1.0,0.045,0.32,0.8567,0.5304,51,305
4,0.6,0.6,short,200,0.7,0.75,1000,1.0,200,0.635,200,0.73,200,1.0,0.095,0.27,0.9959,0.4221,1,244
