band,source,original,parsed,survived,zod_passed
above,boundary_above,9007199254741395,9007199254741396,0,1
above,boundary_above,9007199254741396,9007199254741396,1,1
above,boundary_above,9007199254741397,9007199254741396,0,1
above,boundary_above,9007199254741398,9007199254741398,1,1
above,boundary_above,9007199254741399,9007199254741400,0,1
above,boundary_above,9007199254741400,9007199254741400,1,1
above,boundary_above,9007199254741401,9007199254741400,0,1
above,boundary_above,9007199254741402,9007199254741402,1,1
above,boundary_above,9007199254741403,9007199254741404,0,1
above,boundary_above,9007199254741404,9007199254741404,1,1
above,boundary_above,9007199254741405,9007199254741404,0,1
above,boundary_above,9007199254741406,9007199254741406,1,1
above,boundary_above,9007199254741407,9007199254741408,0,1
above,boundary_above,9007199254741408,9007199254741408,1,1
above,boundary_above,9007199254741409,9007199254741408,0,1
above,boundary_above,9007199254741410,9007199254741410,1,1
above,boundary_above,9007199254741411,9007199254741412,0,1
above,boundary_above,9007199254741412,9007199254741412,1,1
above,boundary_above,9007199254741413,9007199254741412,0,1
above,boundary_above,9007199254741414,9007199254741414,1,1
above,boundary_above,9007199254741415,9007199254741416,0,1
above,boundary_above,9007199254741416,9007199254741416,1,1
above,boundary_above,9007199254741417,9007199254741416,0,1
above,boundary_above,9007199254741418,9007199254741418,1,1
above,boundary_above,9007199254741419,9007199254741420,0,1
above,boundary_above,9007199254741420,9007199254741420,1,1
above,boundary_above,9007199254741421,9007199254741420,0,1
above,boundary_above,9007199254741422,9007199254741422,1,1
above,boundary_above,9007199254741423,9007199254741424,0,1
above,boundary_above,9007199254741424,9007199254741424,1,1
above,boundary_above,9007199254741425,9007199254741424,0,1
above,boundary_above,9007199254741426,9007199254741426,1,1
above,boundary_above,9007199254741427,9007199254741428,0,1
above,boundary_above,9007199254741428,9007199254741428,1,1
above,boundary_above,9007199254741429,9007199254741428,0,1
above,boundary_above,9007199254741430,9007199254741430,1,1
above,boundary_above,9007199254741431,9007199254741432,0,1
above,boundary_above,9007199254741432,9007199254741432,1,1
above,boundary_above,9007199254741433,9007199254741432,0,1
above,boundary_above,9007199254741434,9007199254741434,1,1
above,boundary_above,9007199254741435,9007199254741436,0,1
above,boundary_above,9007199254741436,9007199254741436,1,1
above,boundary_above,9007199254741437,9007199254741436,0,1
above,boundary_above,9007199254741438,9007199254741438,1,1
above,boundary_above,9007199254741439,9007199254741440,0,1
above,boundary_above,9007199254741440,9007199254741440,1,1
above,boundary_above,9007199254741441,9007199254741440,0,1
above,boundary_above,9007199254741442,9007199254741442,1,1
above,boundary_above,9007199254741443,9007199254741444,0,1
above,boundary_above,9007199254741444,9007199254741444,1,1
above,boundary_above,9007199254741445,9007199254741444,0,1
above,boundary_above,9007199254741446,9007199254741446,1,1
above,boundary_above,9007199254741447,9007199254741448,0,1
above,boundary_above,9007199254741448,9007199254741448,1,1
above,boundary_above,9007199254741449,9007199254741448,0,1
above,boundary_above,9007199254741450,9007199254741450,1,1
above,boundary_above,9007199254741451,9007199254741452,0,1
above,boundary_above,9007199254741452,9007199254741452,1,1
above,boundary_above,9007199254741453,9007199254741452,0,1
above,boundary_above,9007199254741454,9007199254741454,1,1
above,boundary_above,9007199254741455,9007199254741456,0,1
above,boundary_above,9007199254741456,9007199254741456,1,1
above,boundary_above,9007199254741457,9007199254741456,0,1
above,boundary_above,9007199254741458,9007199254741458,1,1
above,boundary_above,9007199254741459,9007199254741460,0,1
above,boundary_above,9007199254741460,9007199254741460,1,1
above,boundary_above,9007199254741461,9007199254741460,0,1
above,boundary_above,9007199254741462,9007199254741462,1,1
above,boundary_above,9007199254741463,9007199254741464,0,1
above,boundary_above,9007199254741464,9007199254741464,1,1
above,boundary_above,9007199254741465,9007199254741464,0,1
above,boundary_above,9007199254741466,9007199254741466,1,1
above,boundary_above,9007199254741467,9007199254741468,0,1
above,boundary_above,9007199254741468,9007199254741468,1,1
above,boundary_above,9007199254741469,9007199254741468,0,1
above,boundary_above,9007199254741470,9007199254741470,1,1
above,boundary_above,9007199254741471,9007199254741472,0,1
above,boundary_above,9007199254741472,9007199254741472,1,1
above,boundary_above,9007199254741473,9007199254741472,0,1
above,boundary_above,9007199254741474,9007199254741474,1,1
above,boundary_above,9007199254741475,9007199254741476,0,1
above,boundary_above,9007199254741476,9007199254741476,1,1
above,boundary_above,9007199254741477,9007199254741476,0,1
above,boundary_above,9007199254741478,9007199254741478,1,1
above,boundary_above,9007199254741479,9007199254741480,0,1
above,boundary_above,9007199254741480,9007199254741480,1,1
above,boundary_above,9007199254741481,9007199254741480,0,1
above,boundary_above,9007199254741482,9007199254741482,1,1
above,boundary_above,9007199254741483,9007199254741484,0,1
above,boundary_above,9007199254741484,9007199254741484,1,1
above,boundary_above,9007199254741485,9007199254741484,0,1
above,boundary_above,9007199254741486,9007199254741486,1,1
above,boundary_above,9007199254741487,9007199254741488,0,1
above,boundary_above,9007199254741488,9007199254741488,1,1
above,boundary_above,9007199254741489,9007199254741488,0,1
above,boundary_above,9007199254741490,9007199254741490,1,1
above,boundary_above,9007199254741491,9007199254741492,0,1
above,boundary_above,9007199254741492,9007199254741492,1,1
below,rand_below,1383988513110269,1383988513110269,1,1
below,rand_below,3491458431369527,3491458431369527,1,1
below,rand_below,3010852616422154,3010852616422154,1,1
below,rand_below,5811569828084556,5811569828084556,1,1
below,rand_below,5696341562388223,5696341562388223,1,1
below,rand_below,4890169451942712,4890169451942712,1,1
below,rand_below,6530629579013202,6530629579013202,1,1
below,rand_below,6334392058113999,6334392058113999,1,1
below,rand_below,2588984052335238,2588984052335238,1,1
below,rand_below,2467059334988541,2467059334988541,1,1
below,rand_below,5069571168327315,5069571168327315,1,1
below,rand_below,7421834419132320,7421834419132320,1,1
below,rand_below,2936872484038334,2936872484038334,1,1
below,rand_below,3924909058690702,3924909058690702,1,1
below,rand_below,7518241956883593,7518241956883593,1,1
below,rand_below,2099857083791564,2099857083791564,1,1
below,rand_below,2364069480746801,2364069480746801,1,1
below,rand_below,313081312089312,313081312089312,1,1
below,rand_below,6272793205388537,6272793205388537,1,1
below,rand_below,2504250958629666,2504250958629666,1,1
below,rand_below,7961245083333331,7961245083333331,1,1
below,rand_below,3102209102333205,3102209102333205,1,1
below,rand_below,5488704965290958,5488704965290958,1,1
below,rand_below,2136453375585739,2136453375585739,1,1
below,rand_below,2318712064209322,2318712064209322,1,1
below,rand_below,5538133668055102,5538133668055102,1,1
below,rand_below,3780155874381421,3780155874381421,1,1
below,rand_below,7652605561893998,7652605561893998,1,1
below,rand_below,2012607862418456,2012607862418456,1,1
below,rand_below,338783059211773,338783059211773,1,1
below,rand_below,8723562941791293,8723562941791293,1,1
below,rand_below,7768667083285665,7768667083285665,1,1
below,rand_below,3537141974066144,3537141974066144,1,1
below,rand_below,590738854898563,590738854898563,1,1
below,rand_below,8450232445305271,8450232445305271,1,1
below,rand_below,779687974759670,779687974759670,1,1
below,rand_below,5433967137625681,5433967137625681,1,1
below,rand_below,185051533210017,185051533210017,1,1
below,rand_below,1738455678334196,1738455678334196,1,1
below,rand_below,2230066344457270,2230066344457270,1,1
below,rand_below,3603322518070625,3603322518070625,1,1
below,rand_below,527084191358021,527084191358021,1,1
below,rand_below,2622120873775152,2622120873775152,1,1
below,rand_below,4996756112457892,4996756112457892,1,1
below,rand_below,6344729047060678,6344729047060678,1,1
below,rand_below,1231051745325511,1231051745325511,1,1
below,rand_below,3094396298314816,3094396298314816,1,1
below,rand_below,77981733166901,77981733166901,1,1
below,rand_below,8551716717822153,8551716717822153,1,1
below,rand_below,3334928672597282,3334928672597282,1,1
below,rand_below,1933387936756902,1933387936756902,1,1
below,rand_below,7639760607540167,7639760607540167,1,1
below,rand_below,7342269044686393,7342269044686393,1,1
below,rand_below,5661574283891917,5661574283891917,1,1
below,rand_below,8392937857958481,8392937857958481,1,1
below,rand_below,8931827457402656,8931827457402656,1,1
below,rand_below,6507711951035957,6507711951035957,1,1
below,rand_below,5193035099487940,5193035099487940,1,1
below,rand_below,1481643632448165,1481643632448165,1,1
below,rand_below,8893938081423135,8893938081423135,1,1
below,rand_below,6931596676431653,6931596676431653,1,1
below,rand_below,8231602393629310,8231602393629310,1,1
below,rand_below,4068972318627714,4068972318627714,1,1
below,rand_below,7336944686952091,7336944686952091,1,1
below,rand_below,7709474265054873,7709474265054873,1,1
below,rand_below,6619234714749251,6619234714749251,1,1
below,rand_below,230326981258587,230326981258587,1,1
below,rand_below,7140362106473328,7140362106473328,1,1
below,rand_below,2147634336952983,2147634336952983,1,1
below,rand_below,7112290364275854,7112290364275854,1,1
below,rand_below,3039449476012179,3039449476012179,1,1
below,rand_below,6552015837650077,6552015837650077,1,1
below,rand_below,3586422139728604,3586422139728604,1,1
below,rand_below,3607623659196498,3607623659196498,1,1
below,rand_below,7283027543325427,7283027543325427,1,1
below,rand_below,4195006754412392,4195006754412392,1,1
below,rand_below,7650792052773360,7650792052773360,1,1
below,rand_below,8991169256537461,8991169256537461,1,1
below,rand_below,6414878972958178,6414878972958178,1,1
below,rand_below,2654853627469929,2654853627469929,1,1
below,rand_below,8189973356060258,8189973356060258,1,1
below,rand_below,2201179793148561,2201179793148561,1,1
below,rand_below,8815189523510760,8815189523510760,1,1
below,rand_below,4158114593854905,4158114593854905,1,1
below,rand_below,535449855963618,535449855963618,1,1
below,rand_below,8973600018624289,8973600018624289,1,1
below,rand_below,481863883322113,481863883322113,1,1
below,rand_below,3226302003396403,3226302003396403,1,1
below,rand_below,5889914908464712,5889914908464712,1,1
below,rand_below,5453904747282395,5453904747282395,1,1
below,rand_below,8866465063082757,8866465063082757,1,1
below,rand_below,8395105395307046,8395105395307046,1,1
below,rand_below,5288359739116708,5288359739116708,1,1
below,rand_below,8969350551630129,8969350551630129,1,1
below,rand_below,318319553890934,318319553890934,1,1
below,rand_below,2146130367968255,2146130367968255,1,1
below,rand_below,8108560600109380,8108560600109380,1,1
below,rand_below,7972384335697871,7972384335697871,1,1
below,rand_below,648176963684377,648176963684377,1,1
below,rand_below,3186191564898298,3186191564898298,1,1
below,rand_below,2956959166778335,2956959166778335,1,1
below,rand_below,7758461099154319,7758461099154319,1,1
below,rand_below,5628769967395407,5628769967395407,1,1
below,rand_below,7009050398663306,7009050398663306,1,1
below,rand_below,8837031254714686,8837031254714686,1,1
below,rand_below,8463497507397287,8463497507397287,1,1
below,rand_below,2815848653178685,2815848653178685,1,1
below,rand_below,1004071040720007,1004071040720007,1,1
below,rand_below,4744828146535358,4744828146535358,1,1
below,rand_below,6805800757165156,6805800757165156,1,1
below,rand_below,5123973198117800,5123973198117800,1,1
below,rand_below,1106513800931574,1106513800931574,1,1
below,rand_below,2309408403808799,2309408403808799,1,1
below,rand_below,6600659658952962,6600659658952962,1,1
below,rand_below,6855800062252649,6855800062252649,1,1
below,rand_below,7712829673828055,7712829673828055,1,1
below,rand_below,7420661345310696,7420661345310696,1,1
below,rand_below,1016899440527430,1016899440527430,1,1
below,rand_below,4399638489007715,4399638489007715,1,1
below,rand_below,4226575300272229,4226575300272229,1,1
below,rand_below,5622286772650392,5622286772650392,1,1
below,rand_below,1530174838417358,1530174838417358,1,1
below,rand_below,2062131072515630,2062131072515630,1,1
below,rand_below,3058469136274380,3058469136274380,1,1
below,rand_below,673336308556976,673336308556976,1,1
below,rand_below,7610599857305639,7610599857305639,1,1
below,rand_below,7587175269059511,7587175269059511,1,1
below,rand_below,367534381540005,367534381540005,1,1
below,rand_below,8461363440145830,8461363440145830,1,1
below,rand_below,400576945223286,400576945223286,1,1
below,rand_below,5701818132403389,5701818132403389,1,1
below,rand_below,5808227684630689,5808227684630689,1,1
below,rand_below,1760470898959507,1760470898959507,1,1
below,rand_below,8797488063348069,8797488063348069,1,1
below,rand_below,3709317045032970,3709317045032970,1,1
below,rand_below,8948316696082085,8948316696082085,1,1
below,rand_below,3001689676975701,3001689676975701,1,1
below,rand_below,5395688450251779,5395688450251779,1,1
below,rand_below,3634562112232820,3634562112232820,1,1
below,rand_below,1356865153966848,1356865153966848,1,1
below,rand_below,3856526450912051,3856526450912051,1,1
below,rand_below,4776610457723480,4776610457723480,1,1
below,rand_below,5356043465589732,5356043465589732,1,1
below,rand_below,4924503574119674,4924503574119674,1,1
below,rand_below,7694053699956760,7694053699956760,1,1
below,rand_below,6256694509270844,6256694509270844,1,1
below,rand_below,1381015791588674,1381015791588674,1,1
below,rand_below,5402681470042014,5402681470042014,1,1
below,rand_below,5644864951288105,5644864951288105,1,1
below,rand_below,7463618932653769,7463618932653769,1,1
below,rand_below,4526381861777941,4526381861777941,1,1
below,rand_below,3360390412668097,3360390412668097,1,1
below,rand_below,8992852246528154,8992852246528154,1,1
below,rand_below,4826703434132095,4826703434132095,1,1
below,rand_below,1078730972937815,1078730972937815,1,1
below,rand_below,3614552230163882,3614552230163882,1,1
below,rand_below,8331417780034245,8331417780034245,1,1
below,rand_below,4330190957348816,4330190957348816,1,1
below,rand_below,7390592614376370,7390592614376370,1,1
below,rand_below,4808668630847441,4808668630847441,1,1
below,rand_below,5170938003764349,5170938003764349,1,1
below,rand_below,2892830752312634,2892830752312634,1,1
below,rand_below,4253738192231357,4253738192231357,1,1
below,rand_below,4296132975318170,4296132975318170,1,1
below,rand_below,2701479082339535,2701479082339535,1,1
below,rand_below,499071729100899,499071729100899,1,1
below,rand_below,5594202750928035,5594202750928035,1,1
below,rand_below,8743872508406678,8743872508406678,1,1
below,rand_below,7602420404611100,7602420404611100,1,1
below,rand_below,3638735106806688,3638735106806688,1,1
below,rand_below,4912738896426954,4912738896426954,1,1
below,rand_below,524970143587877,524970143587877,1,1
below,rand_below,5003898049047979,5003898049047979,1,1
below,rand_below,760792693526874,760792693526874,1,1
below,rand_below,996685901249869,996685901249869,1,1
below,rand_below,5654805841995795,5654805841995795,1,1
below,rand_below,5367917134901466,5367917134901466,1,1
below,rand_below,1145385602971721,1145385602971721,1,1
below,rand_below,7149823855579176,7149823855579176,1,1
below,rand_below,4252138485825567,4252138485825567,1,1
below,rand_below,2173304703343497,2173304703343497,1,1
below,rand_below,8943265453080097,8943265453080097,1,1
below,rand_below,1625777769732042,1625777769732042,1,1
below,rand_below,5645901184044583,5645901184044583,1,1
below,rand_below,3927289846899859,3927289846899859,1,1
below,rand_below,1924188917949863,1924188917949863,1,1
below,rand_below,3857036002912479,3857036002912479,1,1
below,rand_below,4945805036021673,4945805036021673,1,1
below,rand_below,7356640915453437,7356640915453437,1,1
below,rand_below,1007464420489506,1007464420489506,1,1
below,rand_below,2034933809723288,2034933809723288,1,1
below,rand_below,8554210874158775,8554210874158775,1,1
below,rand_below,4437786480865895,4437786480865895,1,1
below,rand_below,5003207245550998,5003207245550998,1,1
below,rand_below,2610498031676039,2610498031676039,1,1
below,rand_below,8560833452666903,8560833452666903,1,1
below,rand_below,6624603580807897,6624603580807897,1,1
below,rand_below,5551523635724345,5551523635724345,1,1
below,rand_below,627072122137784,627072122137784,1,1
below,rand_below,984891581492939,984891581492939,1,1
below,rand_below,4557334992610613,4557334992610613,1,1
below,rand_below,6929962170815345,6929962170815345,1,1
below,rand_below,4258279113924770,4258279113924770,1,1
below,rand_below,7969620443972443,7969620443972443,1,1
below,rand_below,141701229499957,141701229499957,1,1
below,rand_below,5420318544537590,5420318544537590,1,1
below,rand_below,5357895403643635,5357895403643635,1,1
below,rand_below,2886397940151723,2886397940151723,1,1
below,rand_below,7905544077038038,7905544077038038,1,1
below,rand_below,5713885468316841,5713885468316841,1,1
below,rand_below,4936601195804751,4936601195804751,1,1
below,rand_below,1442855034769411,1442855034769411,1,1
below,rand_below,8857536568774347,8857536568774347,1,1
below,rand_below,5993793683094837,5993793683094837,1,1
below,rand_below,7608670789999666,7608670789999666,1,1
below,rand_below,1808567006614961,1808567006614961,1,1
below,rand_below,2888489306419045,2888489306419045,1,1
below,rand_below,4701218367584907,4701218367584907,1,1
below,rand_below,1195566451073939,1195566451073939,1,1
below,rand_below,7581726890213863,7581726890213863,1,1
below,rand_below,5886535020806914,5886535020806914,1,1
below,rand_below,3309957956986938,3309957956986938,1,1
below,rand_below,7987675509419266,7987675509419266,1,1
below,rand_below,55405662630050,55405662630050,1,1
below,rand_below,3604235196417636,3604235196417636,1,1
below,rand_below,5504256691406417,5504256691406417,1,1
below,rand_below,1996503015827691,1996503015827691,1,1
below,rand_below,4496457774599483,4496457774599483,1,1
below,rand_below,2343547887853962,2343547887853962,1,1
below,rand_below,7391598712031373,7391598712031373,1,1
below,rand_below,8133316515734587,8133316515734587,1,1
below,rand_below,2405098943954269,2405098943954269,1,1
below,rand_below,3125118108428974,3125118108428974,1,1
below,rand_below,5901164061596547,5901164061596547,1,1
below,rand_below,5076409964685614,5076409964685614,1,1
below,rand_below,1520393506234408,1520393506234408,1,1
below,rand_below,6622085436436507,6622085436436507,1,1
below,rand_below,7088560835414876,7088560835414876,1,1
below,rand_below,6797193236912274,6797193236912274,1,1
below,rand_below,373521384996143,373521384996143,1,1
below,rand_below,413794106296610,413794106296610,1,1
below,rand_below,4120023084476042,4120023084476042,1,1
below,rand_below,1602859919932103,1602859919932103,1,1
below,rand_below,8330308002802851,8330308002802851,1,1
below,rand_below,4715866352620273,4715866352620273,1,1
below,rand_below,896807076075316,896807076075316,1,1
below,rand_below,2688667824534353,2688667824534353,1,1
below,rand_below,3064662609363937,3064662609363937,1,1
below,rand_below,254271157874450,254271157874450,1,1
below,rand_below,8901799355462961,8901799355462961,1,1
below,rand_below,4043939851457350,4043939851457350,1,1
below,rand_below,3659542834191502,3659542834191502,1,1
below,rand_below,4795484669027543,4795484669027543,1,1
below,rand_below,6882824653229562,6882824653229562,1,1
below,rand_below,7769763901390410,7769763901390410,1,1
below,rand_below,3721884897702662,3721884897702662,1,1
below,rand_below,3883301552981649,3883301552981649,1,1
below,rand_below,3411263503481929,3411263503481929,1,1
below,rand_below,3249256225291637,3249256225291637,1,1
below,rand_below,518330165002951,518330165002951,1,1
below,rand_below,4242131732744753,4242131732744753,1,1
below,rand_below,8124075027221191,8124075027221191,1,1
below,rand_below,4473302530042335,4473302530042335,1,1
below,rand_below,1544532336983624,1544532336983624,1,1
below,rand_below,8446620167592161,8446620167592161,1,1
below,rand_below,7161710618738157,7161710618738157,1,1
below,rand_below,3822974815014887,3822974815014887,1,1
below,rand_below,6908440779501384,6908440779501384,1,1
below,rand_below,7625330929774529,7625330929774529,1,1
below,rand_below,1316052094418985,1316052094418985,1,1
below,rand_below,938777024029776,938777024029776,1,1
below,rand_below,8483562145616283,8483562145616283,1,1
below,rand_below,6382531461089475,6382531461089475,1,1
below,rand_below,96572535122566,96572535122566,1,1
below,rand_below,6862363968005655,6862363968005655,1,1
below,rand_below,2382192318833090,2382192318833090,1,1
below,rand_below,740841312180629,740841312180629,1,1
below,rand_below,3231282483612230,3231282483612230,1,1
below,rand_below,3060040762292560,3060040762292560,1,1
below,rand_below,8878214960483201,8878214960483201,1,1
below,rand_below,6110067420686350,6110067420686350,1,1
below,rand_below,8432270113101669,8432270113101669,1,1
below,rand_below,1614951219559048,1614951219559048,1,1
below,rand_below,7798967102986924,7798967102986924,1,1
below,rand_below,4691054084012456,4691054084012456,1,1
below,rand_below,5643359895510130,5643359895510130,1,1
below,rand_below,8992979167227808,8992979167227808,1,1
below,rand_below,5062060630456240,5062060630456240,1,1
below,rand_below,6495853484268072,6495853484268072,1,1
below,rand_below,7747742728052474,7747742728052474,1,1
below,rand_below,4741686315902753,4741686315902753,1,1
below,rand_below,7850230898848189,7850230898848189,1,1
below,rand_below,2972086843089885,2972086843089885,1,1
below,rand_below,8850020608233697,8850020608233697,1,1
below,rand_below,7926150824732786,7926150824732786,1,1
below,rand_below,3403276479363133,3403276479363133,1,1
below,rand_below,982994098324350,982994098324350,1,1
below,rand_below,3299180115665926,3299180115665926,1,1
below,rand_below,8471226144933047,8471226144933047,1,1
below,rand_below,2946344387742141,2946344387742141,1,1
below,rand_below,8415119570238323,8415119570238323,1,1
below,rand_below,2090104759377463,2090104759377463,1,1
below,rand_below,8915522865161488,8915522865161488,1,1
below,rand_below,7953708376740688,7953708376740688,1,1
below,rand_below,8246266277792008,8246266277792008,1,1
below,rand_below,2026453586968425,2026453586968425,1,1
below,rand_below,2667101104622940,2667101104622940,1,1
below,rand_below,6297908645711327,6297908645711327,1,1
below,rand_below,3670140150659165,3670140150659165,1,1
below,rand_below,5118187406399427,5118187406399427,1,1
below,rand_below,3826191310976092,3826191310976092,1,1
below,rand_below,74324287197708,74324287197708,1,1
below,rand_below,3252838882813551,3252838882813551,1,1
below,rand_below,4434377969466668,4434377969466668,1,1
below,rand_below,8973169233510837,8973169233510837,1,1
below,rand_below,1698851451428978,1698851451428978,1,1
below,rand_below,5920573279078279,5920573279078279,1,1
below,rand_below,5121151611532524,5121151611532524,1,1
below,rand_below,2197595954766440,2197595954766440,1,1
below,rand_below,6729429466763260,6729429466763260,1,1
below,rand_below,1910787790808311,1910787790808311,1,1
below,rand_below,5828351524873061,5828351524873061,1,1
below,rand_below,520155559744601,520155559744601,1,1
below,rand_below,8290820532768621,8290820532768621,1,1
below,rand_below,8644303120732598,8644303120732598,1,1
below,rand_below,4851612045022833,4851612045022833,1,1
below,rand_below,5934425057293765,5934425057293765,1,1
below,rand_below,789878715638115,789878715638115,1,1
below,rand_below,8162361796848403,8162361796848403,1,1
below,rand_below,2329627065605638,2329627065605638,1,1
below,rand_below,5097248476486373,5097248476486373,1,1
below,rand_below,1667252107793938,1667252107793938,1,1
below,rand_below,4596621742151480,4596621742151480,1,1
below,rand_below,4324899687636395,4324899687636395,1,1
below,rand_below,7186257097682111,7186257097682111,1,1
below,rand_below,369509304437636,369509304437636,1,1
below,rand_below,3751009053791788,3751009053791788,1,1
below,rand_below,6998645613689620,6998645613689620,1,1
below,rand_below,7248928890999491,7248928890999491,1,1
below,rand_below,2776643331473943,2776643331473943,1,1
below,rand_below,5378137091196318,5378137091196318,1,1
below,rand_below,6467963613610187,6467963613610187,1,1
below,rand_below,1731390074751434,1731390074751434,1,1
below,rand_below,6619514544417498,6619514544417498,1,1
below,rand_below,3600559185411569,3600559185411569,1,1
below,rand_below,8024375401377641,8024375401377641,1,1
below,rand_below,6991201243393479,6991201243393479,1,1
below,rand_below,4836495998841740,4836495998841740,1,1
below,rand_below,1625299046259340,1625299046259340,1,1
below,rand_below,7611737564602082,7611737564602082,1,1
below,rand_below,6633550407095196,6633550407095196,1,1
below,rand_below,3357090809016438,3357090809016438,1,1
below,rand_below,1674390535107814,1674390535107814,1,1
below,rand_below,1512672555255942,1512672555255942,1,1
below,rand_below,8434685657711467,8434685657711467,1,1
below,rand_below,1426437826840607,1426437826840607,1,1
below,rand_below,5411403146247429,5411403146247429,1,1
below,rand_below,5411684145738009,5411684145738009,1,1
below,rand_below,4479345266460691,4479345266460691,1,1
below,rand_below,7705332489477228,7705332489477228,1,1
below,rand_below,7440293930934768,7440293930934768,1,1
below,rand_below,8370505118654594,8370505118654594,1,1
below,rand_below,6403354944964757,6403354944964757,1,1
below,rand_below,293069255720525,293069255720525,1,1
below,rand_below,8338488573112945,8338488573112945,1,1
below,rand_below,815306739604025,815306739604025,1,1
below,rand_below,7498519335307207,7498519335307207,1,1
below,rand_below,5655554084216994,5655554084216994,1,1
below,rand_below,8105542469166743,8105542469166743,1,1
below,rand_below,6148934017477186,6148934017477186,1,1
below,rand_below,3802266631654451,3802266631654451,1,1
below,rand_below,1409093665415988,1409093665415988,1,1
below,rand_below,4671453838652800,4671453838652800,1,1
below,rand_below,7814624732281970,7814624732281970,1,1
below,rand_below,322730432716220,322730432716220,1,1
below,rand_below,7114493091852703,7114493091852703,1,1
below,rand_below,239672561148029,239672561148029,1,1
below,rand_below,8289559513433888,8289559513433888,1,1
below,rand_below,7297483119670934,7297483119670934,1,1
below,rand_below,5454760880232558,5454760880232558,1,1
below,rand_below,1578693838956585,1578693838956585,1,1
below,rand_below,2433992863636862,2433992863636862,1,1
below,rand_below,3437180782206810,3437180782206810,1,1
below,rand_below,3390691869984202,3390691869984202,1,1
below,rand_below,483062956176996,483062956176996,1,1
below,rand_below,8667034448564281,8667034448564281,1,1
below,rand_below,2614864774966253,2614864774966253,1,1
below,rand_below,4355524830517612,4355524830517612,1,1
below,rand_below,1550922100491532,1550922100491532,1,1
below,rand_below,2669113711464112,2669113711464112,1,1
below,rand_below,7599899421399391,7599899421399391,1,1
below,rand_below,2097932704008611,2097932704008611,1,1
below,rand_below,8021198040299552,8021198040299552,1,1
below,rand_below,8737827340679849,8737827340679849,1,1
below,rand_below,353580912706602,353580912706602,1,1
below,rand_below,8097765097447089,8097765097447089,1,1
below,rand_below,4370827521909636,4370827521909636,1,1
below,rand_below,5311208962583085,5311208962583085,1,1
below,rand_below,7056841007067447,7056841007067447,1,1
below,rand_below,6014105484344435,6014105484344435,1,1
below,rand_below,1849421541411969,1849421541411969,1,1
below,rand_below,7778399289163831,7778399289163831,1,1
below,rand_below,7488335522015215,7488335522015215,1,1
below,rand_below,8929794703944269,8929794703944269,1,1
below,rand_below,666842166211376,666842166211376,1,1
below,rand_below,7199999369450072,7199999369450072,1,1
below,rand_below,4177643769896138,4177643769896138,1,1
below,rand_below,1093557575990060,1093557575990060,1,1
below,rand_below,342628990140163,342628990140163,1,1
below,rand_below,4825134036826766,4825134036826766,1,1
below,rand_below,2106619067149686,2106619067149686,1,1
below,rand_below,8076309532346485,8076309532346485,1,1
below,rand_below,7858423052914291,7858423052914291,1,1
below,rand_below,2906322854189648,2906322854189648,1,1
below,rand_below,8453084874545848,8453084874545848,1,1
below,rand_below,7892300235956721,7892300235956721,1,1
below,rand_below,8439158291720329,8439158291720329,1,1
below,rand_below,7032303332972277,7032303332972277,1,1
below,rand_below,7509505331276913,7509505331276913,1,1
below,rand_below,6489788933586195,6489788933586195,1,1
below,rand_below,8508647164665154,8508647164665154,1,1
below,rand_below,2918798977086403,2918798977086403,1,1
below,rand_below,3732737272909823,3732737272909823,1,1
below,rand_below,1552698320036174,1552698320036174,1,1
below,rand_below,8698969496761919,8698969496761919,1,1
below,rand_below,3121733109053657,3121733109053657,1,1
below,rand_below,2815901675120096,2815901675120096,1,1
below,rand_below,8866430008319483,8866430008319483,1,1
below,rand_below,8894164278675351,8894164278675351,1,1
below,rand_below,4228319297675644,4228319297675644,1,1
below,rand_below,6463324562928871,6463324562928871,1,1
below,rand_below,4698302868295683,4698302868295683,1,1
below,rand_below,3147378485517880,3147378485517880,1,1
below,rand_below,6084087736197968,6084087736197968,1,1
below,rand_below,2053086411302036,2053086411302036,1,1
below,rand_below,4083687622220440,4083687622220440,1,1
below,rand_below,8761575332533488,8761575332533488,1,1
below,rand_below,1876057475214694,1876057475214694,1,1
below,rand_below,908324192580582,908324192580582,1,1
below,rand_below,1835093270706569,1835093270706569,1,1
below,rand_below,3009234928941196,3009234928941196,1,1
below,rand_below,2126767431276175,2126767431276175,1,1
below,rand_below,3699911907429720,3699911907429720,1,1
below,rand_below,6514700501540123,6514700501540123,1,1
below,rand_below,8978214693269714,8978214693269714,1,1
below,rand_below,2779544346646769,2779544346646769,1,1
below,rand_below,6552503670268544,6552503670268544,1,1
below,rand_below,2215473572023922,2215473572023922,1,1
below,rand_below,3636934706300706,3636934706300706,1,1
below,rand_below,118673249360781,118673249360781,1,1
below,rand_below,8532763462607891,8532763462607891,1,1
below,rand_below,5165777676189844,5165777676189844,1,1
below,rand_below,3085180256988026,3085180256988026,1,1
below,rand_below,4792110126588664,4792110126588664,1,1
below,rand_below,7476132555098409,7476132555098409,1,1
below,rand_below,4421658802462993,4421658802462993,1,1
below,rand_below,2485885101286105,2485885101286105,1,1
below,rand_below,7724987456730696,7724987456730696,1,1
below,rand_below,7972786574101259,7972786574101259,1,1
below,rand_below,1253464488448969,1253464488448969,1,1
below,rand_below,6094335618844270,6094335618844270,1,1
