verb_frac,noise,ratio,seed,n_msg_nonzero,succ_trunc,succ_generic,succ_rolecond,succ_oracle,bin_trunc,bin_generic,bin_rolecond,bin_oracle,actual_ratio_generic,actual_ratio_rolecond,actual_ratio_trunc,rc_minus_gen_mean,auc_rolematch,auc_salience
0.4,high,0.7,66,391,0.7022405172715322,0.8068806277916145,0.7529394741764804,0.9993606138107417,0.29923273657289,0.47058823529411764,0.3836317135549872,0.9974424552429667,0.6820811847943399,0.6823360115121717,0.6819462765319583,-0.053941153615134046,0.608387638889963,0.6224188585815604
0.4,high,0.3,77,393,0.3034303203595513,0.3648992676503949,0.399733768603582,0.813653399420243,0.05089058524173028,0.035623409669211195,0.07633587786259542,0.5190839694656488,0.2902833330798595,0.29058750171094855,0.290770002889602,0.03483450095318712,0.608387638889963,0.6224188585815604
0.4,high,0.5,77,393,0.5111328397450983,0.6174563318294666,0.6021275489668222,0.9745262297608809,0.11450381679389313,0.2010178117048346,0.1475826972010178,0.905852417302799,0.4878104421091053,0.48828190348729333,0.4881602360348577,-0.015328782862644367,0.608387638889963,0.6224188585815604
0.4,high,0.7,77,393,0.6947903745749701,0.8274457913017587,0.7933484489914433,0.9987494894801329,0.2748091603053435,0.5114503816793893,0.43256997455470736,0.9949109414758269,0.6824327407114504,0.6838167079829057,0.6826608671847673,-0.03409734231031532,0.608387638889963,0.6224188585815604
0.4,high,0.3,88,396,0.30257234315334863,0.3598758676408114,0.4008441733948583,0.824517726373385,0.04292929292929293,0.06818181818181818,0.09090909090909091,0.5328282828282829,0.29056757613734163,0.2898126198493107,0.2893747452022528,0.04096830575404687,0.608387638889963,0.6224188585815604
0.4,high,0.5,88,396,0.4630694931416376,0.6130520301744193,0.6028538968018264,0.9750519414949835,0.10858585858585859,0.23484848484848486,0.18181818181818182,0.9166666666666666,0.4878980507028643,0.4878225550740612,0.4872336891693971,-0.010198133372592878,0.608387638889963,0.6224188585815604
0.4,high,0.7,88,396,0.6737629260326093,0.8225532408859737,0.7751310721310948,0.9973943520182721,0.28535353535353536,0.5126262626262627,0.42424242424242425,0.9924242424242424,0.6817557263434447,0.68408099171058,0.682691872140603,-0.047422168754878966,0.608387638889963,0.6224188585815604
0.6,low,0.3,11,374,0.31078927346974117,0.43688199217624907,0.526897939343882,0.9176831248190477,0.10962566844919786,0.16310160427807488,0.24866310160427807,0.7727272727272727,0.29038920018829817,0.29031327350310543,0.2902069761438355,0.09001594716763293,0.7344718409422358,0.6640372086610163
0.6,low,0.5,11,374,0.5112116635511347,0.659396531959506,0.7638875734567926,0.993181714359291,0.23529411764705882,0.3689839572192513,0.5133689839572193,0.9732620320855615,0.48814784444140735,0.4872822802302097,0.48691783214128437,0.10449104149728665,0.7344718409422358,0.6640372086610163
0.6,low,0.7,11,374,0.6746643995168135,0.8560818387071556,0.9182310944560294,1.0,0.3770053475935829,0.6684491978609626,0.7780748663101604,1.0,0.6826720119053042,0.6831123866794223,0.6823531198274946,0.062149255748873686,0.7344718409422358,0.6640372086610163
0.6,low,0.3,22,382,0.29717103176375426,0.4454165874501906,0.5450735140049181,0.9041087219127893,0.0968586387434555,0.1649214659685864,0.23036649214659685,0.7513089005235603,0.2908225676522362,0.29101649909001404,0.29022585553599667,0.09965692655472756,0.7344718409422358,0.6640372086610163
0.6,low,0.5,22,382,0.5098449417437718,0.6800756975504981,0.79391360429819,0.9912143253839925,0.2094240837696335,0.39267015706806285,0.5261780104712042,0.9738219895287958,0.48811051108392756,0.48817018229555154,0.4874690455589701,0.1138379067476919,0.7344718409422358,0.6640372086610163
0.6,low,0.7,22,382,0.7177013534283485,0.8721566816966402,0.9135056884096202,1.0,0.4214659685863874,0.7225130890052356,0.7774869109947644,1.0,0.6827430855983531,0.6823850583286094,0.6836083181669004,0.04134900671298004,0.7344718409422358,0.6640372086610163
0.6,low,0.3,33,382,0.3144504133573551,0.43746468809056904,0.5231382477846283,0.918118737022875,0.112565445026178,0.1806282722513089,0.23821989528795812,0.7931937172774869,0.29049844236760125,0.29002504428562703,0.28952110439191253,0.0856735596940592,0.7344718409422358,0.6640372086610163
0.6,low,0.5,33,382,0.5004515275010157,0.6554893791505481,0.7722982080902556,0.991961085275702,0.22251308900523561,0.39267015706806285,0.5130890052356021,0.9685863874345549,0.48698918819864395,0.4875694826217091,0.48654633192841,0.11680882893970755,0.7344718409422358,0.6640372086610163
0.6,low,0.7,33,382,0.6759475364446637,0.8902716785683716,0.9118445206292174,1.0,0.3795811518324607,0.743455497382199,0.774869109947644,1.0,0.681051859996335,0.6814183617372183,0.6817543216663613,0.021572842060845754,0.7344718409422358,0.6640372086610163
0.6,low,0.3,44,375,0.317412952890187,0.43113743803202864,0.5339896366709844,0.9088454945864644,0.10133333333333333,0.16533333333333333,0.24,0.776,0.2905871938624963,0.29077899085275893,0.29061670109176746,0.10285219863895578,0.7344718409422358,0.6640372086610163
0.6,low,0.5,44,375,0.4965270958527984,0.661434551880395,0.7639973878941663,0.993596346038014,0.21333333333333335,0.376,0.5093333333333333,0.9786666666666667,0.4885511950427855,0.48796105045736204,0.48732664502803186,0.1025628360137712,0.7344718409422358,0.6640372086610163
0.6,low,0.7,44,375,0.6667999619718055,0.8702287290885496,0.8925742561129311,1.0,0.384,0.7013333333333334,0.7413333333333333,1.0,0.683830038359398,0.6838447919740336,0.6835644732959575,0.022345527024381376,0.7344718409422358,0.6640372086610163
0.6,low,0.3,55,378,0.30272430142195295,0.413867746047894,0.509655048440247,0.9305191329161873,0.09523809523809523,0.16137566137566137,0.21428571428571427,0.798941798941799,0.29208738218747715,0.2910352889603273,0.29128369986118213,0.095787302392353,0.7344718409422358,0.6640372086610163
0.6,low,0.5,55,378,0.500142457655889,0.668149307096603,0.7542736070039805,0.9966302644967419,0.20899470899470898,0.38095238095238093,0.47883597883597884,0.9867724867724867,0.48878497844670127,0.48748447431869657,0.4880981953678673,0.0861242999073775,0.7344718409422358,0.6640372086610163
0.6,low,0.7,55,378,0.6936242963555808,0.8826837728614813,0.9138115051583366,1.0,0.373015873015873,0.7433862433862434,0.7804232804232805,1.0,0.6840651713304595,0.6849857529042157,0.682355519836341,0.03112773229685532,0.7344718409422358,0.6640372086610163
0.6,low,0.3,66,371,0.32687031427552254,0.431212649445736,0.5300618858607451,0.9238889163525972,0.09703504043126684,0.1725067385444744,0.2398921832884097,0.8032345013477089,0.29011838824776437,0.2903871131481122,0.2902378215368078,0.09884923641500912,0.7344718409422358,0.6640372086610163
0.6,low,0.5,66,371,0.5060734794414598,0.652958848674809,0.7632242529547192,0.9911847653184779,0.23180592991913745,0.3746630727762803,0.5283018867924528,0.9784366576819407,0.4883179314154338,0.4874520400698685,0.4879894898705642,0.11026540427991018,0.7344718409422358,0.6640372086610163
0.6,low,0.7,66,371,0.6962956835218349,0.8773996027649275,0.9026391420338967,1.0,0.39892183288409705,0.7142857142857143,0.7439353099730458,1.0,0.6833524924234508,0.6837406506128421,0.6842781004135378,0.025239539268969248,0.7344718409422358,0.6640372086610163
0.6,low,0.3,77,370,0.31469312559311435,0.424361878347631,0.5354207490370286,0.9088698696716316,0.0945945945945946,0.16216216216216217,0.24594594594594596,0.7675675675675676,0.29054791199466634,0.29001757682283774,0.28977513788714465,0.11105887068939763,0.7344718409422358,0.6640372086610163
0.6,low,0.5,77,370,0.5140822721124849,0.7000412675419709,0.7628019154925788,0.9949354129757767,0.21351351351351353,0.41081081081081083,0.5216216216216216,0.9837837837837838,0.4880295775501546,0.489317534396024,0.4878325959149039,0.06276064795060782,0.7344718409422358,0.6640372086610163
0.6,low,0.7,77,370,0.7008680888182854,0.8796633351090837,0.9148031692171521,1.0,0.3972972972972973,0.745945945945946,0.7837837837837838,1.0,0.6827838050790958,0.6831929207830778,0.6817534396024001,0.03513983410806842,0.7344718409422358,0.6640372086610163
0.6,low,0.3,88,373,0.3256263454283187,0.4153137330958559,0.5469246782730729,0.9070426448592825,0.12064343163538874,0.1447721179624665,0.26541554959785524,0.7640750670241286,0.29115865005284863,0.29017611242612357,0.2905036249683653,0.13161094517721697,0.7344718409422358,0.6640372086610163
0.6,low,0.5,88,373,0.5085034860443169,0.683130235768523,0.7650199976766049,0.9933736378965488,0.21715817694369974,0.3780160857908847,0.5013404825737265,0.9731903485254692,0.4882318788799071,0.488112783410001,0.4872940020543969,0.08188976190808193,0.7344718409422358,0.6640372086610163
0.6,low,0.7,88,373,0.7142342728096573,0.8682042003587058,0.9152611333499602,0.9997194338799177,0.43699731903485256,0.6890080428954424,0.7721179624664879,0.9973190348525469,0.6839057359355694,0.6843225700802406,0.6832804847185625,0.04705693299125431,0.7344718409422358,0.6640372086610163
0.6,med,0.3,11,379,0.3361739472853801,0.42196910221876643,0.450355009435155,0.9173714139696164,0.10026385224274406,0.15567282321899736,0.19788918205804748,0.7941952506596306,0.28995958967982594,0.28967982592477465,0.2899751321106621,0.028385907216388607,0.6617160216019328,0.6580408429544337
0.6,med,0.5,11,379,0.527200913957113,0.6800729500572794,0.6805802836934407,0.9920194051679683,0.21108179419525067,0.39313984168865435,0.39313984168865435,0.9709762532981531,0.4878458190861051,0.4868355610817532,0.4884519738887162,0.0005073336361613476,0.6617160216019328,0.6580408429544337
0.6,med,0.7,11,379,0.7165504926834816,0.8614053106125865,0.8420032481692191,0.9996061906824716,0.44327176781002636,0.6939313984168866,0.6358839050131926,0.9973614775725593,0.6832763444202673,0.681209201119055,0.6824681380167859,-0.01940206244336742,0.6617160216019328,0.6580408429544337
0.6,med,0.3,22,369,0.2935159131819307,0.4328289877172397,0.4717563265997337,0.928612181896084,0.08130081300813008,0.19241192411924118,0.2032520325203252,0.7940379403794038,0.29023621565387675,0.290603390245395,0.2908787711890337,0.038927338882493966,0.6617160216019328,0.6580408429544337
