mix,a_prose,gap,a_tool,a_mixed,drift,sess_spread,r,k_star_fixed,k_map,ntps_fixed,ntps_adapt_ideal,ntps_adapt,ntps_adapt_std,ntps_k1,fixed_captured_frac,ideal_gain_pct,gain_pct,p_err,s
balanced,0.75,0.0,0.75,0.75,0.0,0.0,0.2,3,3;3;3,1.709,1.709,1.6748,0.0,1.4583,1.0,0.0,-2.0,0.15,0.02
balanced,0.75,0.0,0.75,0.75,0.0,0.0,0.2,3,3;3;3,1.709,1.709,1.6235,0.0,1.4583,1.0,0.0,-5.0,0.15,0.05
balanced,0.75,0.0,0.75,0.75,0.0,0.0,0.4,2,2;2;2,1.2847,1.2847,1.2847,0.0,1.25,1.0,0.0,0.0,0.0,0.0
balanced,0.75,0.0,0.75,0.75,0.0,0.0,0.4,2,2;2;2,1.2847,1.2847,1.259,0.0,1.25,1.0,0.0,-2.0,0.0,0.02
balanced,0.75,0.0,0.75,0.75,0.0,0.0,0.4,2,2;2;2,1.2847,1.2847,1.2205,0.0,1.25,1.0,0.0,-5.0,0.0,0.05
balanced,0.75,0.0,0.75,0.75,0.0,0.0,0.4,2,2;2;2,1.2847,1.2847,1.2847,0.0,1.25,1.0,0.0,0.0,0.05,0.0
balanced,0.75,0.0,0.75,0.75,0.0,0.0,0.4,2,2;2;2,1.2847,1.2847,1.259,0.0,1.25,1.0,0.0,-2.0,0.05,0.02
balanced,0.75,0.0,0.75,0.75,0.0,0.0,0.4,2,2;2;2,1.2847,1.2847,1.2205,0.0,1.25,1.0,0.0,-5.0,0.05,0.05
balanced,0.75,0.0,0.75,0.75,0.0,0.0,0.4,2,2;2;2,1.2847,1.2847,1.2847,0.0,1.25,1.0,0.0,0.0,0.15,0.0
balanced,0.75,0.0,0.75,0.75,0.0,0.0,0.4,2,2;2;2,1.2847,1.2847,1.259,0.0,1.25,1.0,0.0,-2.0,0.15,0.02
balanced,0.75,0.0,0.75,0.75,0.0,0.0,0.4,2,2;2;2,1.2847,1.2847,1.2205,0.0,1.25,1.0,0.0,-5.0,0.15,0.05
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.05,8,7;10;8,3.0374,3.0618,3.0618,0.0,1.7048,0.982,0.803,0.803,0.0,0.0
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.05,8,7;10;8,3.0374,3.0618,3.0006,0.0,1.7048,0.982,0.803,-1.213,0.0,0.02
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.05,8,7;10;8,3.0374,3.0618,2.9087,0.0,1.7048,0.982,0.803,-4.238,0.0,0.05
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.05,8,7;10;8,3.0374,3.0618,3.0594,0.0047,1.7048,0.982,0.803,0.724,0.05,0.0
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.05,8,7;10;8,3.0374,3.0618,3.0006,0.0,1.7048,0.982,0.803,-1.213,0.05,0.02
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.05,8,7;10;8,3.0374,3.0618,2.9083,0.0007,1.7048,0.982,0.803,-4.25,0.05,0.05
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.05,8,7;10;8,3.0374,3.0618,3.0525,0.0124,1.7048,0.982,0.803,0.498,0.15,0.0
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.05,8,7;10;8,3.0374,3.0618,3.0006,0.0,1.7048,0.982,0.803,-1.213,0.15,0.02
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.05,8,7;10;8,3.0374,3.0618,2.9046,0.0051,1.7048,0.982,0.803,-4.372,0.15,0.05
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.1,6,5;7;6,2.4264,2.4459,2.4459,0.0,1.6273,0.9762,0.804,0.804,0.0,0.0
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.1,6,5;7;6,2.4264,2.4459,2.3969,0.0,1.6273,0.9762,0.804,-1.212,0.0,0.02
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.1,6,5;7;6,2.4264,2.4459,2.3236,0.0,1.6273,0.9762,0.804,-4.237,0.0,0.05
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.1,6,5;7;6,2.4264,2.4459,2.4459,0.0,1.6273,0.9762,0.804,0.804,0.05,0.0
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.1,6,5;7;6,2.4264,2.4459,2.3965,0.0008,1.6273,0.9762,0.804,-1.229,0.05,0.02
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.1,6,5;7;6,2.4264,2.4459,2.3236,0.0,1.6273,0.9762,0.804,-4.237,0.05,0.05
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.1,6,5;7;6,2.4264,2.4459,2.4324,0.0152,1.6273,0.9762,0.804,0.25,0.15,0.0
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.1,6,5;7;6,2.4264,2.4459,2.3894,0.015,1.6273,0.9762,0.804,-1.522,0.15,0.02
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.1,6,5;7;6,2.4264,2.4459,2.3199,0.0049,1.6273,0.9762,0.804,-4.389,0.15,0.05
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.2,4,3;5;4,1.8391,1.8509,1.8509,0.0,1.4917,0.9672,0.642,0.642,0.0,0.0
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.2,4,3;5;4,1.8391,1.8509,1.8138,0.0,1.4917,0.9672,0.642,-1.371,0.0,0.02
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.2,4,3;5;4,1.8391,1.8509,1.7583,0.0,1.4917,0.9672,0.642,-4.391,0.0,0.05
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.2,4,3;5;4,1.8391,1.8509,1.849,0.0022,1.4917,0.9672,0.642,0.542,0.05,0.0
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.2,4,3;5;4,1.8391,1.8509,1.8116,0.0045,1.4917,0.9672,0.642,-1.495,0.05,0.02
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.2,4,3;5;4,1.8391,1.8509,1.7575,0.0017,1.4917,0.9672,0.642,-4.437,0.05,0.05
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.2,4,3;5;4,1.8391,1.8509,1.8449,0.0098,1.4917,0.9672,0.642,0.316,0.15,0.0
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.2,4,3;5;4,1.8391,1.8509,1.813,0.0018,1.4917,0.9672,0.642,-1.419,0.15,0.02
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.2,4,3;5;4,1.8391,1.8509,1.7575,0.0017,1.4917,0.9672,0.642,-4.437,0.15,0.05
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.4,2,2;3;2,1.3422,1.348,1.348,0.0,1.2786,0.9166,0.431,0.431,0.0,0.0
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.4,2,2;3;2,1.3422,1.348,1.3211,0.0,1.2786,0.9166,0.431,-1.577,0.0,0.02
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.4,2,2;3;2,1.3422,1.348,1.2806,0.0,1.2786,0.9166,0.431,-4.59,0.0,0.05
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.4,2,2;3;2,1.3422,1.348,1.3458,0.0022,1.2786,0.9166,0.431,0.263,0.05,0.0
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.4,2,2;3;2,1.3422,1.348,1.3205,0.0011,1.2786,0.9166,0.431,-1.617,0.05,0.02
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.4,2,2;3;2,1.3422,1.348,1.2795,0.0022,1.2786,0.9166,0.431,-4.672,0.05,0.05
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.4,2,2;3;2,1.3422,1.348,1.3438,0.0084,1.2786,0.9166,0.431,0.12,0.15,0.0
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.4,2,2;3;2,1.3422,1.348,1.317,0.0082,1.2786,0.9166,0.431,-1.883,0.15,0.02
balanced,0.75,0.1,0.85,0.8,0.1,0.1,0.4,2,2;3;2,1.3422,1.348,1.2784,0.0027,1.2786,0.9166,0.431,-4.754,0.15,0.05
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.05,13,7;21;10,3.7786,4.0532,4.0532,0.0,1.7429,0.8811,7.269,7.269,0.0,0.0
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.05,13,7;21;10,3.7786,4.0532,3.9721,0.0,1.7429,0.8811,7.269,5.123,0.0,0.02
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.05,13,7;21;10,3.7786,4.0532,3.8505,0.0,1.7429,0.8811,7.269,1.905,0.0,0.05
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.05,13,7;21;10,3.7786,4.0532,4.042,0.0225,1.7429,0.8811,7.269,6.971,0.05,0.0
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.05,13,7;21;10,3.7786,4.0532,3.9721,0.0,1.7429,0.8811,7.269,5.123,0.05,0.02
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.05,13,7;21;10,3.7786,4.0532,3.8021,0.0969,1.7429,0.8811,7.269,0.622,0.05,0.05
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.05,13,7;21;10,3.7786,4.0532,3.8534,0.166,1.7429,0.8811,7.269,1.981,0.15,0.0
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.05,13,7;21;10,3.7786,4.0532,3.8467,0.1171,1.7429,0.8811,7.269,1.805,0.15,0.02
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.05,13,7;21;10,3.7786,4.0532,3.7709,0.0899,1.7429,0.8811,7.269,-0.203,0.15,0.05
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.1,8,5;15;7,2.8294,3.0103,3.0103,0.0,1.6636,0.8656,6.396,6.396,0.0,0.0
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.1,8,5;15;7,2.8294,3.0103,2.9501,0.0,1.6636,0.8656,6.396,4.268,0.0,0.02
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.1,8,5;15;7,2.8294,3.0103,2.8598,0.0,1.6636,0.8656,6.396,1.076,0.0,0.05
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.1,8,5;15;7,2.8294,3.0103,3.0103,0.0,1.6636,0.8656,6.396,6.396,0.05,0.0
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.1,8,5;15;7,2.8294,3.0103,2.9501,0.0,1.6636,0.8656,6.396,4.268,0.05,0.02
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.1,8,5;15;7,2.8294,3.0103,2.8598,0.0,1.6636,0.8656,6.396,1.076,0.05,0.05
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.1,8,5;15;7,2.8294,3.0103,2.9949,0.0307,1.6636,0.8656,6.396,5.853,0.15,0.0
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.1,8,5;15;7,2.8294,3.0103,2.9277,0.03,1.6636,0.8656,6.396,3.477,0.15,0.02
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.1,8,5;15;7,2.8294,3.0103,2.8199,0.0576,1.6636,0.8656,6.396,-0.335,0.15,0.05
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.2,5,3;10;5,2.032,2.1321,2.1321,0.0,1.525,0.835,4.929,4.929,0.0,0.0
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.2,5,3;10;5,2.032,2.1321,2.0895,0.0,1.525,0.835,4.929,2.83,0.0,0.02
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.2,5,3;10;5,2.032,2.1321,2.0255,0.0,1.525,0.835,4.929,-0.318,0.0,0.05
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.2,5,3;10;5,2.032,2.1321,2.1287,0.0068,1.525,0.835,4.929,4.762,0.05,0.0
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.2,5,3;10;5,2.032,2.1321,2.0408,0.0824,1.525,0.835,4.929,0.433,0.05,0.02
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.2,5,3;10;5,2.032,2.1321,1.9998,0.0315,1.525,0.835,4.929,-1.584,0.05,0.05
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.2,5,3;10;5,2.032,2.1321,2.087,0.0428,1.525,0.835,4.929,2.707,0.15,0.0
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.2,5,3;10;5,2.032,2.1321,2.0438,0.0833,1.525,0.835,4.929,0.584,0.15,0.02
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.2,5,3;10;5,2.032,2.1321,2.0169,0.0172,1.525,0.835,4.929,-0.74,0.15,0.05
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.4,3,2;6;3,1.417,1.4644,1.4644,0.0,1.3071,0.6988,3.343,3.343,0.0,0.0
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.4,3,2;6;3,1.417,1.4644,1.4351,0.0,1.3071,0.6988,3.343,1.276,0.0,0.02
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.4,3,2;6;3,1.417,1.4644,1.3912,0.0,1.3071,0.6988,3.343,-1.825,0.0,0.05
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.4,3,2;6;3,1.417,1.4644,1.4416,0.0279,1.3071,0.6988,3.343,1.736,0.05,0.0
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.4,3,2;6;3,1.417,1.4644,1.431,0.0082,1.3071,0.6988,3.343,0.987,0.05,0.02
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.4,3,2;6;3,1.417,1.4644,1.362,0.049,1.3071,0.6988,3.343,-3.883,0.05,0.05
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.4,3,2;6;3,1.417,1.4644,1.4371,0.0527,1.3071,0.6988,3.343,1.416,0.15,0.0
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.4,3,2;6;3,1.417,1.4644,1.3926,0.0722,1.3071,0.6988,3.343,-1.721,0.15,0.02
balanced,0.75,0.2,0.95,0.85,0.2,0.2,0.4,3,2;6;3,1.417,1.4644,1.3912,0.0,1.3071,0.6988,3.343,-1.825,0.15,0.05
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.05,19,7;32;11,4.2972,4.9285,4.9285,0.0,1.7543,0.8011,14.692,14.692,0.0,0.0
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.05,19,7;32;11,4.2972,4.9285,4.83,0.0,1.7543,0.8011,14.692,12.398,0.0,0.02
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.05,19,7;32;11,4.2972,4.9285,4.6821,0.0,1.7543,0.8011,14.692,8.957,0.0,0.05
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.05,19,7;32;11,4.2972,4.9285,4.7837,0.2896,1.7543,0.8011,14.692,11.322,0.05,0.0
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.05,19,7;32;11,4.2972,4.9285,4.83,0.0,1.7543,0.8011,14.692,12.398,0.05,0.02
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.05,19,7;32;11,4.2972,4.9285,4.4638,0.4367,1.7543,0.8011,14.692,3.876,0.05,0.05
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.05,19,7;32;11,4.2972,4.9285,4.8157,0.2256,1.7543,0.8011,14.692,12.067,0.15,0.0
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.05,19,7;32;11,4.2972,4.9285,4.7795,0.0851,1.7543,0.8011,14.692,11.222,0.15,0.02
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.05,19,7;32;11,4.2972,4.9285,4.0959,0.4466,1.7543,0.8011,14.692,-4.684,0.15,0.05
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.1,10,5;26;8,3.0428,3.4477,3.4477,0.0,1.6745,0.7716,13.31,13.31,0.0,0.0
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.1,10,5;26;8,3.0428,3.4477,3.3788,0.0,1.6745,0.7716,13.31,11.043,0.0,0.02
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.1,10,5;26;8,3.0428,3.4477,3.2754,0.0,1.6745,0.7716,13.31,7.644,0.0,0.05
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.1,10,5;26;8,3.0428,3.4477,3.4477,0.0,1.6745,0.7716,13.31,13.31,0.05,0.0
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.1,10,5;26;8,3.0428,3.4477,3.3737,0.0102,1.6745,0.7716,13.31,10.876,0.05,0.02
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.1,10,5;26;8,3.0428,3.4477,3.2754,0.0,1.6745,0.7716,13.31,7.644,0.05,0.05
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.1,10,5;26;8,3.0428,3.4477,3.3207,0.2084,1.6745,0.7716,13.31,9.136,0.15,0.0
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.1,10,5;26;8,3.0428,3.4477,3.3737,0.0102,1.6745,0.7716,13.31,10.876,0.15,0.02
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.1,10,5;26;8,3.0428,3.4477,3.1726,0.2055,1.6745,0.7716,13.31,4.268,0.15,0.05
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.2,6,3;18;5,2.1163,2.3244,2.3244,0.0,1.535,0.7364,9.834,9.834,0.0,0.0
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.2,6,3;18;5,2.1163,2.3244,2.2779,0.0,1.535,0.7364,9.834,7.637,0.0,0.02
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.2,6,3;18;5,2.1163,2.3244,2.2082,0.0,1.535,0.7364,9.834,4.342,0.0,0.05
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.2,6,3;18;5,2.1163,2.3244,2.1778,0.1829,1.535,0.7364,9.834,2.905,0.05,0.0
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.2,6,3;18;5,2.1163,2.3244,2.2779,0.0,1.535,0.7364,9.834,7.637,0.05,0.02
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.2,6,3;18;5,2.1163,2.3244,2.1281,0.1602,1.535,0.7364,9.834,0.558,0.05,0.05
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.2,6,3;18;5,2.1163,2.3244,2.3244,0.0,1.535,0.7364,9.834,9.834,0.15,0.0
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.2,6,3;18;5,2.1163,2.3244,2.2274,0.0619,1.535,0.7364,9.834,5.25,0.15,0.02
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.2,6,3;18;5,2.1163,2.3244,2.149,0.1184,1.535,0.7364,9.834,1.544,0.15,0.05
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.4,3,2;11;3,1.4472,1.5368,1.5368,0.0,1.3157,0.5946,6.192,6.192,0.0,0.0
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.4,3,2;11;3,1.4472,1.5368,1.506,0.0,1.3157,0.5946,6.192,4.069,0.0,0.02
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.4,3,2;11;3,1.4472,1.5368,1.4599,0.0,1.3157,0.5946,6.192,0.883,0.0,0.05
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.4,3,2;11;3,1.4472,1.5368,1.5368,0.0,1.3157,0.5946,6.192,6.192,0.05,0.0
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.4,3,2;11;3,1.4472,1.5368,1.506,0.0,1.3157,0.5946,6.192,4.069,0.05,0.02
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.4,3,2;11;3,1.4472,1.5368,1.4429,0.0253,1.3157,0.5946,6.192,-0.294,0.05,0.05
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.4,3,2;11;3,1.4472,1.5368,1.5227,0.0281,1.3157,0.5946,6.192,5.222,0.15,0.0
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.4,3,2;11;3,1.4472,1.5368,1.4882,0.0267,1.3157,0.5946,6.192,2.835,0.15,0.02
balanced,0.75,0.3,0.98,0.865,0.23,0.23,0.4,3,2;11;3,1.4472,1.5368,1.4599,0.0,1.3157,0.5946,6.192,0.883,0.15,0.05
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.05,8,10;4;6,2.7605,2.8485,2.8485,0.0,1.6476,0.9267,3.191,3.191,0.0,0.0
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.05,8,10;4;6,2.7605,2.8485,2.7916,0.0,1.6476,0.9267,3.191,1.127,0.0,0.02
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.05,8,10;4;6,2.7605,2.8485,2.7061,0.0,1.6476,0.9267,3.191,-1.969,0.0,0.05
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.05,8,10;4;6,2.7605,2.8485,2.8318,0.0335,1.6476,0.9267,3.191,2.584,0.05,0.0
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.05,8,10;4;6,2.7605,2.8485,2.7666,0.0312,1.6476,0.9267,3.191,0.224,0.05,0.02
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.05,8,10;4;6,2.7605,2.8485,2.6855,0.0411,1.6476,0.9267,3.191,-2.714,0.05,0.05
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.05,8,10;4;6,2.7605,2.8485,2.8415,0.014,1.6476,0.9267,3.191,2.938,0.15,0.0
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.05,8,10;4;6,2.7605,2.8485,2.7659,0.0513,1.6476,0.9267,3.191,0.198,0.15,0.02
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.05,8,10;4;6,2.7605,2.8485,2.6979,0.0129,1.6476,0.9267,3.191,-2.267,0.15,0.05
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.1,5,7;3;4,2.2084,2.2885,2.2885,0.0,1.5727,0.8881,3.628,3.628,0.0,0.0
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.1,5,7;3;4,2.2084,2.2885,2.2428,0.0,1.5727,0.8881,3.628,1.556,0.0,0.02
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.1,5,7;3;4,2.2084,2.2885,2.1741,0.0,1.5727,0.8881,3.628,-1.553,0.0,0.05
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.1,5,7;3;4,2.2084,2.2885,2.2403,0.0898,1.5727,0.8881,3.628,1.445,0.05,0.0
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.1,5,7;3;4,2.2084,2.2885,2.2376,0.0104,1.5727,0.8881,3.628,1.32,0.05,0.02
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.1,5,7;3;4,2.2084,2.2885,2.1334,0.0752,1.5727,0.8881,3.628,-3.399,0.05,0.05
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.1,5,7;3;4,2.2084,2.2885,2.2731,0.0308,1.5727,0.8881,3.628,2.931,0.15,0.0
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.1,5,7;3;4,2.2084,2.2885,2.1982,0.0768,1.5727,0.8881,3.628,-0.463,0.15,0.02
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.1,5,7;3;4,2.2084,2.2885,2.1729,0.0025,1.5727,0.8881,3.628,-1.609,0.15,0.05
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.2,3,5;2;3,1.691,1.7517,1.7517,0.0,1.4417,0.8042,3.589,3.589,0.0,0.0
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.2,3,5;2;3,1.691,1.7517,1.7166,0.0,1.4417,0.8042,3.589,1.517,0.0,0.02
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.2,3,5;2;3,1.691,1.7517,1.6641,0.0,1.4417,0.8042,3.589,-1.59,0.0,0.05
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.2,3,5;2;3,1.691,1.7517,1.7517,0.0,1.4417,0.8042,3.589,3.589,0.05,0.0
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.2,3,5;2;3,1.691,1.7517,1.7024,0.0286,1.4417,0.8042,3.589,0.673,0.05,0.02
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.2,3,5;2;3,1.691,1.7517,1.6641,0.0,1.4417,0.8042,3.589,-1.59,0.05,0.05
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.2,3,5;2;3,1.691,1.7517,1.7226,0.0544,1.4417,0.8042,3.589,1.871,0.15,0.0
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.2,3,5;2;3,1.691,1.7517,1.6881,0.035,1.4417,0.8042,3.589,-0.172,0.15,0.02
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.2,3,5;2;3,1.691,1.7517,1.6641,0.0,1.4417,0.8042,3.589,-1.59,0.15,0.05
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.4,2,3;1;2,1.2667,1.2997,1.2997,0.0,1.2357,0.4837,2.609,2.609,0.0,0.0
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.4,2,3;1;2,1.2667,1.2997,1.2737,0.0,1.2357,0.4837,2.609,0.556,0.0,0.02
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.4,2,3;1;2,1.2667,1.2997,1.2347,0.0,1.2357,0.4837,2.609,-2.522,0.0,0.05
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.4,2,3;1;2,1.2667,1.2997,1.2851,0.0247,1.2357,0.4837,2.609,1.453,0.05,0.0
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.4,2,3;1;2,1.2667,1.2997,1.2717,0.0037,1.2357,0.4837,2.609,0.4,0.05,0.02
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.4,2,3;1;2,1.2667,1.2997,1.2329,0.0037,1.2357,0.4837,2.609,-2.667,0.05,0.05
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.4,2,3;1;2,1.2667,1.2997,1.2903,0.0183,1.2357,0.4837,2.609,1.866,0.15,0.0
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.4,2,3;1;2,1.2667,1.2997,1.2627,0.0101,1.2357,0.4837,2.609,-0.314,0.15,0.02
balanced,0.85,-0.3,0.55,0.7,0.3,0.3,0.4,2,3;1;2,1.2667,1.2997,1.2196,0.0201,1.2357,0.4837,2.609,-3.715,0.15,0.05
balanced,0.85,-0.2,0.65,0.75,0.2,0.2,0.05,8,10;5;7,2.9576,3.0176,3.0176,0.0,1.6857,0.9549,2.03,2.03,0.0,0.0
balanced,0.85,-0.2,0.65,0.75,0.2,0.2,0.05,8,10;5;7,2.9576,3.0176,2.9573,0.0,1.6857,0.9549,2.03,-0.01,0.0,0.02
balanced,0.85,-0.2,0.65,0.75,0.2,0.2,0.05,8,10;5;7,2.9576,3.0176,2.8667,0.0,1.6857,0.9549,2.03,-3.071,0.0,0.05
balanced,0.85,-0.2,0.65,0.75,0.2,0.2,0.05,8,10;5;7,2.9576,3.0176,3.0176,0.0,1.6857,0.9549,2.03,2.03,0.05,0.0
balanced,0.85,-0.2,0.65,0.75,0.2,0.2,0.05,8,10;5;7,2.9576,3.0176,2.9535,0.0076,1.6857,0.9549,2.03,-0.138,0.05,0.02
balanced,0.85,-0.2,0.65,0.75,0.2,0.2,0.05,8,10;5;7,2.9576,3.0176,2.8179,0.0977,1.6857,0.9549,2.03,-4.722,0.05,0.05
balanced,0.85,-0.2,0.65,0.75,0.2,0.2,0.05,8,10;5;7,2.9576,3.0176,2.9797,0.0758,1.6857,0.9549,2.03,0.749,0.15,0.0
