n_blocks,prefix_tokens,prefix_MiB,pcie_bw_GBs,concurrency,p_rr,prefill_tps,gap_median_s,ttft_evict_recompute_s,fetch_contended_s,fetch_eff_s,ttft_prefetch_mean_s,ttft_prefetch_p90_s,prefetch_wins,win_margin_s,wasted_MiB_per_cycle,bw_bound
256,4096,224.0,8.0,1,0.7,120000,0.2,0.03413,0.02936,0.04194,0.00022,0.0,1,0.03391,67.2,0
256,4096,224.0,8.0,1,0.7,30000,0.5,0.13653,0.02936,0.04194,1e-05,0.0,1,0.13652,67.2,0
256,4096,224.0,8.0,1,0.7,60000,0.5,0.06827,0.02936,0.04194,1e-05,0.0,1,0.06826,67.2,0
256,4096,224.0,8.0,1,0.7,120000,0.5,0.03413,0.02936,0.04194,1e-05,0.0,1,0.03412,67.2,0
256,4096,224.0,8.0,1,0.7,30000,1.0,0.13653,0.02936,0.04194,0.0,0.0,1,0.13653,67.2,0
256,4096,224.0,8.0,1,0.7,60000,1.0,0.06827,0.02936,0.04194,0.0,0.0,1,0.06827,67.2,0
256,4096,224.0,8.0,1,0.7,120000,1.0,0.03413,0.02936,0.04194,0.0,0.0,1,0.03413,67.2,0
256,4096,224.0,8.0,1,0.7,30000,2.0,0.13653,0.02936,0.04194,0.0,0.0,1,0.13653,67.2,0
256,4096,224.0,8.0,1,0.7,60000,2.0,0.06827,0.02936,0.04194,0.0,0.0,1,0.06827,67.2,0
256,4096,224.0,8.0,1,0.7,120000,2.0,0.03413,0.02936,0.04194,0.0,0.0,1,0.03413,67.2,0
256,4096,224.0,8.0,1,0.7,30000,5.0,0.13653,0.02936,0.04194,0.0,0.0,1,0.13653,67.2,0
256,4096,224.0,8.0,1,0.7,60000,5.0,0.06827,0.02936,0.04194,0.0,0.0,1,0.06827,67.2,0
256,4096,224.0,8.0,1,0.7,120000,5.0,0.03413,0.02936,0.04194,0.0,0.0,1,0.03413,67.2,0
256,4096,224.0,8.0,1,0.7,30000,10.0,0.13653,0.02936,0.04194,0.0,0.0,1,0.13653,67.2,0
256,4096,224.0,8.0,1,0.7,60000,10.0,0.06827,0.02936,0.04194,0.0,0.0,1,0.06827,67.2,0
256,4096,224.0,8.0,1,0.7,120000,10.0,0.03413,0.02936,0.04194,0.0,0.0,1,0.03413,67.2,0
256,4096,224.0,8.0,1,0.7,30000,30.0,0.13653,0.02936,0.04194,0.0,0.0,1,0.13653,67.2,0
256,4096,224.0,8.0,1,0.7,60000,30.0,0.06827,0.02936,0.04194,0.0,0.0,1,0.06827,67.2,0
256,4096,224.0,8.0,1,0.7,120000,30.0,0.03413,0.02936,0.04194,0.0,0.0,1,0.03413,67.2,0
256,4096,224.0,8.0,1,0.9,30000,0.2,0.13653,0.02936,0.03262,0.0001,0.0,1,0.13644,22.4,0
256,4096,224.0,8.0,1,0.9,60000,0.2,0.06827,0.02936,0.03262,0.0001,0.0,1,0.06817,22.4,0
256,4096,224.0,8.0,1,0.9,120000,0.2,0.03413,0.02936,0.03262,0.0001,0.0,1,0.03404,22.4,0
256,4096,224.0,8.0,1,0.9,30000,0.5,0.13653,0.02936,0.03262,0.0,0.0,1,0.13653,22.4,0
256,4096,224.0,8.0,1,0.9,60000,0.5,0.06827,0.02936,0.03262,0.0,0.0,1,0.06827,22.4,0
256,4096,224.0,8.0,1,0.9,120000,0.5,0.03413,0.02936,0.03262,0.0,0.0,1,0.03413,22.4,0
256,4096,224.0,8.0,1,0.9,30000,1.0,0.13653,0.02936,0.03262,0.0,0.0,1,0.13653,22.4,0
256,4096,224.0,8.0,1,0.9,60000,1.0,0.06827,0.02936,0.03262,0.0,0.0,1,0.06827,22.4,0
256,4096,224.0,8.0,1,0.9,120000,1.0,0.03413,0.02936,0.03262,0.0,0.0,1,0.03413,22.4,0
256,4096,224.0,8.0,1,0.9,30000,2.0,0.13653,0.02936,0.03262,0.0,0.0,1,0.13653,22.4,0
256,4096,224.0,8.0,1,0.9,60000,2.0,0.06827,0.02936,0.03262,0.0,0.0,1,0.06827,22.4,0
256,4096,224.0,8.0,1,0.9,120000,2.0,0.03413,0.02936,0.03262,0.0,0.0,1,0.03413,22.4,0
256,4096,224.0,8.0,1,0.9,30000,5.0,0.13653,0.02936,0.03262,0.0,0.0,1,0.13653,22.4,0
256,4096,224.0,8.0,1,0.9,60000,5.0,0.06827,0.02936,0.03262,0.0,0.0,1,0.06827,22.4,0
256,4096,224.0,8.0,1,0.9,120000,5.0,0.03413,0.02936,0.03262,0.0,0.0,1,0.03413,22.4,0
256,4096,224.0,8.0,1,0.9,30000,10.0,0.13653,0.02936,0.03262,0.0,0.0,1,0.13653,22.4,0
256,4096,224.0,8.0,1,0.9,60000,10.0,0.06827,0.02936,0.03262,0.0,0.0,1,0.06827,22.4,0
256,4096,224.0,8.0,1,0.9,120000,10.0,0.03413,0.02936,0.03262,0.0,0.0,1,0.03413,22.4,0
256,4096,224.0,8.0,1,0.9,30000,30.0,0.13653,0.02936,0.03262,0.0,0.0,1,0.13653,22.4,0
256,4096,224.0,8.0,1,0.9,60000,30.0,0.06827,0.02936,0.03262,0.0,0.0,1,0.06827,22.4,0
256,4096,224.0,8.0,1,0.9,120000,30.0,0.03413,0.02936,0.03262,0.0,0.0,1,0.03413,22.4,0
256,4096,224.0,8.0,1,0.99,30000,0.2,0.13653,0.02936,0.02966,7e-05,0.0,1,0.13647,2.24,0
256,4096,224.0,8.0,1,0.99,60000,0.2,0.06827,0.02936,0.02966,7e-05,0.0,1,0.0682,2.24,0
256,4096,224.0,8.0,1,0.99,120000,0.2,0.03413,0.02936,0.02966,7e-05,0.0,1,0.03407,2.24,0
256,4096,224.0,8.0,1,0.99,30000,0.5,0.13653,0.02936,0.02966,0.0,0.0,1,0.13653,2.24,0
256,4096,224.0,8.0,1,0.99,60000,0.5,0.06827,0.02936,0.02966,0.0,0.0,1,0.06827,2.24,0
256,4096,224.0,8.0,1,0.99,120000,0.5,0.03413,0.02936,0.02966,0.0,0.0,1,0.03413,2.24,0
256,4096,224.0,8.0,1,0.99,30000,1.0,0.13653,0.02936,0.02966,0.0,0.0,1,0.13653,2.24,0
256,4096,224.0,8.0,1,0.99,60000,1.0,0.06827,0.02936,0.02966,0.0,0.0,1,0.06827,2.24,0
256,4096,224.0,8.0,1,0.99,120000,1.0,0.03413,0.02936,0.02966,0.0,0.0,1,0.03413,2.24,0
256,4096,224.0,8.0,1,0.99,30000,2.0,0.13653,0.02936,0.02966,0.0,0.0,1,0.13653,2.24,0
256,4096,224.0,8.0,1,0.99,60000,2.0,0.06827,0.02936,0.02966,0.0,0.0,1,0.06827,2.24,0
256,4096,224.0,8.0,1,0.99,120000,2.0,0.03413,0.02936,0.02966,0.0,0.0,1,0.03413,2.24,0
256,4096,224.0,8.0,1,0.99,30000,5.0,0.13653,0.02936,0.02966,0.0,0.0,1,0.13653,2.24,0
256,4096,224.0,8.0,1,0.99,60000,5.0,0.06827,0.02936,0.02966,0.0,0.0,1,0.06827,2.24,0
256,4096,224.0,8.0,1,0.99,120000,5.0,0.03413,0.02936,0.02966,0.0,0.0,1,0.03413,2.24,0
256,4096,224.0,8.0,1,0.99,30000,10.0,0.13653,0.02936,0.02966,0.0,0.0,1,0.13653,2.24,0
256,4096,224.0,8.0,1,0.99,60000,10.0,0.06827,0.02936,0.02966,0.0,0.0,1,0.06827,2.24,0
256,4096,224.0,8.0,1,0.99,120000,10.0,0.03413,0.02936,0.02966,0.0,0.0,1,0.03413,2.24,0
256,4096,224.0,8.0,1,0.99,30000,30.0,0.13653,0.02936,0.02966,0.0,0.0,1,0.13653,2.24,0
256,4096,224.0,8.0,1,0.99,60000,30.0,0.06827,0.02936,0.02966,0.0,0.0,1,0.06827,2.24,0
256,4096,224.0,8.0,1,0.99,120000,30.0,0.03413,0.02936,0.02966,0.0,0.0,1,0.03413,2.24,0
256,4096,224.0,8.0,2,0.5,30000,0.2,0.13653,0.05872,0.11744,0.00979,0.04418,1,0.12674,112.0,0
256,4096,224.0,8.0,2,0.5,60000,0.2,0.06827,0.05872,0.11744,0.00979,0.04418,1,0.05848,112.0,0
256,4096,224.0,8.0,2,0.5,120000,0.2,0.03413,0.05872,0.11744,0.00979,0.04418,1,0.02434,112.0,0
256,4096,224.0,8.0,2,0.5,30000,0.5,0.13653,0.05872,0.11744,0.00088,0.0,1,0.13566,112.0,0
256,4096,224.0,8.0,2,0.5,60000,0.5,0.06827,0.05872,0.11744,0.00088,0.0,1,0.06739,112.0,0
256,4096,224.0,8.0,2,0.5,120000,0.5,0.03413,0.05872,0.11744,0.00088,0.0,1,0.03326,112.0,0
256,4096,224.0,8.0,2,0.5,30000,1.0,0.13653,0.05872,0.11744,0.0,0.0,1,0.13653,112.0,0
256,4096,224.0,8.0,2,0.5,60000,1.0,0.06827,0.05872,0.11744,0.0,0.0,1,0.06826,112.0,0
256,4096,224.0,8.0,2,0.5,120000,1.0,0.03413,0.05872,0.11744,0.0,0.0,1,0.03413,112.0,0
256,4096,224.0,8.0,2,0.5,30000,2.0,0.13653,0.05872,0.11744,1e-05,0.0,1,0.13652,112.0,0
256,4096,224.0,8.0,2,0.5,60000,2.0,0.06827,0.05872,0.11744,1e-05,0.0,1,0.06826,112.0,0
256,4096,224.0,8.0,2,0.5,120000,2.0,0.03413,0.05872,0.11744,1e-05,0.0,1,0.03412,112.0,0
256,4096,224.0,8.0,2,0.5,30000,5.0,0.13653,0.05872,0.11744,0.0,0.0,1,0.13653,112.0,0
256,4096,224.0,8.0,2,0.5,60000,5.0,0.06827,0.05872,0.11744,0.0,0.0,1,0.06827,112.0,0
256,4096,224.0,8.0,2,0.5,120000,5.0,0.03413,0.05872,0.11744,0.0,0.0,1,0.03413,112.0,0
256,4096,224.0,8.0,2,0.5,30000,10.0,0.13653,0.05872,0.11744,0.0,0.0,1,0.13653,112.0,0
256,4096,224.0,8.0,2,0.5,60000,10.0,0.06827,0.05872,0.11744,0.0,0.0,1,0.06827,112.0,0
256,4096,224.0,8.0,2,0.5,120000,10.0,0.03413,0.05872,0.11744,0.0,0.0,1,0.03413,112.0,0
256,4096,224.0,8.0,2,0.5,30000,30.0,0.13653,0.05872,0.11744,0.0,0.0,1,0.13653,112.0,0
256,4096,224.0,8.0,2,0.5,60000,30.0,0.06827,0.05872,0.11744,0.0,0.0,1,0.06827,112.0,0
256,4096,224.0,8.0,2,0.5,120000,30.0,0.03413,0.05872,0.11744,0.0,0.0,1,0.03413,112.0,0
256,4096,224.0,8.0,2,0.7,30000,0.2,0.13653,0.05872,0.08389,0.00381,0.01471,1,0.13272,67.2,0
256,4096,224.0,8.0,2,0.7,60000,0.2,0.06827,0.05872,0.08389,0.00381,0.01471,1,0.06446,67.2,0
256,4096,224.0,8.0,2,0.7,120000,0.2,0.03413,0.05872,0.08389,0.00381,0.01471,1,0.03032,67.2,0
256,4096,224.0,8.0,2,0.7,30000,0.5,0.13653,0.05872,0.08389,0.00025,0.0,1,0.13629,67.2,0
256,4096,224.0,8.0,2,0.7,60000,0.5,0.06827,0.05872,0.08389,0.00025,0.0,1,0.06802,67.2,0
256,4096,224.0,8.0,2,0.7,120000,0.5,0.03413,0.05872,0.08389,0.00025,0.0,1,0.03389,67.2,0
256,4096,224.0,8.0,2,0.7,30000,1.0,0.13653,0.05872,0.08389,0.0,0.0,1,0.13653,67.2,0
256,4096,224.0,8.0,2,0.7,60000,1.0,0.06827,0.05872,0.08389,0.0,0.0,1,0.06827,67.2,0
256,4096,224.0,8.0,2,0.7,120000,1.0,0.03413,0.05872,0.08389,0.0,0.0,1,0.03413,67.2,0
256,4096,224.0,8.0,2,0.7,30000,2.0,0.13653,0.05872,0.08389,0.0,0.0,1,0.13653,67.2,0
256,4096,224.0,8.0,2,0.7,60000,2.0,0.06827,0.05872,0.08389,0.0,0.0,1,0.06827,67.2,0
256,4096,224.0,8.0,2,0.7,120000,2.0,0.03413,0.05872,0.08389,0.0,0.0,1,0.03413,67.2,0
256,4096,224.0,8.0,2,0.7,30000,5.0,0.13653,0.05872,0.08389,0.0,0.0,1,0.13653,67.2,0
256,4096,224.0,8.0,2,0.7,60000,5.0,0.06827,0.05872,0.08389,0.0,0.0,1,0.06827,67.2,0
256,4096,224.0,8.0,2,0.7,120000,5.0,0.03413,0.05872,0.08389,0.0,0.0,1,0.03413,67.2,0
256,4096,224.0,8.0,2,0.7,30000,10.0,0.13653,0.05872,0.08389,0.0,0.0,1,0.13653,67.2,0
256,4096,224.0,8.0,2,0.7,60000,10.0,0.06827,0.05872,0.08389,0.0,0.0,1,0.06827,67.2,0
256,4096,224.0,8.0,2,0.7,120000,10.0,0.03413,0.05872,0.08389,0.0,0.0,1,0.03413,67.2,0
256,4096,224.0,8.0,2,0.7,30000,30.0,0.13653,0.05872,0.08389,0.0,0.0,1,0.13653,67.2,0
256,4096,224.0,8.0,2,0.7,60000,30.0,0.06827,0.05872,0.08389,0.0,0.0,1,0.06827,67.2,0
256,4096,224.0,8.0,2,0.7,120000,30.0,0.03413,0.05872,0.08389,0.0,0.0,1,0.03413,67.2,0
256,4096,224.0,8.0,2,0.9,30000,0.2,0.13653,0.05872,0.06524,0.00145,0.0,1,0.13509,22.4,0
256,4096,224.0,8.0,2,0.9,60000,0.2,0.06827,0.05872,0.06524,0.00145,0.0,1,0.06682,22.4,0
256,4096,224.0,8.0,2,0.9,120000,0.2,0.03413,0.05872,0.06524,0.00145,0.0,1,0.03269,22.4,0
256,4096,224.0,8.0,2,0.9,30000,0.5,0.13653,0.05872,0.06524,7e-05,0.0,1,0.13646,22.4,0
256,4096,224.0,8.0,2,0.9,60000,0.5,0.06827,0.05872,0.06524,7e-05,0.0,1,0.06819,22.4,0
256,4096,224.0,8.0,2,0.9,120000,0.5,0.03413,0.05872,0.06524,7e-05,0.0,1,0.03406,22.4,0
256,4096,224.0,8.0,2,0.9,30000,1.0,0.13653,0.05872,0.06524,1e-05,0.0,1,0.13652,22.4,0
256,4096,224.0,8.0,2,0.9,60000,1.0,0.06827,0.05872,0.06524,1e-05,0.0,1,0.06826,22.4,0
256,4096,224.0,8.0,2,0.9,120000,1.0,0.03413,0.05872,0.06524,1e-05,0.0,1,0.03412,22.4,0
256,4096,224.0,8.0,2,0.9,30000,2.0,0.13653,0.05872,0.06524,0.0,0.0,1,0.13653,22.4,0
256,4096,224.0,8.0,2,0.9,60000,2.0,0.06827,0.05872,0.06524,0.0,0.0,1,0.06827,22.4,0
256,4096,224.0,8.0,2,0.9,120000,2.0,0.03413,0.05872,0.06524,0.0,0.0,1,0.03413,22.4,0
256,4096,224.0,8.0,2,0.9,30000,5.0,0.13653,0.05872,0.06524,0.0,0.0,1,0.13653,22.4,0
256,4096,224.0,8.0,2,0.9,60000,5.0,0.06827,0.05872,0.06524,0.0,0.0,1,0.06827,22.4,0
256,4096,224.0,8.0,2,0.9,120000,5.0,0.03413,0.05872,0.06524,0.0,0.0,1,0.03413,22.4,0
256,4096,224.0,8.0,2,0.9,30000,10.0,0.13653,0.05872,0.06524,0.0,0.0,1,0.13653,22.4,0
256,4096,224.0,8.0,2,0.9,60000,10.0,0.06827,0.05872,0.06524,0.0,0.0,1,0.06827,22.4,0
256,4096,224.0,8.0,2,0.9,120000,10.0,0.03413,0.05872,0.06524,0.0,0.0,1,0.03413,22.4,0
256,4096,224.0,8.0,2,0.9,30000,30.0,0.13653,0.05872,0.06524,0.0,0.0,1,0.13653,22.4,0
256,4096,224.0,8.0,2,0.9,60000,30.0,0.06827,0.05872,0.06524,0.0,0.0,1,0.06827,22.4,0
256,4096,224.0,8.0,2,0.9,120000,30.0,0.03413,0.05872,0.06524,0.0,0.0,1,0.03413,22.4,0
256,4096,224.0,8.0,2,0.99,30000,0.2,0.13653,0.05872,0.05931,0.00085,0.0,1,0.13568,2.24,0
256,4096,224.0,8.0,2,0.99,60000,0.2,0.06827,0.05872,0.05931,0.00085,0.0,1,0.06742,2.24,0
256,4096,224.0,8.0,2,0.99,120000,0.2,0.03413,0.05872,0.05931,0.00085,0.0,1,0.03328,2.24,0
256,4096,224.0,8.0,2,0.99,30000,0.5,0.13653,0.05872,0.05931,4e-05,0.0,1,0.1365,2.24,0
256,4096,224.0,8.0,2,0.99,60000,0.5,0.06827,0.05872,0.05931,4e-05,0.0,1,0.06823,2.24,0
256,4096,224.0,8.0,2,0.99,120000,0.5,0.03413,0.05872,0.05931,4e-05,0.0,1,0.0341,2.24,0
256,4096,224.0,8.0,2,0.99,30000,1.0,0.13653,0.05872,0.05931,0.0,0.0,1,0.13653,2.24,0
256,4096,224.0,8.0,2,0.99,60000,1.0,0.06827,0.05872,0.05931,0.0,0.0,1,0.06827,2.24,0
256,4096,224.0,8.0,2,0.99,120000,1.0,0.03413,0.05872,0.05931,0.0,0.0,1,0.03413,2.24,0
256,4096,224.0,8.0,2,0.99,30000,2.0,0.13653,0.05872,0.05931,0.0,0.0,1,0.13653,2.24,0
256,4096,224.0,8.0,2,0.99,60000,2.0,0.06827,0.05872,0.05931,0.0,0.0,1,0.06827,2.24,0
256,4096,224.0,8.0,2,0.99,120000,2.0,0.03413,0.05872,0.05931,0.0,0.0,1,0.03413,2.24,0
256,4096,224.0,8.0,2,0.99,30000,5.0,0.13653,0.05872,0.05931,0.0,0.0,1,0.13653,2.24,0
256,4096,224.0,8.0,2,0.99,60000,5.0,0.06827,0.05872,0.05931,0.0,0.0,1,0.06827,2.24,0
256,4096,224.0,8.0,2,0.99,120000,5.0,0.03413,0.05872,0.05931,0.0,0.0,1,0.03413,2.24,0
256,4096,224.0,8.0,2,0.99,30000,10.0,0.13653,0.05872,0.05931,0.0,0.0,1,0.13653,2.24,0
256,4096,224.0,8.0,2,0.99,60000,10.0,0.06827,0.05872,0.05931,0.0,0.0,1,0.06827,2.24,0
256,4096,224.0,8.0,2,0.99,120000,10.0,0.03413,0.05872,0.05931,0.0,0.0,1,0.03413,2.24,0
256,4096,224.0,8.0,2,0.99,30000,30.0,0.13653,0.05872,0.05931,0.0,0.0,1,0.13653,2.24,0
256,4096,224.0,8.0,2,0.99,60000,30.0,0.06827,0.05872,0.05931,0.0,0.0,1,0.06827,2.24,0
256,4096,224.0,8.0,2,0.99,120000,30.0,0.03413,0.05872,0.05931,0.0,0.0,1,0.03413,2.24,0
256,4096,224.0,8.0,4,0.5,30000,0.2,0.13653,0.11744,0.23488,0.06028,0.16291,1,0.07625,112.0,1
256,4096,224.0,8.0,4,0.5,60000,0.2,0.06827,0.11744,0.23488,0.06028,0.16291,1,0.00799,112.0,1
256,4096,224.0,8.0,4,0.5,120000,0.2,0.03413,0.11744,0.23488,0.06028,0.16291,0,-0.02615,112.0,1
256,4096,224.0,8.0,4,0.5,30000,0.5,0.13653,0.11744,0.23488,0.01262,0.05816,1,0.12391,112.0,0
256,4096,224.0,8.0,4,0.5,60000,0.5,0.06827,0.11744,0.23488,0.01262,0.05816,1,0.05565,112.0,0
256,4096,224.0,8.0,4,0.5,120000,0.5,0.03413,0.11744,0.23488,0.01262,0.05816,1,0.02151,112.0,0
256,4096,224.0,8.0,4,0.5,30000,1.0,0.13653,0.11744,0.23488,0.00186,0.0,1,0.13468,112.0,0
256,4096,224.0,8.0,4,0.5,60000,1.0,0.06827,0.11744,0.23488,0.00186,0.0,1,0.06641,112.0,0
256,4096,224.0,8.0,4,0.5,120000,1.0,0.03413,0.11744,0.23488,0.00186,0.0,1,0.03228,112.0,0
256,4096,224.0,8.0,4,0.5,30000,2.0,0.13653,0.11744,0.23488,2e-05,0.0,1,0.13652,112.0,0
256,4096,224.0,8.0,4,0.5,60000,2.0,0.06827,0.11744,0.23488,2e-05,0.0,1,0.06825,112.0,0
256,4096,224.0,8.0,4,0.5,120000,2.0,0.03413,0.11744,0.23488,2e-05,0.0,1,0.03412,112.0,0
256,4096,224.0,8.0,4,0.5,30000,5.0,0.13653,0.11744,0.23488,0.0,0.0,1,0.13653,112.0,0
256,4096,224.0,8.0,4,0.5,60000,5.0,0.06827,0.11744,0.23488,0.0,0.0,1,0.06827,112.0,0
256,4096,224.0,8.0,4,0.5,120000,5.0,0.03413,0.11744,0.23488,0.0,0.0,1,0.03413,112.0,0
256,4096,224.0,8.0,4,0.5,30000,10.0,0.13653,0.11744,0.23488,0.0,0.0,1,0.13653,112.0,0
256,4096,224.0,8.0,4,0.5,60000,10.0,0.06827,0.11744,0.23488,0.0,0.0,1,0.06827,112.0,0
256,4096,224.0,8.0,4,0.5,120000,10.0,0.03413,0.11744,0.23488,0.0,0.0,1,0.03413,112.0,0
256,4096,224.0,8.0,4,0.5,30000,30.0,0.13653,0.11744,0.23488,0.0,0.0,1,0.13653,112.0,0
256,4096,224.0,8.0,4,0.5,60000,30.0,0.06827,0.11744,0.23488,0.0,0.0,1,0.06827,112.0,0
256,4096,224.0,8.0,4,0.5,120000,30.0,0.03413,0.11744,0.23488,0.0,0.0,1,0.03413,112.0,0
256,4096,224.0,8.0,4,0.7,30000,0.2,0.13653,0.11744,0.16777,0.02625,0.09741,1,0.11028,67.2,0
256,4096,224.0,8.0,4,0.7,60000,0.2,0.06827,0.11744,0.16777,0.02625,0.09741,1,0.04201,67.2,0
256,4096,224.0,8.0,4,0.7,120000,0.2,0.03413,0.11744,0.16777,0.02625,0.09741,1,0.00788,67.2,0
256,4096,224.0,8.0,4,0.7,30000,0.5,0.13653,0.11744,0.16777,0.0033,0.0,1,0.13323,67.2,0
256,4096,224.0,8.0,4,0.7,60000,0.5,0.06827,0.11744,0.16777,0.0033,0.0,1,0.06497,67.2,0
256,4096,224.0,8.0,4,0.7,120000,0.5,0.03413,0.11744,0.16777,0.0033,0.0,1,0.03083,67.2,0
256,4096,224.0,8.0,4,0.7,30000,1.0,0.13653,0.11744,0.16777,0.00028,0.0,1,0.13625,67.2,0
256,4096,224.0,8.0,4,0.7,60000,1.0,0.06827,0.11744,0.16777,0.00028,0.0,1,0.06799,67.2,0
256,4096,224.0,8.0,4,0.7,120000,1.0,0.03413,0.11744,0.16777,0.00028,0.0,1,0.03385,67.2,0
256,4096,224.0,8.0,4,0.7,30000,2.0,0.13653,0.11744,0.16777,0.0,0.0,1,0.13653,67.2,0
256,4096,224.0,8.0,4,0.7,60000,2.0,0.06827,0.11744,0.16777,0.0,0.0,1,0.06827,67.2,0
256,4096,224.0,8.0,4,0.7,120000,2.0,0.03413,0.11744,0.16777,0.0,0.0,1,0.03413,67.2,0
256,4096,224.0,8.0,4,0.7,30000,5.0,0.13653,0.11744,0.16777,0.0,0.0,1,0.13653,67.2,0
256,4096,224.0,8.0,4,0.7,60000,5.0,0.06827,0.11744,0.16777,0.0,0.0,1,0.06827,67.2,0
256,4096,224.0,8.0,4,0.7,120000,5.0,0.03413,0.11744,0.16777,0.0,0.0,1,0.03413,67.2,0
256,4096,224.0,8.0,4,0.7,30000,10.0,0.13653,0.11744,0.16777,0.0,0.0,1,0.13653,67.2,0
256,4096,224.0,8.0,4,0.7,60000,10.0,0.06827,0.11744,0.16777,0.0,0.0,1,0.06827,67.2,0
256,4096,224.0,8.0,4,0.7,120000,10.0,0.03413,0.11744,0.16777,0.0,0.0,1,0.03413,67.2,0
256,4096,224.0,8.0,4,0.7,30000,30.0,0.13653,0.11744,0.16777,0.0,0.0,1,0.13653,67.2,0
256,4096,224.0,8.0,4,0.7,60000,30.0,0.06827,0.11744,0.16777,0.0,0.0,1,0.06827,67.2,0
256,4096,224.0,8.0,4,0.7,120000,30.0,0.03413,0.11744,0.16777,0.0,0.0,1,0.03413,67.2,0
256,4096,224.0,8.0,4,0.9,30000,0.2,0.13653,0.11744,0.13049,0.01353,0.05714,1,0.12301,22.4,0
256,4096,224.0,8.0,4,0.9,60000,0.2,0.06827,0.11744,0.13049,0.01353,0.05714,1,0.05474,22.4,0
256,4096,224.0,8.0,4,0.9,120000,0.2,0.03413,0.11744,0.13049,0.01353,0.05714,1,0.02061,22.4,0
256,4096,224.0,8.0,4,0.9,30000,0.5,0.13653,0.11744,0.13049,0.00142,0.0,1,0.13511,22.4,0
256,4096,224.0,8.0,4,0.9,60000,0.5,0.06827,0.11744,0.13049,0.00142,0.0,1,0.06685,22.4,0
256,4096,224.0,8.0,4,0.9,120000,0.5,0.03413,0.11744,0.13049,0.00142,0.0,1,0.03271,22.4,0
256,4096,224.0,8.0,4,0.9,30000,1.0,0.13653,0.11744,0.13049,0.00016,0.0,1,0.13638,22.4,0
256,4096,224.0,8.0,4,0.9,60000,1.0,0.06827,0.11744,0.13049,0.00016,0.0,1,0.06811,22.4,0
256,4096,224.0,8.0,4,0.9,120000,1.0,0.03413,0.11744,0.13049,0.00016,0.0,1,0.03398,22.4,0
256,4096,224.0,8.0,4,0.9,30000,2.0,0.13653,0.11744,0.13049,0.0,0.0,1,0.13653,22.4,0
256,4096,224.0,8.0,4,0.9,60000,2.0,0.06827,0.11744,0.13049,0.0,0.0,1,0.06827,22.4,0
256,4096,224.0,8.0,4,0.9,120000,2.0,0.03413,0.11744,0.13049,0.0,0.0,1,0.03413,22.4,0
256,4096,224.0,8.0,4,0.9,30000,5.0,0.13653,0.11744,0.13049,0.0,0.0,1,0.13653,22.4,0
256,4096,224.0,8.0,4,0.9,60000,5.0,0.06827,0.11744,0.13049,0.0,0.0,1,0.06827,22.4,0
256,4096,224.0,8.0,4,0.9,120000,5.0,0.03413,0.11744,0.13049,0.0,0.0,1,0.03413,22.4,0
256,4096,224.0,8.0,4,0.9,30000,10.0,0.13653,0.11744,0.13049,0.0,0.0,1,0.13653,22.4,0
256,4096,224.0,8.0,4,0.9,60000,10.0,0.06827,0.11744,0.13049,0.0,0.0,1,0.06827,22.4,0
256,4096,224.0,8.0,4,0.9,120000,10.0,0.03413,0.11744,0.13049,0.0,0.0,1,0.03413,22.4,0
256,4096,224.0,8.0,4,0.9,30000,30.0,0.13653,0.11744,0.13049,0.0,0.0,1,0.13653,22.4,0
256,4096,224.0,8.0,4,0.9,60000,30.0,0.06827,0.11744,0.13049,0.0,0.0,1,0.06827,22.4,0
256,4096,224.0,8.0,4,0.9,120000,30.0,0.03413,0.11744,0.13049,0.0,0.0,1,0.03413,22.4,0
256,4096,224.0,8.0,4,0.99,30000,0.2,0.13653,0.11744,0.11863,0.01074,0.04815,1,0.12579,2.24,0
256,4096,224.0,8.0,4,0.99,60000,0.2,0.06827,0.11744,0.11863,0.01074,0.04815,1,0.05752,2.24,0
256,4096,224.0,8.0,4,0.99,120000,0.2,0.03413,0.11744,0.11863,0.01074,0.04815,1,0.02339,2.24,0
256,4096,224.0,8.0,4,0.99,30000,0.5,0.13653,0.11744,0.11863,0.00094,0.0,1,0.13559,2.24,0
256,4096,224.0,8.0,4,0.99,60000,0.5,0.06827,0.11744,0.11863,0.00094,0.0,1,0.06733,2.24,0
256,4096,224.0,8.0,4,0.99,120000,0.5,0.03413,0.11744,0.11863,0.00094,0.0,1,0.03319,2.24,0
256,4096,224.0,8.0,4,0.99,30000,1.0,0.13653,0.11744,0.11863,0.00011,0.0,1,0.13643,2.24,0
256,4096,224.0,8.0,4,0.99,60000,1.0,0.06827,0.11744,0.11863,0.00011,0.0,1,0.06816,2.24,0
256,4096,224.0,8.0,4,0.99,120000,1.0,0.03413,0.11744,0.11863,0.00011,0.0,1,0.03403,2.24,0
256,4096,224.0,8.0,4,0.99,30000,2.0,0.13653,0.11744,0.11863,0.0,0.0,1,0.13653,2.24,0
256,4096,224.0,8.0,4,0.99,60000,2.0,0.06827,0.11744,0.11863,0.0,0.0,1,0.06827,2.24,0
256,4096,224.0,8.0,4,0.99,120000,2.0,0.03413,0.11744,0.11863,0.0,0.0,1,0.03413,2.24,0
256,4096,224.0,8.0,4,0.99,30000,5.0,0.13653,0.11744,0.11863,0.0,0.0,1,0.13653,2.24,0
