M,B,Dmean,Wmean,wait_dist,rho,seed,policy,util,ceiling,residual_idle,throughput,p50,p99,nbursts
16,8,32,200,exponential,0.5,3,stepaware,0.31175,0.31175,0.00000,2.49400,23,158,293
16,8,32,200,exponential,0.5,4,serial,0.12425,0.98244,0.85819,0.99400,332,567,125
16,8,32,200,exponential,0.5,4,cb,0.35031,0.35031,0.00000,2.80250,22,164,349
16,8,32,200,exponential,0.5,4,stepaware,0.35031,0.35031,0.00000,2.80250,22,164,349
16,8,32,200,exponential,0.9,0,serial,0.12381,0.98237,0.85856,0.99050,409,828,114
16,8,32,200,exponential,0.9,0,cb,0.51863,0.51863,0.00000,4.14900,21,142,512
16,8,32,200,exponential,0.9,0,stepaware,0.51859,0.51859,0.00000,4.14875,22,142,512
16,8,32,200,exponential,0.9,1,serial,0.12497,0.89947,0.77450,0.99975,259,492,120
16,8,32,200,exponential,0.9,1,cb,0.23112,0.23112,0.00000,1.84900,21,136,228
16,8,32,200,exponential,0.9,1,stepaware,0.23112,0.23112,0.00000,1.84900,21,136,228
16,8,32,200,exponential,0.9,2,serial,0.12422,0.96756,0.84334,0.99375,333,725,116
16,8,32,200,exponential,0.9,2,cb,0.30625,0.30625,0.00000,2.45000,23,123,310
16,8,32,200,exponential,0.9,2,stepaware,0.30625,0.30625,0.00000,2.45000,23,123,310
16,8,32,200,exponential,0.9,3,serial,0.12181,0.83603,0.71422,0.97450,251,518,134
16,8,32,200,exponential,0.9,3,cb,0.21897,0.21897,0.00000,1.75175,21,126,232
16,8,32,200,exponential,0.9,3,stepaware,0.21897,0.21897,0.00000,1.75175,21,126,232
16,8,32,200,exponential,0.9,4,serial,0.12472,0.98419,0.85947,0.99775,360,661,119
16,8,32,200,exponential,0.9,4,cb,0.31369,0.31369,0.00000,2.50950,23,149,295
16,8,32,200,exponential,0.9,4,stepaware,0.31369,0.31369,0.00000,2.50950,23,149,295
16,8,32,200,lognormal-heavytail,0.0,0,serial,0.12500,0.96797,0.84297,1.00000,309,536,127
16,8,32,200,lognormal-heavytail,0.0,0,cb,0.30194,0.30194,0.00000,2.41550,21,155,308
16,8,32,200,lognormal-heavytail,0.0,0,stepaware,0.30194,0.30194,0.00000,2.41550,21,155,308
16,8,32,200,lognormal-heavytail,0.0,1,serial,0.12441,0.97209,0.84769,0.99525,344,630,121
16,8,32,200,lognormal-heavytail,0.0,1,cb,0.28081,0.28081,0.00000,2.24650,22,179,279
16,8,32,200,lognormal-heavytail,0.0,1,stepaware,0.28081,0.28081,0.00000,2.24650,22,179,279
16,8,32,200,lognormal-heavytail,0.0,2,serial,0.12469,0.98066,0.85597,0.99750,319,619,124
16,8,32,200,lognormal-heavytail,0.0,2,cb,0.28550,0.28550,0.00000,2.28400,19,116,328
16,8,32,200,lognormal-heavytail,0.0,2,stepaware,0.28550,0.28550,0.00000,2.28400,19,116,328
16,8,32,200,lognormal-heavytail,0.0,3,serial,0.12487,0.98394,0.85906,0.99900,364,664,106
16,8,32,200,lognormal-heavytail,0.0,3,cb,0.29722,0.29722,0.00000,2.37775,22,170,287
16,8,32,200,lognormal-heavytail,0.0,3,stepaware,0.29722,0.29722,0.00000,2.37775,22,170,287
16,8,32,200,lognormal-heavytail,0.0,4,serial,0.12425,0.95003,0.82578,0.99400,313,529,127
16,8,32,200,lognormal-heavytail,0.0,4,cb,0.28703,0.28703,0.00000,2.29625,23,113,293
16,8,32,200,lognormal-heavytail,0.0,4,stepaware,0.28703,0.28703,0.00000,2.29625,23,113,293
16,8,32,200,lognormal-heavytail,0.5,0,serial,0.12394,0.94497,0.82103,0.99150,272,565,133
16,8,32,200,lognormal-heavytail,0.5,0,cb,0.30019,0.30019,0.00000,2.40150,20,136,304
16,8,32,200,lognormal-heavytail,0.5,0,stepaware,0.30019,0.30019,0.00000,2.40150,20,136,304
16,8,32,200,lognormal-heavytail,0.5,1,serial,0.12337,0.94575,0.82237,0.98700,271,551,132
16,8,32,200,lognormal-heavytail,0.5,1,cb,0.34681,0.34681,0.00000,2.77450,22,124,346
16,8,32,200,lognormal-heavytail,0.5,1,stepaware,0.34681,0.34681,0.00000,2.77450,22,128,346
16,8,32,200,lognormal-heavytail,0.5,2,serial,0.12394,0.97759,0.85366,0.99150,340,600,129
16,8,32,200,lognormal-heavytail,0.5,2,cb,0.38047,0.38047,0.00000,3.04375,24,161,376
16,8,32,200,lognormal-heavytail,0.5,2,stepaware,0.38047,0.38047,0.00000,3.04375,24,161,376
16,8,32,200,lognormal-heavytail,0.5,3,serial,0.12303,0.93497,0.81194,0.98425,228,449,148
16,8,32,200,lognormal-heavytail,0.5,3,cb,0.30309,0.30309,0.00000,2.42475,21,127,329
16,8,32,200,lognormal-heavytail,0.5,3,stepaware,0.30309,0.30309,0.00000,2.42475,21,127,329
16,8,32,200,lognormal-heavytail,0.5,4,serial,0.12497,0.96362,0.83866,0.99975,346,641,117
16,8,32,200,lognormal-heavytail,0.5,4,cb,0.31038,0.31038,0.00000,2.48300,20,150,312
16,8,32,200,lognormal-heavytail,0.5,4,stepaware,0.31038,0.31038,0.00000,2.48300,20,150,312
16,8,32,200,lognormal-heavytail,0.9,0,serial,0.12434,0.98062,0.85628,0.99475,452,711,111
16,8,32,200,lognormal-heavytail,0.9,0,cb,0.44044,0.44044,0.00000,3.52350,22,143,442
16,8,32,200,lognormal-heavytail,0.9,0,stepaware,0.44044,0.44044,0.00000,3.52350,22,143,442
16,8,32,200,lognormal-heavytail,0.9,1,serial,0.12350,0.97844,0.85494,0.98800,354,678,131
16,8,32,200,lognormal-heavytail,0.9,1,cb,0.47684,0.47684,0.00000,3.81475,22,118,503
16,8,32,200,lognormal-heavytail,0.9,1,stepaware,0.47675,0.47675,0.00000,3.81400,22,118,503
16,8,32,200,lognormal-heavytail,0.9,2,serial,0.12484,0.93875,0.81391,0.99875,336,579,114
16,8,32,200,lognormal-heavytail,0.9,2,cb,0.28066,0.28066,0.00000,2.24525,23,165,266
16,8,32,200,lognormal-heavytail,0.9,2,stepaware,0.28066,0.28066,0.00000,2.24525,23,165,266
16,8,32,200,lognormal-heavytail,0.9,3,serial,0.12422,0.95281,0.82859,0.99375,297,599,121
16,8,32,200,lognormal-heavytail,0.9,3,cb,0.27587,0.27587,0.00000,2.20700,23,162,274
16,8,32,200,lognormal-heavytail,0.9,3,stepaware,0.27587,0.27587,0.00000,2.20700,23,162,274
16,8,32,200,lognormal-heavytail,0.9,4,serial,0.12431,0.89134,0.76703,0.99450,223,661,133
16,8,32,200,lognormal-heavytail,0.9,4,cb,0.27903,0.27903,0.00000,2.23225,22,171,277
16,8,32,200,lognormal-heavytail,0.9,4,stepaware,0.27903,0.27903,0.00000,2.23225,22,171,277
32,2,8,50,exponential,0.0,0,serial,0.49975,0.99925,0.49950,0.99950,185,257,543
32,2,8,50,exponential,0.0,0,cb,0.99925,0.99925,0.00000,1.99850,71,113,1068
32,2,8,50,exponential,0.0,0,stepaware,0.99925,0.99925,0.00000,1.99850,10,683,1147
32,2,8,50,exponential,0.0,1,serial,0.50000,0.99975,0.49975,1.00000,188,281,531
32,2,8,50,exponential,0.0,1,cb,0.99975,0.99975,0.00000,1.99950,80,154,997
32,2,8,50,exponential,0.0,1,stepaware,0.99975,0.99975,0.00000,1.99950,10,1011,1073
32,2,8,50,exponential,0.0,2,serial,0.50000,0.99938,0.49938,1.00000,194,315,521
32,2,8,50,exponential,0.0,2,cb,0.99938,0.99938,0.00000,1.99875,74,123,1048
32,2,8,50,exponential,0.0,2,stepaware,0.99938,0.99938,0.00000,1.99875,10,860,1130
32,2,8,50,exponential,0.0,3,serial,0.49975,0.99925,0.49950,0.99950,179,272,542
32,2,8,50,exponential,0.0,3,cb,0.99925,0.99925,0.00000,1.99850,65,115,1084
32,2,8,50,exponential,0.0,3,stepaware,0.99925,0.99925,0.00000,1.99850,10,1026,1138
32,2,8,50,exponential,0.0,4,serial,0.49988,0.99950,0.49963,0.99975,187,278,531
32,2,8,50,exponential,0.0,4,cb,0.99950,0.99950,0.00000,1.99900,75,130,1006
32,2,8,50,exponential,0.0,4,stepaware,0.99950,0.99950,0.00000,1.99900,11,752,1089
32,2,8,50,exponential,0.5,0,serial,0.50000,0.99950,0.49950,1.00000,196,289,537
32,2,8,50,exponential,0.5,0,cb,0.99950,0.99950,0.00000,1.99900,79,118,1039
32,2,8,50,exponential,0.5,0,stepaware,0.99950,0.99950,0.00000,1.99900,10,974,1127
32,2,8,50,exponential,0.5,1,serial,0.49950,0.99875,0.49925,0.99900,173,272,567
32,2,8,50,exponential,0.5,1,cb,0.99875,0.99875,0.00000,1.99750,72,132,1057
32,2,8,50,exponential,0.5,1,stepaware,0.99875,0.99875,0.00000,1.99750,10,869,1124
32,2,8,50,exponential,0.5,2,serial,0.49988,0.99938,0.49950,0.99975,165,302,551
32,2,8,50,exponential,0.5,2,cb,0.99900,0.99900,0.00000,1.99800,56,112,1072
32,2,8,50,exponential,0.5,2,stepaware,0.99938,0.99938,0.00000,1.99875,10,370,1177
32,2,8,50,exponential,0.5,3,serial,0.49975,0.99950,0.49975,0.99950,181,444,512
32,2,8,50,exponential,0.5,3,cb,0.99950,0.99950,0.00000,1.99900,67,168,1058
32,2,8,50,exponential,0.5,3,stepaware,0.99950,0.99950,0.00000,1.99900,11,517,1154
32,2,8,50,exponential,0.5,4,serial,0.49988,0.99962,0.49975,0.99975,210,280,517
32,2,8,50,exponential,0.5,4,cb,0.99950,0.99950,0.00000,1.99900,83,128,1045
32,2,8,50,exponential,0.5,4,stepaware,0.99950,0.99950,0.00000,1.99900,11,668,1122
32,2,8,50,exponential,0.9,0,serial,0.50000,0.99950,0.49950,1.00000,161,264,572
32,2,8,50,exponential,0.9,0,cb,0.99900,0.99900,0.00000,1.99800,61,114,1112
32,2,8,50,exponential,0.9,0,stepaware,0.99900,0.99900,0.00000,1.99800,10,449,1160
32,2,8,50,exponential,0.9,1,serial,0.50000,0.99962,0.49962,1.00000,188,254,534
32,2,8,50,exponential,0.9,1,cb,0.99962,0.99962,0.00000,1.99925,69,113,1059
32,2,8,50,exponential,0.9,1,stepaware,0.99962,0.99962,0.00000,1.99925,10,546,1126
32,2,8,50,exponential,0.9,2,serial,0.49988,0.99950,0.49963,0.99975,204,305,524
32,2,8,50,exponential,0.9,2,cb,0.99950,0.99950,0.00000,1.99900,87,125,1053
32,2,8,50,exponential,0.9,2,stepaware,0.99925,0.99925,0.00000,1.99850,10,1039,1106
32,2,8,50,exponential,0.9,3,serial,0.49962,0.99925,0.49962,0.99925,206,307,515
32,2,8,50,exponential,0.9,3,cb,0.99862,0.99862,0.00000,1.99725,82,149,1027
32,2,8,50,exponential,0.9,3,stepaware,0.99862,0.99862,0.00000,1.99725,10,478,1151
32,2,8,50,exponential,0.9,4,serial,0.50000,0.99938,0.49938,1.00000,190,295,515
32,2,8,50,exponential,0.9,4,cb,0.99938,0.99938,0.00000,1.99875,76,123,1038
32,2,8,50,exponential,0.9,4,stepaware,0.99938,0.99938,0.00000,1.99875,11,652,1124
32,2,8,50,lognormal-heavytail,0.0,0,serial,0.50000,0.99975,0.49975,1.00000,203,274,509
32,2,8,50,lognormal-heavytail,0.0,0,cb,0.99975,0.99975,0.00000,1.99950,67,120,1054
32,2,8,50,lognormal-heavytail,0.0,0,stepaware,0.99975,0.99975,0.00000,1.99950,11,964,1077
32,2,8,50,lognormal-heavytail,0.0,1,serial,0.50000,0.99987,0.49987,1.00000,205,272,510
32,2,8,50,lognormal-heavytail,0.0,1,cb,0.99975,0.99975,0.00000,1.99950,71,127,1053
32,2,8,50,lognormal-heavytail,0.0,1,stepaware,0.99975,0.99975,0.00000,1.99950,11,746,1074
32,2,8,50,lognormal-heavytail,0.0,2,serial,0.50000,0.99987,0.49987,1.00000,195,298,533
32,2,8,50,lognormal-heavytail,0.0,2,cb,0.99987,0.99987,0.00000,1.99975,77,121,1046
32,2,8,50,lognormal-heavytail,0.0,2,stepaware,0.99987,0.99987,0.00000,1.99975,10,842,1099
32,2,8,50,lognormal-heavytail,0.0,3,serial,0.50000,0.99962,0.49962,1.00000,167,280,573
32,2,8,50,lognormal-heavytail,0.0,3,cb,0.99962,0.99962,0.00000,1.99925,60,122,1134
32,2,8,50,lognormal-heavytail,0.0,3,stepaware,0.99962,0.99962,0.00000,1.99925,10,1180,1194
32,2,8,50,lognormal-heavytail,0.0,4,serial,0.49975,0.99887,0.49912,0.99950,205,314,503
32,2,8,50,lognormal-heavytail,0.0,4,cb,0.99862,0.99862,0.00000,1.99725,71,148,1054
32,2,8,50,lognormal-heavytail,0.0,4,stepaware,0.99862,0.99862,0.00000,1.99725,10,1284,1130
32,2,8,50,lognormal-heavytail,0.5,0,serial,0.49988,0.99938,0.49950,0.99975,203,342,497
32,2,8,50,lognormal-heavytail,0.5,0,cb,0.99938,0.99938,0.00000,1.99875,81,130,1033
32,2,8,50,lognormal-heavytail,0.5,0,stepaware,0.99938,0.99938,0.00000,1.99875,10,768,1119
32,2,8,50,lognormal-heavytail,0.5,1,serial,0.49988,0.99925,0.49937,0.99975,200,305,524
32,2,8,50,lognormal-heavytail,0.5,1,cb,0.99925,0.99925,0.00000,1.99850,74,135,1017
32,2,8,50,lognormal-heavytail,0.5,1,stepaware,0.99925,0.99925,0.00000,1.99850,10,573,1132
32,2,8,50,lognormal-heavytail,0.5,2,serial,0.49988,0.99950,0.49963,0.99975,193,274,504
32,2,8,50,lognormal-heavytail,0.5,2,cb,0.99950,0.99950,0.00000,1.99900,65,141,1041
32,2,8,50,lognormal-heavytail,0.5,2,stepaware,0.99950,0.99950,0.00000,1.99900,11,955,1082
32,2,8,50,lognormal-heavytail,0.5,3,serial,0.50000,0.99987,0.49987,1.00000,186,332,553
32,2,8,50,lognormal-heavytail,0.5,3,cb,0.99987,0.99987,0.00000,1.99975,78,145,1086
32,2,8,50,lognormal-heavytail,0.5,3,stepaware,0.99987,0.99987,0.00000,1.99975,10,1091,1125
32,2,8,50,lognormal-heavytail,0.5,4,serial,0.49962,0.99900,0.49938,0.99925,180,311,501
32,2,8,50,lognormal-heavytail,0.5,4,cb,0.99900,0.99900,0.00000,1.99800,57,134,1001
32,2,8,50,lognormal-heavytail,0.5,4,stepaware,0.99900,0.99900,0.00000,1.99800,12,389,1042
32,2,8,50,lognormal-heavytail,0.9,0,serial,0.50000,0.99987,0.49987,1.00000,163,298,495
32,2,8,50,lognormal-heavytail,0.9,0,cb,0.99638,0.99638,0.00000,1.99275,51,103,1014
32,2,8,50,lognormal-heavytail,0.9,0,stepaware,0.99987,0.99987,0.00000,1.99975,10,461,1059
32,2,8,50,lognormal-heavytail,0.9,1,serial,0.50000,1.00000,0.50000,1.00000,203,309,508
32,2,8,50,lognormal-heavytail,0.9,1,cb,1.00000,1.00000,0.00000,2.00000,84,135,1025
32,2,8,50,lognormal-heavytail,0.9,1,stepaware,1.00000,1.00000,0.00000,2.00000,11,947,1115
32,2,8,50,lognormal-heavytail,0.9,2,serial,0.50000,0.99987,0.49987,1.00000,194,298,536
32,2,8,50,lognormal-heavytail,0.9,2,cb,0.99987,0.99987,0.00000,1.99975,86,164,1045
32,2,8,50,lognormal-heavytail,0.9,2,stepaware,0.99987,0.99987,0.00000,1.99975,10,1521,1107
32,2,8,50,lognormal-heavytail,0.9,3,serial,0.49975,0.99950,0.49975,0.99950,201,314,486
32,2,8,50,lognormal-heavytail,0.9,3,cb,0.99950,0.99950,0.00000,1.99900,77,132,1033
32,2,8,50,lognormal-heavytail,0.9,3,stepaware,0.99950,0.99950,0.00000,1.99900,11,830,1131
32,2,8,50,lognormal-heavytail,0.9,4,serial,0.49975,0.99913,0.49938,0.99950,202,301,547
32,2,8,50,lognormal-heavytail,0.9,4,cb,0.99850,0.99850,0.00000,1.99700,88,158,1084
32,2,8,50,lognormal-heavytail,0.9,4,stepaware,0.99850,0.99850,0.00000,1.99700,10,888,1168
32,2,8,200,exponential,0.0,0,serial,0.47737,0.92275,0.44537,0.95475,46,166,501
32,2,8,200,exponential,0.0,0,cb,0.58362,0.58362,0.00000,1.16725,9,46,608
32,2,8,200,exponential,0.0,0,stepaware,0.59450,0.59450,0.00000,1.18900,7,44,619
32,2,8,200,exponential,0.0,1,serial,0.48425,0.94537,0.46112,0.96850,44,171,507
32,2,8,200,exponential,0.0,1,cb,0.57937,0.57937,0.00000,1.15875,8,43,607
32,2,8,200,exponential,0.0,1,stepaware,0.58313,0.58313,0.00000,1.16625,7,45,610
32,2,8,200,exponential,0.0,2,serial,0.47837,0.92763,0.44925,0.95675,49,148,490
32,2,8,200,exponential,0.0,2,cb,0.58337,0.58337,0.00000,1.16675,9,52,594
32,2,8,200,exponential,0.0,2,stepaware,0.58950,0.58950,0.00000,1.17900,6,50,598
32,2,8,200,exponential,0.0,3,serial,0.49125,0.97088,0.47963,0.98250,66,143,475
32,2,8,200,exponential,0.0,3,cb,0.60488,0.60488,0.00000,1.20975,9,39,607
32,2,8,200,exponential,0.0,3,stepaware,0.60537,0.60537,0.00000,1.21075,7,46,607
32,2,8,200,exponential,0.0,4,serial,0.47300,0.91938,0.44638,0.94600,49,133,499
32,2,8,200,exponential,0.0,4,cb,0.56937,0.56937,0.00000,1.13875,8,39,598
32,2,8,200,exponential,0.0,4,stepaware,0.57263,0.57263,0.00000,1.14525,7,44,604
32,2,8,200,exponential,0.5,0,serial,0.49975,0.99950,0.49975,0.99950,90,188,543
32,2,8,200,exponential,0.5,0,cb,0.74113,0.74113,0.00000,1.48225,11,47,809
32,2,8,200,exponential,0.5,0,stepaware,0.74900,0.74900,0.00000,1.49800,8,59,820
32,2,8,200,exponential,0.5,1,serial,0.45763,0.87100,0.41337,0.91525,46,153,494
32,2,8,200,exponential,0.5,1,cb,0.58475,0.58475,0.00000,1.16950,8,54,615
32,2,8,200,exponential,0.5,1,stepaware,0.58825,0.58825,0.00000,1.17650,7,59,619
32,2,8,200,exponential,0.5,2,serial,0.47237,0.90512,0.43275,0.94475,47,199,497
32,2,8,200,exponential,0.5,2,cb,0.58113,0.58113,0.00000,1.16225,9,54,613
32,2,8,200,exponential,0.5,2,stepaware,0.58325,0.58325,0.00000,1.16650,7,53,616
32,2,8,200,exponential,0.5,3,serial,0.47763,0.94037,0.46275,0.95525,76,136,472
32,2,8,200,exponential,0.5,3,cb,0.60925,0.60925,0.00000,1.21850,10,52,620
32,2,8,200,exponential,0.5,3,stepaware,0.61187,0.61187,0.00000,1.22375,8,52,627
32,2,8,200,exponential,0.5,4,serial,0.46250,0.88725,0.42475,0.92500,40,173,469
32,2,8,200,exponential,0.5,4,cb,0.53975,0.53975,0.00000,1.07950,8,44,554
32,2,8,200,exponential,0.5,4,stepaware,0.53512,0.53512,0.00000,1.07025,7,44,552
32,2,8,200,exponential,0.9,0,serial,0.35613,0.60113,0.24500,0.71225,16,155,356
32,2,8,200,exponential,0.9,0,cb,0.38500,0.38500,0.00000,0.77000,7,48,385
32,2,8,200,exponential,0.9,0,stepaware,0.38450,0.38450,0.00000,0.76900,7,56,384
32,2,8,200,exponential,0.9,1,serial,0.47963,0.93850,0.45887,0.95925,49,141,476
32,2,8,200,exponential,0.9,1,cb,0.58413,0.58413,0.00000,1.16825,9,55,597
32,2,8,200,exponential,0.9,1,stepaware,0.59000,0.59000,0.00000,1.18000,7,59,602
32,2,8,200,exponential,0.9,2,serial,0.47200,0.90600,0.43400,0.94400,45,127,485
32,2,8,200,exponential,0.9,2,cb,0.53512,0.53512,0.00000,1.07025,8,36,561
32,2,8,200,exponential,0.9,2,stepaware,0.53387,0.53387,0.00000,1.06775,7,50,559
32,2,8,200,exponential,0.9,3,serial,0.46887,0.88675,0.41788,0.93775,38,103,489
32,2,8,200,exponential,0.9,3,cb,0.54087,0.54087,0.00000,1.08175,7,50,563
32,2,8,200,exponential,0.9,3,stepaware,0.54175,0.54175,0.00000,1.08350,7,46,563
32,2,8,200,exponential,0.9,4,serial,0.47250,0.91187,0.43938,0.94500,40,160,506
32,2,8,200,exponential,0.9,4,cb,0.55712,0.55712,0.00000,1.11425,7,53,599
32,2,8,200,exponential,0.9,4,stepaware,0.56325,0.56325,0.00000,1.12650,6,54,604
32,2,8,200,lognormal-heavytail,0.0,0,serial,0.48838,0.95737,0.46900,0.97675,67,171,488
32,2,8,200,lognormal-heavytail,0.0,0,cb,0.64000,0.64000,0.00000,1.28000,10,48,633
32,2,8,200,lognormal-heavytail,0.0,0,stepaware,0.64387,0.64387,0.00000,1.28775,9,66,637
32,2,8,200,lognormal-heavytail,0.0,1,serial,0.49962,0.99825,0.49862,0.99925,79,175,525
32,2,8,200,lognormal-heavytail,0.0,1,cb,0.70613,0.70613,0.00000,1.41225,11,62,736
32,2,8,200,lognormal-heavytail,0.0,1,stepaware,0.70888,0.70888,0.00000,1.41775,8,86,742
32,2,8,200,lognormal-heavytail,0.0,2,serial,0.49438,0.98375,0.48938,0.98875,89,159,510
32,2,8,200,lognormal-heavytail,0.0,2,cb,0.64925,0.64925,0.00000,1.29850,9,54,685
32,2,8,200,lognormal-heavytail,0.0,2,stepaware,0.65338,0.65338,0.00000,1.30675,6,54,690
32,2,8,200,lognormal-heavytail,0.0,3,serial,0.49738,0.98838,0.49100,0.99475,64,170,542
32,2,8,200,lognormal-heavytail,0.0,3,cb,0.62950,0.62950,0.00000,1.25900,9,44,681
32,2,8,200,lognormal-heavytail,0.0,3,stepaware,0.63362,0.63362,0.00000,1.26725,7,46,686
32,2,8,200,lognormal-heavytail,0.0,4,serial,0.48263,0.93325,0.45062,0.96525,56,176,517
32,2,8,200,lognormal-heavytail,0.0,4,cb,0.59500,0.59500,0.00000,1.19000,9,45,651
32,2,8,200,lognormal-heavytail,0.0,4,stepaware,0.59313,0.59313,0.00000,1.18625,7,77,650
32,2,8,200,lognormal-heavytail,0.5,0,serial,0.44850,0.84613,0.39763,0.89700,33,166,472
32,2,8,200,lognormal-heavytail,0.5,0,cb,0.52700,0.52700,0.00000,1.05400,7,51,537
32,2,8,200,lognormal-heavytail,0.5,0,stepaware,0.52987,0.52987,0.00000,1.05975,6,57,540
32,2,8,200,lognormal-heavytail,0.5,1,serial,0.46050,0.88350,0.42300,0.92100,62,166,435
32,2,8,200,lognormal-heavytail,0.5,1,cb,0.59400,0.59400,0.00000,1.18800,10,50,560
32,2,8,200,lognormal-heavytail,0.5,1,stepaware,0.59713,0.59713,0.00000,1.19425,8,59,561
32,2,8,200,lognormal-heavytail,0.5,2,serial,0.49362,0.98113,0.48750,0.98725,92,201,485
32,2,8,200,lognormal-heavytail,0.5,2,cb,0.72425,0.72425,0.00000,1.44850,12,51,726
32,2,8,200,lognormal-heavytail,0.5,2,stepaware,0.73538,0.73538,0.00000,1.47075,8,72,735
32,2,8,200,lognormal-heavytail,0.5,3,serial,0.49462,0.98225,0.48762,0.98925,84,175,503
32,2,8,200,lognormal-heavytail,0.5,3,cb,0.66075,0.66075,0.00000,1.32150,10,42,692
32,2,8,200,lognormal-heavytail,0.5,3,stepaware,0.66763,0.66763,0.00000,1.33525,8,49,697
32,2,8,200,lognormal-heavytail,0.5,4,serial,0.45850,0.88200,0.42350,0.91700,51,165,477
32,2,8,200,lognormal-heavytail,0.5,4,cb,0.56675,0.56675,0.00000,1.13350,9,47,581
32,2,8,200,lognormal-heavytail,0.5,4,stepaware,0.56475,0.56475,0.00000,1.12950,7,58,583
32,2,8,200,lognormal-heavytail,0.9,0,serial,0.47087,0.91625,0.44538,0.94175,47,122,518
32,2,8,200,lognormal-heavytail,0.9,0,cb,0.54350,0.54350,0.00000,1.08700,7,41,595
32,2,8,200,lognormal-heavytail,0.9,0,stepaware,0.54263,0.54263,0.00000,1.08525,6,51,595
32,2,8,200,lognormal-heavytail,0.9,1,serial,0.49838,0.99525,0.49687,0.99675,117,235,508
32,2,8,200,lognormal-heavytail,0.9,1,cb,0.83462,0.83462,0.00000,1.66925,14,59,841
32,2,8,200,lognormal-heavytail,0.9,1,stepaware,0.84813,0.84813,0.00000,1.69625,9,114,862
32,2,8,200,lognormal-heavytail,0.9,2,serial,0.46463,0.88575,0.42113,0.92925,46,163,467
32,2,8,200,lognormal-heavytail,0.9,2,cb,0.52800,0.52800,0.00000,1.05600,9,71,549
32,2,8,200,lognormal-heavytail,0.9,2,stepaware,0.53163,0.53163,0.00000,1.06325,7,96,554
32,2,8,200,lognormal-heavytail,0.9,3,serial,0.49850,0.99500,0.49650,0.99700,93,245,532
32,2,8,200,lognormal-heavytail,0.9,3,cb,0.78038,0.78038,0.00000,1.56075,13,62,819
32,2,8,200,lognormal-heavytail,0.9,3,stepaware,0.79387,0.79387,0.00000,1.58775,8,77,838
32,2,8,200,lognormal-heavytail,0.9,4,serial,0.44825,0.85637,0.40813,0.89650,49,165,484
32,2,8,200,lognormal-heavytail,0.9,4,cb,0.56612,0.56612,0.00000,1.13225,9,43,608
32,2,8,200,lognormal-heavytail,0.9,4,stepaware,0.57488,0.57488,0.00000,1.14975,7,62,618
32,2,32,50,exponential,0.0,0,serial,0.50000,0.99975,0.49975,1.00000,750,1326,131
32,2,32,50,exponential,0.0,0,cb,0.99975,0.99975,0.00000,1.99950,444,628,260
32,2,32,50,exponential,0.0,0,stepaware,0.99975,0.99975,0.00000,1.99950,35,2176,333
32,2,32,50,exponential,0.0,1,serial,0.49988,0.99975,0.49988,0.99975,924,1217,126
32,2,32,50,exponential,0.0,1,cb,0.99975,0.99975,0.00000,1.99950,463,763,234
32,2,32,50,exponential,0.0,1,stepaware,0.99975,0.99975,0.00000,1.99950,42,2302,292
32,2,32,50,exponential,0.0,2,serial,0.49988,0.99975,0.49988,0.99975,910,1476,118
32,2,32,50,exponential,0.0,2,cb,0.99975,0.99975,0.00000,1.99950,434,714,244
32,2,32,50,exponential,0.0,2,stepaware,0.99975,0.99975,0.00000,1.99950,39,1961,322
32,2,32,50,exponential,0.0,3,serial,0.50000,0.99962,0.49962,1.00000,1040,1362,105
32,2,32,50,exponential,0.0,3,cb,0.99962,0.99962,0.00000,1.99925,502,662,229
32,2,32,50,exponential,0.0,3,stepaware,0.99962,0.99962,0.00000,1.99925,38,2087,311
32,2,32,50,exponential,0.0,4,serial,0.49988,0.99975,0.49988,0.99975,983,1513,120
32,2,32,50,exponential,0.0,4,cb,0.99975,0.99975,0.00000,1.99950,426,732,255
32,2,32,50,exponential,0.0,4,stepaware,0.99975,0.99975,0.00000,1.99950,39,2970,320
32,2,32,50,exponential,0.5,0,serial,0.50000,1.00000,0.50000,1.00000,1028,1355,124
32,2,32,50,exponential,0.5,0,cb,1.00000,1.00000,0.00000,2.00000,416,632,270
32,2,32,50,exponential,0.5,0,stepaware,1.00000,1.00000,0.00000,2.00000,37,2145,336
32,2,32,50,exponential,0.5,1,serial,0.49988,0.99938,0.49950,0.99975,948,1248,121
32,2,32,50,exponential,0.5,1,cb,0.99938,0.99938,0.00000,1.99875,443,588,258
32,2,32,50,exponential,0.5,1,stepaware,0.99938,0.99938,0.00000,1.99875,37,2133,310
32,2,32,50,exponential,0.5,2,serial,0.49988,0.99975,0.49988,0.99975,871,1139,123
32,2,32,50,exponential,0.5,2,cb,0.99975,0.99975,0.00000,1.99950,428,603,254
32,2,32,50,exponential,0.5,2,stepaware,0.99975,0.99975,0.00000,1.99950,35,2308,338
32,2,32,50,exponential,0.5,3,serial,0.49988,0.99975,0.49988,0.99975,947,1173,118
32,2,32,50,exponential,0.5,3,cb,0.99962,0.99962,0.00000,1.99925,478,819,226
32,2,32,50,exponential,0.5,3,stepaware,0.99962,0.99962,0.00000,1.99925,37,2180,305
32,2,32,50,exponential,0.5,4,serial,0.49975,0.99913,0.49938,0.99950,941,1333,117
32,2,32,50,exponential,0.5,4,cb,0.99913,0.99913,0.00000,1.99825,450,678,252
