f_fl,remainder_mix,acc,rho,W,fire_mode,d_fixed,seed,n,L_base,E_early,dL,pct_reduction,n_fire,n_win,n_wrong,n_hold,frac_front_actual,p_correct_given_fire,win
0.9,tail_heavy,0.6,4,2.0,smart,0.3,5,2500,5.0,3.4076,1.5924,31.848,1436,1326,110,1064,0.9004,0.9234,1
0.9,tail_heavy,0.6,4,2.0,smart,0.3,6,2500,5.0,3.2907,1.7093,34.187,1504,1402,102,996,0.9128,0.9322,1
0.9,tail_heavy,0.6,8,0.5,smart,0.3,0,2500,9.0,5.6703,3.3297,36.997,1437,1319,118,1063,0.8984,0.9179,1
0.9,tail_heavy,0.6,8,0.5,smart,0.3,1,2500,9.0,5.6818,3.3182,36.869,1432,1318,114,1068,0.9032,0.9204,1
0.9,tail_heavy,0.6,8,0.5,smart,0.3,2,2500,9.0,5.7279,3.2721,36.357,1417,1304,113,1083,0.9112,0.9203,1
0.9,tail_heavy,0.6,8,0.5,smart,0.3,3,2500,9.0,5.5694,3.4306,38.117,1503,1366,137,997,0.8896,0.9088,1
0.9,tail_heavy,0.6,8,0.5,smart,0.3,4,2500,9.0,5.5741,3.4259,38.066,1470,1354,116,1030,0.906,0.9211,1
0.9,tail_heavy,0.6,8,0.5,smart,0.3,5,2500,9.0,5.6374,3.3626,37.362,1450,1345,105,1050,0.904,0.9276,1
0.9,tail_heavy,0.6,8,0.5,smart,0.3,6,2500,9.0,5.7048,3.2952,36.613,1448,1319,129,1052,0.8968,0.9109,1
0.9,tail_heavy,0.6,8,1.0,smart,0.3,0,2500,9.0,5.6104,3.3896,37.662,1469,1350,119,1031,0.9008,0.919,1
0.9,tail_heavy,0.6,8,1.0,smart,0.3,1,2500,9.0,5.6187,3.3813,37.57,1479,1355,124,1021,0.8936,0.9162,1
0.9,tail_heavy,0.6,8,1.0,smart,0.3,2,2500,9.0,5.6609,3.3391,37.101,1444,1331,113,1056,0.9012,0.9217,1
0.9,tail_heavy,0.6,8,1.0,smart,0.3,3,2500,9.0,5.6863,3.3137,36.818,1427,1325,102,1073,0.9064,0.9285,1
0.9,tail_heavy,0.6,8,1.0,smart,0.3,4,2500,9.0,5.6867,3.3133,36.815,1427,1326,101,1073,0.8956,0.9292,1
0.9,tail_heavy,0.6,8,1.0,smart,0.3,5,2500,9.0,5.7293,3.2707,36.341,1429,1311,118,1071,0.9052,0.9174,1
0.9,tail_heavy,0.6,8,1.0,smart,0.3,6,2500,9.0,5.7224,3.2776,36.417,1425,1307,118,1075,0.8856,0.9172,1
0.9,tail_heavy,0.6,8,2.0,smart,0.3,0,2500,9.0,5.691,3.309,36.767,1422,1335,87,1078,0.9056,0.9388,1
0.9,tail_heavy,0.6,8,2.0,smart,0.3,1,2500,9.0,5.6678,3.3322,37.025,1483,1362,121,1017,0.8916,0.9184,1
0.9,tail_heavy,0.6,8,2.0,smart,0.3,2,2500,9.0,5.7899,3.2101,35.668,1431,1315,116,1069,0.8936,0.9189,1
0.9,tail_heavy,0.6,8,2.0,smart,0.3,3,2500,9.0,5.7263,3.2737,36.374,1465,1341,124,1035,0.8964,0.9154,1
0.9,tail_heavy,0.6,8,2.0,smart,0.3,4,2500,9.0,5.706,3.294,36.601,1455,1333,122,1045,0.8916,0.9162,1
0.9,tail_heavy,0.6,8,2.0,smart,0.3,5,2500,9.0,5.6649,3.3351,37.057,1457,1345,112,1043,0.8928,0.9231,1
0.9,tail_heavy,0.6,8,2.0,smart,0.3,6,2500,9.0,5.7327,3.2673,36.303,1471,1340,131,1029,0.9028,0.9109,1
0.9,tail_heavy,0.7,0.25,0.5,smart,0.3,0,2500,1.25,1.1426,0.1074,8.59,1671,1584,87,829,0.9008,0.9479,1
0.9,tail_heavy,0.7,0.25,0.5,smart,0.3,1,2500,1.25,1.1428,0.1072,8.574,1638,1556,82,862,0.8948,0.9499,1
0.9,tail_heavy,0.7,0.25,0.5,smart,0.3,2,2500,1.25,1.1492,0.1008,8.067,1615,1517,98,885,0.9032,0.9393,1
0.9,tail_heavy,0.7,0.25,0.5,smart,0.3,3,2500,1.25,1.1453,0.1047,8.374,1626,1542,84,874,0.9064,0.9483,1
0.9,tail_heavy,0.7,0.25,0.5,smart,0.3,4,2500,1.25,1.144,0.106,8.481,1626,1546,80,874,0.8988,0.9508,1
0.9,tail_heavy,0.7,0.25,0.5,smart,0.3,5,2500,1.25,1.1407,0.1093,8.748,1637,1564,73,863,0.8988,0.9554,1
0.9,tail_heavy,0.7,0.25,0.5,smart,0.3,6,2500,1.25,1.1405,0.1095,8.763,1657,1581,76,843,0.9064,0.9541,1
0.9,tail_heavy,0.7,0.25,1.0,smart,0.3,0,2500,1.25,1.1598,0.0902,7.215,1646,1562,84,854,0.908,0.949,1
0.9,tail_heavy,0.7,0.25,1.0,smart,0.3,1,2500,1.25,1.1588,0.0912,7.293,1662,1577,85,838,0.9064,0.9489,1
0.9,tail_heavy,0.7,0.25,1.0,smart,0.3,2,2500,1.25,1.1616,0.0884,7.072,1661,1572,89,839,0.9084,0.9464,1
0.9,tail_heavy,0.7,0.25,1.0,smart,0.3,3,2500,1.25,1.1654,0.0846,6.764,1631,1539,92,869,0.8948,0.9436,1
0.9,tail_heavy,0.7,0.25,1.0,smart,0.3,4,2500,1.25,1.1696,0.0804,6.43,1627,1528,99,873,0.8884,0.9392,1
0.9,tail_heavy,0.7,0.25,1.0,smart,0.3,5,2500,1.25,1.1555,0.0945,7.562,1659,1583,76,841,0.9096,0.9542,1
0.9,tail_heavy,0.7,0.25,1.0,smart,0.3,6,2500,1.25,1.1591,0.0909,7.274,1614,1536,78,886,0.8984,0.9517,1
0.9,tail_heavy,0.7,0.25,2.0,smart,0.3,0,2500,1.25,1.2041,0.0459,3.67,1598,1506,92,902,0.8924,0.9424,1
0.9,tail_heavy,0.7,0.25,2.0,smart,0.3,1,2500,1.25,1.186,0.064,5.117,1613,1540,73,887,0.89,0.9547,1
0.9,tail_heavy,0.7,0.25,2.0,smart,0.3,2,2500,1.25,1.2008,0.0492,3.933,1603,1515,88,897,0.9032,0.9451,1
0.9,tail_heavy,0.7,0.25,2.0,smart,0.3,3,2500,1.25,1.1961,0.0539,4.312,1642,1556,86,858,0.896,0.9476,1
0.9,tail_heavy,0.7,0.25,2.0,smart,0.3,4,2500,1.25,1.2026,0.0474,3.795,1653,1559,94,847,0.9048,0.9431,1
0.9,tail_heavy,0.7,0.25,2.0,smart,0.3,5,2500,1.25,1.2042,0.0458,3.662,1673,1574,99,827,0.9036,0.9408,1
0.9,tail_heavy,0.7,0.25,2.0,smart,0.3,6,2500,1.25,1.1948,0.0552,4.414,1613,1531,82,887,0.9152,0.9492,1
0.9,tail_heavy,0.7,0.5,0.5,smart,0.3,0,2500,1.5,1.2664,0.2336,15.573,1656,1576,80,844,0.9032,0.9517,1
0.9,tail_heavy,0.7,0.5,0.5,smart,0.3,1,2500,1.5,1.2731,0.2269,15.125,1661,1564,97,839,0.9016,0.9416,1
0.9,tail_heavy,0.7,0.5,0.5,smart,0.3,2,2500,1.5,1.2799,0.2201,14.674,1599,1507,92,901,0.8972,0.9425,1
0.9,tail_heavy,0.7,0.5,0.5,smart,0.3,3,2500,1.5,1.2714,0.2286,15.239,1641,1551,90,859,0.8992,0.9452,1
0.9,tail_heavy,0.7,0.5,0.5,smart,0.3,4,2500,1.5,1.2711,0.2289,15.261,1608,1533,75,892,0.904,0.9534,1
0.9,tail_heavy,0.7,0.5,0.5,smart,0.3,5,2500,1.5,1.2785,0.2215,14.769,1620,1526,94,880,0.8936,0.942,1
0.9,tail_heavy,0.7,0.5,0.5,smart,0.3,6,2500,1.5,1.2671,0.2329,15.524,1648,1574,74,852,0.9012,0.9551,1
0.9,tail_heavy,0.7,0.5,1.0,smart,0.3,0,2500,1.5,1.2803,0.2197,14.648,1676,1593,83,824,0.9028,0.9505,1
0.9,tail_heavy,0.7,0.5,1.0,smart,0.3,1,2500,1.5,1.2853,0.2147,14.311,1628,1549,79,872,0.8956,0.9515,1
0.9,tail_heavy,0.7,0.5,1.0,smart,0.3,2,2500,1.5,1.2857,0.2143,14.286,1637,1556,81,863,0.8956,0.9505,1
0.9,tail_heavy,0.7,0.5,1.0,smart,0.3,3,2500,1.5,1.2952,0.2048,13.656,1620,1526,94,880,0.906,0.942,1
0.9,tail_heavy,0.7,0.5,1.0,smart,0.3,4,2500,1.5,1.2882,0.2118,14.122,1659,1568,91,841,0.9068,0.9451,1
0.9,tail_heavy,0.7,0.5,1.0,smart,0.3,5,2500,1.5,1.2861,0.2139,14.261,1593,1524,69,907,0.8976,0.9567,1
0.9,tail_heavy,0.7,0.5,1.0,smart,0.3,6,2500,1.5,1.2916,0.2084,13.894,1622,1533,89,878,0.894,0.9451,1
0.9,tail_heavy,0.7,0.5,2.0,smart,0.3,0,2500,1.5,1.306,0.194,12.935,1644,1575,69,856,0.9044,0.958,1
0.9,tail_heavy,0.7,0.5,2.0,smart,0.3,1,2500,1.5,1.3148,0.1852,12.346,1617,1543,74,883,0.9048,0.9542,1
0.9,tail_heavy,0.7,0.5,2.0,smart,0.3,2,2500,1.5,1.3164,0.1836,12.242,1680,1594,86,820,0.8872,0.9488,1
0.9,tail_heavy,0.7,0.5,2.0,smart,0.3,3,2500,1.5,1.3306,0.1694,11.294,1613,1523,90,887,0.9024,0.9442,1
0.9,tail_heavy,0.7,0.5,2.0,smart,0.3,4,2500,1.5,1.2988,0.2012,13.415,1676,1609,67,824,0.9016,0.96,1
0.9,tail_heavy,0.7,0.5,2.0,smart,0.3,5,2500,1.5,1.3221,0.1779,11.857,1630,1547,83,870,0.8892,0.9491,1
0.9,tail_heavy,0.7,0.5,2.0,smart,0.3,6,2500,1.5,1.3319,0.1681,11.205,1627,1534,93,873,0.9036,0.9428,1
0.9,tail_heavy,0.7,1,0.5,smart,0.3,0,2500,2.0,1.5362,0.4638,23.191,1591,1516,75,909,0.8916,0.9529,1
0.9,tail_heavy,0.7,1,0.5,smart,0.3,1,2500,2.0,1.5367,0.4633,23.166,1624,1526,98,876,0.8932,0.9397,1
0.9,tail_heavy,0.7,1,0.5,smart,0.3,2,2500,2.0,1.5266,0.4734,23.671,1609,1538,71,891,0.894,0.9559,1
0.9,tail_heavy,0.7,1,0.5,smart,0.3,3,2500,2.0,1.5114,0.4886,24.428,1666,1592,74,834,0.9048,0.9556,1
0.9,tail_heavy,0.7,1,0.5,smart,0.3,4,2500,2.0,1.5259,0.4741,23.704,1647,1554,93,853,0.8964,0.9435,1
0.9,tail_heavy,0.7,1,0.5,smart,0.3,5,2500,2.0,1.5206,0.4794,23.968,1639,1563,76,861,0.8984,0.9536,1
0.9,tail_heavy,0.7,1,0.5,smart,0.3,6,2500,2.0,1.5111,0.4889,24.445,1685,1603,82,815,0.902,0.9513,1
0.9,tail_heavy,0.7,1,1.0,smart,0.3,0,2500,2.0,1.5365,0.4635,23.174,1645,1564,81,855,0.8948,0.9508,1
0.9,tail_heavy,0.7,1,1.0,smart,0.3,1,2500,2.0,1.5466,0.4534,22.668,1624,1538,86,876,0.9016,0.947,1
0.9,tail_heavy,0.7,1,1.0,smart,0.3,2,2500,2.0,1.546,0.454,22.699,1637,1550,87,863,0.8976,0.9469,1
0.9,tail_heavy,0.7,1,1.0,smart,0.3,3,2500,2.0,1.5413,0.4587,22.935,1650,1563,87,850,0.9004,0.9473,1
0.9,tail_heavy,0.7,1,1.0,smart,0.3,4,2500,2.0,1.5366,0.4634,23.171,1673,1581,92,827,0.8992,0.945,1
0.9,tail_heavy,0.7,1,1.0,smart,0.3,5,2500,2.0,1.5318,0.4682,23.409,1617,1554,63,883,0.9064,0.961,1
0.9,tail_heavy,0.7,1,1.0,smart,0.3,6,2500,2.0,1.5477,0.4523,22.613,1609,1529,80,891,0.9,0.9503,1
0.9,tail_heavy,0.7,1,2.0,smart,0.3,0,2500,2.0,1.5647,0.4353,21.767,1620,1548,72,880,0.9,0.9556,1
0.9,tail_heavy,0.7,1,2.0,smart,0.3,1,2500,2.0,1.5635,0.4365,21.827,1659,1580,79,841,0.9052,0.9524,1
0.9,tail_heavy,0.7,1,2.0,smart,0.3,2,2500,2.0,1.5706,0.4294,21.469,1645,1562,83,855,0.898,0.9495,1
0.9,tail_heavy,0.7,1,2.0,smart,0.3,3,2500,2.0,1.5711,0.4289,21.446,1613,1540,73,887,0.9056,0.9547,1
0.9,tail_heavy,0.7,1,2.0,smart,0.3,4,2500,2.0,1.5782,0.4218,21.089,1651,1560,91,849,0.8964,0.9449,1
0.9,tail_heavy,0.7,1,2.0,smart,0.3,5,2500,2.0,1.575,0.425,21.248,1663,1572,91,837,0.904,0.9453,1
0.9,tail_heavy,0.7,1,2.0,smart,0.3,6,2500,2.0,1.5949,0.4051,20.257,1599,1509,90,901,0.8996,0.9437,1
0.9,tail_heavy,0.7,2,0.5,smart,0.3,0,2500,3.0,2.0469,0.9531,31.768,1623,1540,83,877,0.9132,0.9489,1
0.9,tail_heavy,0.7,2,0.5,smart,0.3,1,2500,3.0,2.0427,0.9573,31.91,1647,1546,101,853,0.8924,0.9387,1
0.9,tail_heavy,0.7,2,0.5,smart,0.3,2,2500,3.0,2.0062,0.9938,33.128,1662,1585,77,838,0.9068,0.9537,1
0.9,tail_heavy,0.7,2,0.5,smart,0.3,3,2500,3.0,2.0229,0.9771,32.57,1635,1556,79,865,0.9032,0.9517,1
0.9,tail_heavy,0.7,2,0.5,smart,0.3,4,2500,3.0,2.0161,0.9839,32.796,1672,1578,94,828,0.8964,0.9438,1
0.9,tail_heavy,0.7,2,0.5,smart,0.3,5,2500,3.0,2.0253,0.9747,32.489,1642,1561,81,858,0.898,0.9507,1
0.9,tail_heavy,0.7,2,0.5,smart,0.3,6,2500,3.0,2.0093,0.9907,33.022,1656,1584,72,844,0.9044,0.9565,1
0.9,tail_heavy,0.7,2,1.0,smart,0.3,0,2500,3.0,2.0554,0.9446,31.485,1621,1542,79,879,0.8992,0.9513,1
0.9,tail_heavy,0.7,2,1.0,smart,0.3,1,2500,3.0,2.0744,0.9256,30.853,1601,1512,89,899,0.8948,0.9444,1
0.9,tail_heavy,0.7,2,1.0,smart,0.3,2,2500,3.0,2.0482,0.9518,31.726,1623,1546,77,877,0.9084,0.9526,1
0.9,tail_heavy,0.7,2,1.0,smart,0.3,3,2500,3.0,2.043,0.957,31.9,1653,1569,84,847,0.8988,0.9492,1
0.9,tail_heavy,0.7,2,1.0,smart,0.3,4,2500,3.0,2.0316,0.9684,32.28,1646,1574,72,854,0.9012,0.9563,1
0.9,tail_heavy,0.7,2,1.0,smart,0.3,5,2500,3.0,2.0465,0.9535,31.783,1650,1559,91,850,0.9064,0.9448,1
0.9,tail_heavy,0.7,2,1.0,smart,0.3,6,2500,3.0,2.0678,0.9322,31.073,1616,1531,85,884,0.8912,0.9474,1
0.9,tail_heavy,0.7,2,2.0,smart,0.3,0,2500,3.0,2.0708,0.9292,30.975,1657,1576,81,843,0.9076,0.9511,1
0.9,tail_heavy,0.7,2,2.0,smart,0.3,1,2500,3.0,2.0833,0.9167,30.556,1632,1548,84,868,0.896,0.9485,1
0.9,tail_heavy,0.7,2,2.0,smart,0.3,2,2500,3.0,2.1217,0.8783,29.277,1615,1512,103,885,0.894,0.9362,1
0.9,tail_heavy,0.7,2,2.0,smart,0.3,3,2500,3.0,2.0729,0.9271,30.904,1618,1547,71,882,0.9024,0.9561,1
0.9,tail_heavy,0.7,2,2.0,smart,0.3,4,2500,3.0,2.087,0.913,30.435,1654,1564,90,846,0.9024,0.9456,1
0.9,tail_heavy,0.7,2,2.0,smart,0.3,5,2500,3.0,2.0941,0.9059,30.198,1627,1536,91,873,0.9024,0.9441,1
0.9,tail_heavy,0.7,2,2.0,smart,0.3,6,2500,3.0,2.0608,0.9392,31.306,1663,1583,80,837,0.9132,0.9519,1
0.9,tail_heavy,0.7,4,0.5,smart,0.3,0,2500,5.0,2.988,2.012,40.24,1688,1601,87,812,0.9044,0.9485,1
0.9,tail_heavy,0.7,4,0.5,smart,0.3,1,2500,5.0,3.0907,1.9093,38.185,1625,1522,103,875,0.8884,0.9366,1
0.9,tail_heavy,0.7,4,0.5,smart,0.3,2,2500,5.0,2.9923,2.0077,40.153,1670,1603,67,830,0.9096,0.9599,1
0.9,tail_heavy,0.7,4,0.5,smart,0.3,3,2500,5.0,3.0174,1.9826,39.653,1686,1589,97,814,0.9108,0.9425,1
0.9,tail_heavy,0.7,4,0.5,smart,0.3,4,2500,5.0,3.0761,1.9239,38.478,1637,1537,100,863,0.8944,0.9389,1
0.9,tail_heavy,0.7,4,0.5,smart,0.3,5,2500,5.0,3.083,1.917,38.34,1593,1525,68,907,0.894,0.9573,1
0.9,tail_heavy,0.7,4,0.5,smart,0.3,6,2500,5.0,3.0754,1.9246,38.491,1632,1540,92,868,0.9036,0.9436,1
0.9,tail_heavy,0.7,4,1.0,smart,0.3,0,2500,5.0,3.0417,1.9583,39.166,1659,1580,79,841,0.896,0.9524,1
0.9,tail_heavy,0.7,4,1.0,smart,0.3,1,2500,5.0,3.0954,1.9046,38.093,1638,1543,95,862,0.9008,0.942,1
0.9,tail_heavy,0.7,4,1.0,smart,0.3,2,2500,5.0,3.0528,1.9472,38.945,1636,1552,84,864,0.8944,0.9487,1
0.9,tail_heavy,0.7,4,1.0,smart,0.3,3,2500,5.0,3.0142,1.9858,39.716,1690,1600,90,810,0.9132,0.9467,1
0.9,tail_heavy,0.7,4,1.0,smart,0.3,4,2500,5.0,3.0459,1.9541,39.083,1677,1571,106,823,0.8988,0.9368,1
0.9,tail_heavy,0.7,4,1.0,smart,0.3,5,2500,5.0,3.044,1.956,39.121,1657,1572,85,843,0.9024,0.9487,1
0.9,tail_heavy,0.7,4,1.0,smart,0.3,6,2500,5.0,3.0478,1.9522,39.045,1642,1565,77,858,0.9004,0.9531,1
0.9,tail_heavy,0.7,4,2.0,smart,0.3,0,2500,5.0,3.1302,1.8698,37.396,1617,1534,83,883,0.9036,0.9487,1
0.9,tail_heavy,0.7,4,2.0,smart,0.3,1,2500,5.0,3.0661,1.9339,38.677,1646,1575,71,854,0.9032,0.9569,1
0.9,tail_heavy,0.7,4,2.0,smart,0.3,2,2500,5.0,3.0899,1.9101,38.202,1661,1571,90,839,0.9036,0.9458,1
0.9,tail_heavy,0.7,4,2.0,smart,0.3,3,2500,5.0,3.0891,1.9109,38.218,1624,1550,74,876,0.9052,0.9544,1
0.9,tail_heavy,0.7,4,2.0,smart,0.3,4,2500,5.0,3.0961,1.9039,38.078,1647,1561,86,853,0.9016,0.9478,1
0.9,tail_heavy,0.7,4,2.0,smart,0.3,5,2500,5.0,3.0592,1.9408,38.817,1655,1577,78,845,0.8936,0.9529,1
0.9,tail_heavy,0.7,4,2.0,smart,0.3,6,2500,5.0,3.1381,1.8619,37.237,1617,1523,94,883,0.8984,0.9419,1
0.9,tail_heavy,0.7,8,0.5,smart,0.3,0,2500,9.0,5.1046,3.8954,43.282,1640,1547,93,860,0.8992,0.9433,1
0.9,tail_heavy,0.7,8,0.5,smart,0.3,1,2500,9.0,5.0265,3.9735,44.15,1647,1578,69,853,0.9036,0.9581,1
0.9,tail_heavy,0.7,8,0.5,smart,0.3,2,2500,9.0,5.1379,3.8621,42.912,1619,1538,81,881,0.8948,0.95,1
0.9,tail_heavy,0.7,8,0.5,smart,0.3,3,2500,9.0,5.0651,3.9349,43.722,1652,1564,88,848,0.898,0.9467,1
0.9,tail_heavy,0.7,8,0.5,smart,0.3,4,2500,9.0,5.1864,3.8136,42.374,1614,1518,96,886,0.8964,0.9405,1
0.9,tail_heavy,0.7,8,0.5,smart,0.3,5,2500,9.0,5.0476,3.9524,43.916,1647,1569,78,853,0.9032,0.9526,1
0.9,tail_heavy,0.7,8,0.5,smart,0.3,6,2500,9.0,4.9644,4.0356,44.84,1679,1597,82,821,0.9124,0.9512,1
0.9,tail_heavy,0.7,8,1.0,smart,0.3,0,2500,9.0,4.9905,4.0095,44.55,1692,1595,97,808,0.9004,0.9427,1
0.9,tail_heavy,0.7,8,1.0,smart,0.3,1,2500,9.0,5.0892,3.9108,43.453,1632,1555,77,868,0.9,0.9528,1
0.9,tail_heavy,0.7,8,1.0,smart,0.3,2,2500,9.0,4.9811,4.0189,44.655,1685,1600,85,815,0.9008,0.9496,1
0.9,tail_heavy,0.7,8,1.0,smart,0.3,3,2500,9.0,5.2729,3.7271,41.412,1579,1488,91,921,0.8968,0.9424,1
0.9,tail_heavy,0.7,8,1.0,smart,0.3,4,2500,9.0,5.1138,3.8862,43.179,1636,1553,83,864,0.9032,0.9493,1
0.9,tail_heavy,0.7,8,1.0,smart,0.3,5,2500,9.0,5.0703,3.9297,43.664,1640,1553,87,860,0.8964,0.947,1
0.9,tail_heavy,0.7,8,1.0,smart,0.3,6,2500,9.0,5.226,3.774,41.933,1584,1500,84,916,0.898,0.947,1
0.9,tail_heavy,0.7,8,2.0,smart,0.3,0,2500,9.0,5.1885,3.8115,42.35,1611,1528,83,889,0.8944,0.9485,1
0.9,tail_heavy,0.7,8,2.0,smart,0.3,1,2500,9.0,5.1961,3.8039,42.265,1610,1532,78,890,0.9096,0.9516,1
0.9,tail_heavy,0.7,8,2.0,smart,0.3,2,2500,9.0,5.1898,3.8102,42.335,1602,1524,78,898,0.8916,0.9513,1
0.9,tail_heavy,0.7,8,2.0,smart,0.3,3,2500,9.0,5.2101,3.7899,42.111,1620,1521,99,880,0.8964,0.9389,1
0.9,tail_heavy,0.7,8,2.0,smart,0.3,4,2500,9.0,5.0932,3.9068,43.409,1641,1562,79,859,0.9072,0.9519,1
0.9,tail_heavy,0.7,8,2.0,smart,0.3,5,2500,9.0,5.0958,3.9042,43.38,1669,1568,101,831,0.9004,0.9395,1
0.9,tail_heavy,0.7,8,2.0,smart,0.3,6,2500,9.0,5.2237,3.7763,41.959,1604,1517,87,896,0.896,0.9458,1
0.9,tail_heavy,0.8,0.25,0.5,smart,0.3,0,2500,1.25,1.1243,0.1257,10.059,1803,1741,62,697,0.8908,0.9656,1
0.9,tail_heavy,0.8,0.25,0.5,smart,0.3,1,2500,1.25,1.1189,0.1311,10.489,1853,1798,55,647,0.8928,0.9703,1
0.9,tail_heavy,0.8,0.25,0.5,smart,0.3,2,2500,1.25,1.1221,0.1279,10.236,1828,1767,61,672,0.9052,0.9666,1
0.9,tail_heavy,0.8,0.25,0.5,smart,0.3,3,2500,1.25,1.1216,0.1284,10.273,1873,1804,69,627,0.8992,0.9632,1
0.9,tail_heavy,0.8,0.25,0.5,smart,0.3,4,2500,1.25,1.1183,0.1317,10.537,1844,1794,50,656,0.9,0.9729,1
0.9,tail_heavy,0.8,0.25,0.5,smart,0.3,5,2500,1.25,1.1212,0.1288,10.301,1871,1802,69,629,0.9024,0.9631,1
0.9,tail_heavy,0.8,0.25,0.5,smart,0.3,6,2500,1.25,1.1245,0.1255,10.036,1818,1753,65,682,0.8952,0.9642,1
0.9,tail_heavy,0.8,0.25,1.0,smart,0.3,0,2500,1.25,1.1337,0.1163,9.301,1821,1763,58,679,0.8992,0.9681,1
0.9,tail_heavy,0.8,0.25,1.0,smart,0.3,1,2500,1.25,1.1267,0.1233,9.866,1787,1749,38,713,0.8996,0.9787,1
0.9,tail_heavy,0.8,0.25,1.0,smart,0.3,2,2500,1.25,1.1312,0.1188,9.507,1848,1791,57,652,0.904,0.9692,1
0.9,tail_heavy,0.8,0.25,1.0,smart,0.3,3,2500,1.25,1.1319,0.1181,9.45,1823,1767,56,677,0.8952,0.9693,1
0.9,tail_heavy,0.8,0.25,1.0,smart,0.3,4,2500,1.25,1.1327,0.1173,9.388,1848,1786,62,652,0.9004,0.9665,1
0.9,tail_heavy,0.8,0.25,1.0,smart,0.3,5,2500,1.25,1.1309,0.1191,9.53,1838,1784,54,662,0.9076,0.9706,1
0.9,tail_heavy,0.8,0.25,1.0,smart,0.3,6,2500,1.25,1.1345,0.1155,9.241,1825,1764,61,675,0.8988,0.9666,1
0.9,tail_heavy,0.8,0.25,2.0,smart,0.3,0,2500,1.25,1.155,0.095,7.6,1815,1760,55,685,0.896,0.9697,1
0.9,tail_heavy,0.8,0.25,2.0,smart,0.3,1,2500,1.25,1.1586,0.0914,7.312,1834,1774,60,666,0.9036,0.9673,1
0.9,tail_heavy,0.8,0.25,2.0,smart,0.3,2,2500,1.25,1.161,0.089,7.118,1805,1743,62,695,0.8976,0.9657,1
0.9,tail_heavy,0.8,0.25,2.0,smart,0.3,3,2500,1.25,1.1611,0.0889,7.114,1852,1787,65,648,0.896,0.9649,1
0.9,tail_heavy,0.8,0.25,2.0,smart,0.3,4,2500,1.25,1.156,0.094,7.521,1858,1798,60,642,0.9108,0.9677,1
0.9,tail_heavy,0.8,0.25,2.0,smart,0.3,5,2500,1.25,1.1461,0.1039,8.308,1853,1804,49,647,0.8952,0.9736,1
0.9,tail_heavy,0.8,0.25,2.0,smart,0.3,6,2500,1.25,1.1545,0.0955,7.642,1813,1758,55,687,0.896,0.9697,1
0.9,tail_heavy,0.8,0.5,0.5,smart,0.3,0,2500,1.5,1.2322,0.2678,17.856,1817,1762,55,683,0.8912,0.9697,1
0.9,tail_heavy,0.8,0.5,0.5,smart,0.3,1,2500,1.5,1.2298,0.2702,18.01,1848,1781,67,652,0.8936,0.9637,1
0.9,tail_heavy,0.8,0.5,0.5,smart,0.3,2,2500,1.5,1.2335,0.2665,17.769,1816,1761,55,684,0.888,0.9697,1
0.9,tail_heavy,0.8,0.5,0.5,smart,0.3,3,2500,1.5,1.2273,0.2727,18.182,1846,1799,47,654,0.8876,0.9745,1
0.9,tail_heavy,0.8,0.5,0.5,smart,0.3,4,2500,1.5,1.2363,0.2637,17.578,1834,1764,70,666,0.8888,0.9618,1
0.9,tail_heavy,0.8,0.5,0.5,smart,0.3,5,2500,1.5,1.2277,0.2723,18.154,1840,1788,52,660,0.8932,0.9717,1
0.9,tail_heavy,0.8,0.5,0.5,smart,0.3,6,2500,1.5,1.2286,0.2714,18.092,1851,1788,63,649,0.8896,0.966,1
0.9,tail_heavy,0.8,0.5,1.0,smart,0.3,0,2500,1.5,1.2372,0.2628,17.521,1865,1805,60,635,0.9008,0.9678,1
0.9,tail_heavy,0.8,0.5,1.0,smart,0.3,1,2500,1.5,1.2276,0.2724,18.159,1882,1834,48,618,0.912,0.9745,1
0.9,tail_heavy,0.8,0.5,1.0,smart,0.3,2,2500,1.5,1.2433,0.2567,17.116,1844,1782,62,656,0.8924,0.9664,1
0.9,tail_heavy,0.8,0.5,1.0,smart,0.3,3,2500,1.5,1.2365,0.2635,17.566,1855,1801,54,645,0.8996,0.9709,1
0.9,tail_heavy,0.8,0.5,1.0,smart,0.3,4,2500,1.5,1.2421,0.2579,17.196,1812,1760,52,688,0.8968,0.9713,1
0.9,tail_heavy,0.8,0.5,1.0,smart,0.3,5,2500,1.5,1.2536,0.2464,16.427,1813,1742,71,687,0.888,0.9608,1
0.9,tail_heavy,0.8,0.5,1.0,smart,0.3,6,2500,1.5,1.2472,0.2528,16.856,1826,1763,63,674,0.9008,0.9655,1
0.9,tail_heavy,0.8,0.5,2.0,smart,0.3,0,2500,1.5,1.2696,0.2304,15.36,1813,1755,58,687,0.8896,0.968,1
0.9,tail_heavy,0.8,0.5,2.0,smart,0.3,1,2500,1.5,1.2633,0.2367,15.777,1866,1804,62,634,0.8996,0.9668,1
0.9,tail_heavy,0.8,0.5,2.0,smart,0.3,2,2500,1.5,1.2586,0.2414,16.093,1864,1807,57,636,0.9124,0.9694,1
0.9,tail_heavy,0.8,0.5,2.0,smart,0.3,3,2500,1.5,1.2586,0.2414,16.092,1804,1757,47,696,0.9028,0.9739,1
0.9,tail_heavy,0.8,0.5,2.0,smart,0.3,4,2500,1.5,1.2592,0.2408,16.053,1824,1774,50,676,0.9056,0.9726,1
