f_fl,remainder_mix,acc,rho,W,fire_mode,d_fixed,seed,n,L_base,E_early,dL,pct_reduction,n_fire,n_win,n_wrong,n_hold,frac_front_actual,p_correct_given_fire,win
0.3,uniform_heavy,0.5,0.25,2.0,blind,0.5,1,2500,1.25,2.1136,-0.8636,-69.084,2500,1337,1163,0,0.3024,0.5348,0
0.3,uniform_heavy,0.5,0.25,2.0,blind,0.5,2,2500,1.25,2.1136,-0.8636,-69.084,2500,1337,1163,0,0.2836,0.5348,0
0.3,uniform_heavy,0.5,0.25,2.0,blind,0.5,3,2500,1.25,2.0829,-0.8329,-66.636,2500,1373,1127,0,0.3048,0.5492,0
0.3,uniform_heavy,0.5,0.25,2.0,blind,0.5,4,2500,1.25,2.0574,-0.8074,-64.596,2500,1403,1097,0,0.3032,0.5612,0
0.3,uniform_heavy,0.5,0.25,2.0,blind,0.5,5,2500,1.25,2.1374,-0.8874,-70.988,2500,1309,1191,0,0.2868,0.5236,0
0.3,uniform_heavy,0.5,0.25,2.0,blind,0.5,6,2500,1.25,2.0728,-0.8228,-65.82,2500,1385,1115,0,0.322,0.554,0
0.3,uniform_heavy,0.5,0.5,0.5,blind,0.2,0,2500,1.5,1.7484,-0.2484,-16.557,2500,699,1801,0,0.2956,0.2796,0
0.3,uniform_heavy,0.5,0.5,0.5,blind,0.2,1,2500,1.5,1.7484,-0.2484,-16.557,2500,699,1801,0,0.31,0.2796,0
0.3,uniform_heavy,0.5,0.5,0.5,blind,0.2,2,2500,1.5,1.7563,-0.2563,-17.085,2500,677,1823,0,0.3104,0.2708,0
0.3,uniform_heavy,0.5,0.5,0.5,blind,0.2,3,2500,1.5,1.7682,-0.2682,-17.877,2500,644,1856,0,0.3012,0.2576,0
0.3,uniform_heavy,0.5,0.5,0.5,blind,0.2,4,2500,1.5,1.7574,-0.2574,-17.157,2500,674,1826,0,0.3012,0.2696,0
0.3,uniform_heavy,0.5,0.5,0.5,blind,0.2,5,2500,1.5,1.743,-0.243,-16.197,2500,714,1786,0,0.3112,0.2856,0
0.3,uniform_heavy,0.5,0.5,0.5,blind,0.2,6,2500,1.5,1.7563,-0.2563,-17.085,2500,677,1823,0,0.3084,0.2708,0
0.3,uniform_heavy,0.5,0.5,0.5,blind,0.3,0,2500,1.5,1.6841,-0.1841,-12.276,2500,929,1571,0,0.2928,0.3716,0
0.3,uniform_heavy,0.5,0.5,0.5,blind,0.3,1,2500,1.5,1.6855,-0.1855,-12.367,2500,925,1575,0,0.2908,0.37,0
0.3,uniform_heavy,0.5,0.5,0.5,blind,0.3,2,2500,1.5,1.6736,-0.1736,-11.573,2500,960,1540,0,0.2992,0.384,0
0.3,uniform_heavy,0.5,0.5,0.5,blind,0.3,3,2500,1.5,1.6716,-0.1716,-11.437,2500,966,1534,0,0.2992,0.3864,0
0.3,uniform_heavy,0.5,0.5,0.5,blind,0.3,4,2500,1.5,1.6821,-0.1821,-12.14,2500,935,1565,0,0.3072,0.374,0
0.3,uniform_heavy,0.5,0.5,0.5,blind,0.3,5,2500,1.5,1.6614,-0.1614,-10.757,2500,996,1504,0,0.3096,0.3984,0
0.3,uniform_heavy,0.5,0.5,0.5,blind,0.3,6,2500,1.5,1.6889,-0.1889,-12.593,2500,915,1585,0,0.2948,0.366,0
0.3,uniform_heavy,0.5,0.5,0.5,blind,0.5,0,2500,1.5,1.6034,-0.1034,-6.893,2500,1322,1178,0,0.314,0.5288,0
0.3,uniform_heavy,0.5,0.5,0.5,blind,0.5,1,2500,1.5,1.5929,-0.0929,-6.193,2500,1357,1143,0,0.3008,0.5428,0
0.3,uniform_heavy,0.5,0.5,0.5,blind,0.5,2,2500,1.5,1.5767,-0.0767,-5.113,2500,1411,1089,0,0.3176,0.5644,0
0.3,uniform_heavy,0.5,0.5,0.5,blind,0.5,3,2500,1.5,1.592,-0.092,-6.133,2500,1360,1140,0,0.3044,0.544,0
0.3,uniform_heavy,0.5,0.5,0.5,blind,0.5,4,2500,1.5,1.6031,-0.1031,-6.873,2500,1323,1177,0,0.2884,0.5292,0
0.3,uniform_heavy,0.5,0.5,0.5,blind,0.5,5,2500,1.5,1.592,-0.092,-6.133,2500,1360,1140,0,0.3,0.544,0
0.3,uniform_heavy,0.5,0.5,0.5,blind,0.5,6,2500,1.5,1.5911,-0.0911,-6.073,2500,1363,1137,0,0.2976,0.5452,0
0.3,uniform_heavy,0.5,0.5,1.0,blind,0.2,0,2500,1.5,2.1276,-0.6276,-41.84,2500,665,1835,0,0.3024,0.266,0
0.3,uniform_heavy,0.5,0.5,1.0,blind,0.2,1,2500,1.5,2.1399,-0.6399,-42.661,2500,643,1857,0,0.2984,0.2572,0
0.3,uniform_heavy,0.5,0.5,1.0,blind,0.2,2,2500,1.5,2.1209,-0.6209,-41.392,2500,677,1823,0,0.3088,0.2708,0
0.3,uniform_heavy,0.5,0.5,1.0,blind,0.2,3,2500,1.5,2.1287,-0.6287,-41.915,2500,663,1837,0,0.3076,0.2652,0
0.3,uniform_heavy,0.5,0.5,1.0,blind,0.2,4,2500,1.5,2.1377,-0.6377,-42.512,2500,647,1853,0,0.2948,0.2588,0
0.3,uniform_heavy,0.5,0.5,1.0,blind,0.2,5,2500,1.5,2.131,-0.631,-42.064,2500,659,1841,0,0.2884,0.2636,0
0.3,uniform_heavy,0.5,0.5,1.0,blind,0.2,6,2500,1.5,2.113,-0.613,-40.869,2500,691,1809,0,0.3048,0.2764,0
0.3,uniform_heavy,0.5,0.5,1.0,blind,0.3,0,2500,1.5,1.9654,-0.4654,-31.027,2500,990,1510,0,0.294,0.396,0
0.3,uniform_heavy,0.5,0.5,1.0,blind,0.3,1,2500,1.5,1.9589,-0.4589,-30.595,2500,1002,1498,0,0.3116,0.4008,0
0.3,uniform_heavy,0.5,0.5,1.0,blind,0.3,2,2500,1.5,1.9843,-0.4843,-32.287,2500,955,1545,0,0.2816,0.382,0
0.3,uniform_heavy,0.5,0.5,1.0,blind,0.3,3,2500,1.5,1.9951,-0.4951,-33.007,2500,935,1565,0,0.2864,0.374,0
0.3,uniform_heavy,0.5,0.5,1.0,blind,0.3,4,2500,1.5,1.9789,-0.4789,-31.927,2500,965,1535,0,0.3076,0.386,0
0.3,uniform_heavy,0.5,0.5,1.0,blind,0.3,5,2500,1.5,1.9848,-0.4848,-32.323,2500,954,1546,0,0.298,0.3816,0
0.3,uniform_heavy,0.5,0.5,1.0,blind,0.3,6,2500,1.5,1.9994,-0.4994,-33.295,2500,927,1573,0,0.2928,0.3708,0
0.3,uniform_heavy,0.5,0.5,1.0,blind,0.5,0,2500,1.5,1.8155,-0.3155,-21.033,2500,1369,1131,0,0.3008,0.5476,0
0.3,uniform_heavy,0.5,0.5,1.0,blind,0.5,1,2500,1.5,1.8315,-0.3315,-22.1,2500,1337,1163,0,0.2912,0.5348,0
0.3,uniform_heavy,0.5,0.5,1.0,blind,0.5,2,2500,1.5,1.8245,-0.3245,-21.633,2500,1351,1149,0,0.304,0.5404,0
0.3,uniform_heavy,0.5,0.5,1.0,blind,0.5,3,2500,1.5,1.837,-0.337,-22.467,2500,1326,1174,0,0.2968,0.5304,0
0.3,uniform_heavy,0.5,0.5,1.0,blind,0.5,4,2500,1.5,1.8345,-0.3345,-22.3,2500,1331,1169,0,0.3056,0.5324,0
0.3,uniform_heavy,0.5,0.5,1.0,blind,0.5,5,2500,1.5,1.841,-0.341,-22.733,2500,1318,1182,0,0.2988,0.5272,0
0.3,uniform_heavy,0.5,0.5,1.0,blind,0.5,6,2500,1.5,1.829,-0.329,-21.933,2500,1342,1158,0,0.3052,0.5368,0
0.3,uniform_heavy,0.5,0.5,2.0,blind,0.2,0,2500,1.5,2.8414,-1.3414,-89.429,2500,686,1814,0,0.3,0.2744,0
0.3,uniform_heavy,0.5,0.5,2.0,blind,0.2,1,2500,1.5,2.8395,-1.3395,-89.301,2500,688,1812,0,0.2928,0.2752,0
0.3,uniform_heavy,0.5,0.5,2.0,blind,0.2,2,2500,1.5,2.8386,-1.3386,-89.237,2500,689,1811,0,0.3012,0.2756,0
0.3,uniform_heavy,0.5,0.5,2.0,blind,0.2,3,2500,1.5,2.8338,-1.3338,-88.917,2500,694,1806,0,0.2932,0.2776,0
0.3,uniform_heavy,0.5,0.5,2.0,blind,0.2,4,2500,1.5,2.877,-1.377,-91.797,2500,649,1851,0,0.2996,0.2596,0
0.3,uniform_heavy,0.5,0.5,2.0,blind,0.2,5,2500,1.5,2.8174,-1.3174,-87.829,2500,711,1789,0,0.3112,0.2844,0
0.3,uniform_heavy,0.5,0.5,2.0,blind,0.2,6,2500,1.5,2.876,-1.376,-91.733,2500,650,1850,0,0.2988,0.26,0
0.3,uniform_heavy,0.5,0.5,2.0,blind,0.3,0,2500,1.5,2.5891,-1.0891,-72.609,2500,969,1531,0,0.2948,0.3876,0
0.3,uniform_heavy,0.5,0.5,2.0,blind,0.3,1,2500,1.5,2.575,-1.075,-71.669,2500,984,1516,0,0.3172,0.3936,0
0.3,uniform_heavy,0.5,0.5,2.0,blind,0.3,2,2500,1.5,2.6042,-1.1042,-73.612,2500,953,1547,0,0.3028,0.3812,0
0.3,uniform_heavy,0.5,0.5,2.0,blind,0.3,3,2500,1.5,2.6155,-1.1155,-74.364,2500,941,1559,0,0.288,0.3764,0
0.3,uniform_heavy,0.5,0.5,2.0,blind,0.3,4,2500,1.5,2.5985,-1.0985,-73.236,2500,959,1541,0,0.288,0.3836,0
0.3,uniform_heavy,0.5,0.5,2.0,blind,0.3,5,2500,1.5,2.6061,-1.1061,-73.737,2500,951,1549,0,0.3048,0.3804,0
0.3,uniform_heavy,0.5,0.5,2.0,blind,0.3,6,2500,1.5,2.6173,-1.1173,-74.489,2500,939,1561,0,0.2936,0.3756,0
0.3,uniform_heavy,0.5,0.5,2.0,blind,0.5,0,2500,1.5,2.2787,-0.7787,-51.913,2500,1357,1143,0,0.3004,0.5428,0
0.3,uniform_heavy,0.5,0.5,2.0,blind,0.5,1,2500,1.5,2.3111,-0.8111,-54.073,2500,1321,1179,0,0.3032,0.5284,0
0.3,uniform_heavy,0.5,0.5,2.0,blind,0.5,2,2500,1.5,2.2958,-0.7958,-53.053,2500,1338,1162,0,0.308,0.5352,0
0.3,uniform_heavy,0.5,0.5,2.0,blind,0.5,3,2500,1.5,2.2445,-0.7445,-49.633,2500,1395,1105,0,0.3132,0.558,0
0.3,uniform_heavy,0.5,0.5,2.0,blind,0.5,4,2500,1.5,2.3219,-0.8219,-54.793,2500,1309,1191,0,0.2856,0.5236,0
0.3,uniform_heavy,0.5,0.5,2.0,blind,0.5,5,2500,1.5,2.2652,-0.7652,-51.013,2500,1372,1128,0,0.282,0.5488,0
0.3,uniform_heavy,0.5,0.5,2.0,blind,0.5,6,2500,1.5,2.3111,-0.8111,-54.073,2500,1321,1179,0,0.2824,0.5284,0
0.3,uniform_heavy,0.5,1,0.5,blind,0.2,0,2500,2.0,2.1766,-0.1766,-8.828,2500,622,1878,0,0.296,0.2488,0
0.3,uniform_heavy,0.5,1,0.5,blind,0.2,1,2500,2.0,2.1532,-0.1532,-7.658,2500,667,1833,0,0.2904,0.2668,0
0.3,uniform_heavy,0.5,1,0.5,blind,0.2,2,2500,2.0,2.1495,-0.1495,-7.476,2500,674,1826,0,0.2992,0.2696,0
0.3,uniform_heavy,0.5,1,0.5,blind,0.2,3,2500,2.0,2.1474,-0.1474,-7.372,2500,678,1822,0,0.29,0.2712,0
0.3,uniform_heavy,0.5,1,0.5,blind,0.2,4,2500,2.0,2.1334,-0.1334,-6.67,2500,705,1795,0,0.2984,0.282,0
0.3,uniform_heavy,0.5,1,0.5,blind,0.2,5,2500,2.0,2.163,-0.163,-8.152,2500,648,1852,0,0.3056,0.2592,0
0.3,uniform_heavy,0.5,1,0.5,blind,0.2,6,2500,2.0,2.149,-0.149,-7.45,2500,675,1825,0,0.2904,0.27,0
0.3,uniform_heavy,0.5,1,0.5,blind,0.3,0,2500,2.0,2.0411,-0.0411,-2.056,2500,956,1544,0,0.3072,0.3824,0
0.3,uniform_heavy,0.5,1,0.5,blind,0.3,1,2500,2.0,2.0277,-0.0277,-1.384,2500,984,1516,0,0.3004,0.3936,0
0.3,uniform_heavy,0.5,1,0.5,blind,0.3,2,2500,2.0,2.0368,-0.0368,-1.84,2500,965,1535,0,0.2992,0.386,0
0.3,uniform_heavy,0.5,1,0.5,blind,0.3,3,2500,2.0,2.0286,-0.0286,-1.432,2500,982,1518,0,0.2972,0.3928,0
0.3,uniform_heavy,0.5,1,0.5,blind,0.3,4,2500,2.0,2.0267,-0.0267,-1.336,2500,986,1514,0,0.3128,0.3944,0
0.3,uniform_heavy,0.5,1,0.5,blind,0.3,5,2500,2.0,2.0162,-0.0162,-0.808,2500,1008,1492,0,0.3204,0.4032,0
0.3,uniform_heavy,0.5,1,0.5,blind,0.3,6,2500,2.0,2.0387,-0.0387,-1.936,2500,961,1539,0,0.296,0.3844,0
0.3,uniform_heavy,0.5,1,0.5,blind,0.5,0,2500,2.0,1.9668,0.0332,1.66,2500,1333,1167,0,0.3052,0.5332,1
0.3,uniform_heavy,0.5,1,0.5,blind,0.5,1,2500,2.0,1.9608,0.0392,1.96,2500,1348,1152,0,0.3012,0.5392,1
0.3,uniform_heavy,0.5,1,0.5,blind,0.5,2,2500,2.0,1.9552,0.0448,2.24,2500,1362,1138,0,0.3096,0.5448,1
0.3,uniform_heavy,0.5,1,0.5,blind,0.5,3,2500,2.0,1.9576,0.0424,2.12,2500,1356,1144,0,0.2992,0.5424,1
0.3,uniform_heavy,0.5,1,0.5,blind,0.5,4,2500,2.0,1.9408,0.0592,2.96,2500,1398,1102,0,0.3136,0.5592,1
0.3,uniform_heavy,0.5,1,0.5,blind,0.5,5,2500,2.0,1.9708,0.0292,1.46,2500,1323,1177,0,0.3016,0.5292,1
0.3,uniform_heavy,0.5,1,0.5,blind,0.5,6,2500,2.0,1.95,0.05,2.5,2500,1375,1125,0,0.2932,0.55,1
0.3,uniform_heavy,0.5,1,1.0,blind,0.2,0,2500,2.0,2.5104,-0.5104,-25.52,2500,680,1820,0,0.2996,0.272,0
0.3,uniform_heavy,0.5,1,1.0,blind,0.2,1,2500,2.0,2.5198,-0.5198,-25.988,2500,667,1833,0,0.2944,0.2668,0
0.3,uniform_heavy,0.5,1,1.0,blind,0.2,2,2500,2.0,2.5262,-0.5262,-26.312,2500,658,1842,0,0.2952,0.2632,0
0.3,uniform_heavy,0.5,1,1.0,blind,0.2,3,2500,2.0,2.5176,-0.5176,-25.88,2500,670,1830,0,0.3008,0.268,0
0.3,uniform_heavy,0.5,1,1.0,blind,0.2,4,2500,2.0,2.5154,-0.5154,-25.772,2500,673,1827,0,0.2956,0.2692,0
0.3,uniform_heavy,0.5,1,1.0,blind,0.2,5,2500,2.0,2.5241,-0.5241,-26.204,2500,661,1839,0,0.2868,0.2644,0
0.3,uniform_heavy,0.5,1,1.0,blind,0.2,6,2500,2.0,2.4895,-0.4895,-24.476,2500,709,1791,0,0.298,0.2836,0
0.3,uniform_heavy,0.5,1,1.0,blind,0.3,0,2500,2.0,2.356,-0.356,-17.802,2500,947,1553,0,0.2868,0.3788,0
0.3,uniform_heavy,0.5,1,1.0,blind,0.3,1,2500,2.0,2.3785,-0.3785,-18.924,2500,914,1586,0,0.29,0.3656,0
0.3,uniform_heavy,0.5,1,1.0,blind,0.3,2,2500,2.0,2.3628,-0.3628,-18.142,2500,937,1563,0,0.2952,0.3748,0
0.3,uniform_heavy,0.5,1,1.0,blind,0.3,3,2500,2.0,2.3499,-0.3499,-17.496,2500,956,1544,0,0.2996,0.3824,0
0.3,uniform_heavy,0.5,1,1.0,blind,0.3,4,2500,2.0,2.356,-0.356,-17.802,2500,947,1553,0,0.3,0.3788,0
0.3,uniform_heavy,0.5,1,1.0,blind,0.3,5,2500,2.0,2.3261,-0.3261,-16.306,2500,991,1509,0,0.3044,0.3964,0
0.3,uniform_heavy,0.5,1,1.0,blind,0.3,6,2500,2.0,2.339,-0.339,-16.952,2500,972,1528,0,0.2988,0.3888,0
0.3,uniform_heavy,0.5,1,1.0,blind,0.5,0,2500,2.0,2.2038,-0.2038,-10.19,2500,1327,1173,0,0.2968,0.5308,0
0.3,uniform_heavy,0.5,1,1.0,blind,0.5,1,2500,2.0,2.1942,-0.1942,-9.71,2500,1343,1157,0,0.3044,0.5372,0
0.3,uniform_heavy,0.5,1,1.0,blind,0.5,2,2500,2.0,2.1684,-0.1684,-8.42,2500,1386,1114,0,0.2992,0.5544,0
0.3,uniform_heavy,0.5,1,1.0,blind,0.5,3,2500,2.0,2.196,-0.196,-9.8,2500,1340,1160,0,0.3,0.536,0
0.3,uniform_heavy,0.5,1,1.0,blind,0.5,4,2500,2.0,2.1948,-0.1948,-9.74,2500,1342,1158,0,0.2984,0.5368,0
0.3,uniform_heavy,0.5,1,1.0,blind,0.5,5,2500,2.0,2.1852,-0.1852,-9.26,2500,1358,1142,0,0.304,0.5432,0
0.3,uniform_heavy,0.5,1,1.0,blind,0.5,6,2500,2.0,2.175,-0.175,-8.75,2500,1375,1125,0,0.3148,0.55,0
0.3,uniform_heavy,0.5,1,2.0,blind,0.2,0,2500,2.0,3.2339,-1.2339,-61.696,2500,684,1816,0,0.306,0.2736,0
0.3,uniform_heavy,0.5,1,2.0,blind,0.2,1,2500,2.0,3.2485,-1.2485,-62.424,2500,671,1829,0,0.304,0.2684,0
0.3,uniform_heavy,0.5,1,2.0,blind,0.2,2,2500,2.0,3.2541,-1.2541,-62.704,2500,666,1834,0,0.2908,0.2664,0
0.3,uniform_heavy,0.5,1,2.0,blind,0.2,3,2500,2.0,3.2518,-1.2518,-62.592,2500,668,1832,0,0.288,0.2672,0
0.3,uniform_heavy,0.5,1,2.0,blind,0.2,4,2500,2.0,3.2216,-1.2216,-61.08,2500,695,1805,0,0.294,0.278,0
0.3,uniform_heavy,0.5,1,2.0,blind,0.2,5,2500,2.0,3.2586,-1.2586,-62.928,2500,662,1838,0,0.2932,0.2648,0
0.3,uniform_heavy,0.5,1,2.0,blind,0.2,6,2500,2.0,3.2664,-1.2664,-63.32,2500,655,1845,0,0.29,0.262,0
0.3,uniform_heavy,0.5,1,2.0,blind,0.3,0,2500,2.0,2.9621,-0.9621,-48.106,2500,961,1539,0,0.2916,0.3844,0
0.3,uniform_heavy,0.5,1,2.0,blind,0.3,1,2500,2.0,2.9891,-0.9891,-49.456,2500,936,1564,0,0.2976,0.3744,0
0.3,uniform_heavy,0.5,1,2.0,blind,0.3,2,2500,2.0,2.9837,-0.9837,-49.186,2500,941,1559,0,0.284,0.3764,0
0.3,uniform_heavy,0.5,1,2.0,blind,0.3,3,2500,2.0,2.933,-0.933,-46.648,2500,988,1512,0,0.3148,0.3952,0
0.3,uniform_heavy,0.5,1,2.0,blind,0.3,4,2500,2.0,2.9848,-0.9848,-49.24,2500,940,1560,0,0.3008,0.376,0
0.3,uniform_heavy,0.5,1,2.0,blind,0.3,5,2500,2.0,3.0053,-1.0053,-50.266,2500,921,1579,0,0.2904,0.3684,0
0.3,uniform_heavy,0.5,1,2.0,blind,0.3,6,2500,2.0,2.9632,-0.9632,-48.16,2500,960,1540,0,0.2892,0.384,0
0.3,uniform_heavy,0.5,1,2.0,blind,0.5,0,2500,2.0,2.625,-0.625,-31.25,2500,1375,1125,0,0.2968,0.55,0
0.3,uniform_heavy,0.5,1,2.0,blind,0.5,1,2500,2.0,2.653,-0.653,-32.65,2500,1347,1153,0,0.3004,0.5388,0
0.3,uniform_heavy,0.5,1,2.0,blind,0.5,2,2500,2.0,2.596,-0.596,-29.8,2500,1404,1096,0,0.3152,0.5616,0
0.3,uniform_heavy,0.5,1,2.0,blind,0.5,3,2500,2.0,2.697,-0.697,-34.85,2500,1303,1197,0,0.2828,0.5212,0
0.3,uniform_heavy,0.5,1,2.0,blind,0.5,4,2500,2.0,2.64,-0.64,-32.0,2500,1360,1140,0,0.2932,0.544,0
0.3,uniform_heavy,0.5,1,2.0,blind,0.5,5,2500,2.0,2.606,-0.606,-30.3,2500,1394,1106,0,0.3116,0.5576,0
0.3,uniform_heavy,0.5,1,2.0,blind,0.5,6,2500,2.0,2.617,-0.617,-30.85,2500,1383,1117,0,0.3248,0.5532,0
0.3,uniform_heavy,0.5,2,0.5,blind,0.2,0,2500,3.0,2.9263,0.0737,2.457,2500,683,1817,0,0.2988,0.2732,1
0.3,uniform_heavy,0.5,2,0.5,blind,0.2,1,2500,3.0,2.9145,0.0855,2.849,2500,697,1803,0,0.3036,0.2788,1
0.3,uniform_heavy,0.5,2,0.5,blind,0.2,2,2500,3.0,2.9187,0.0813,2.709,2500,692,1808,0,0.3016,0.2768,1
0.3,uniform_heavy,0.5,2,0.5,blind,0.2,3,2500,3.0,2.9439,0.0561,1.869,2500,662,1838,0,0.28,0.2648,1
0.3,uniform_heavy,0.5,2,0.5,blind,0.2,4,2500,3.0,2.98,0.02,0.665,2500,619,1881,0,0.2916,0.2476,1
0.3,uniform_heavy,0.5,2,0.5,blind,0.2,5,2500,3.0,2.949,0.051,1.701,2500,656,1844,0,0.2936,0.2624,1
0.3,uniform_heavy,0.5,2,0.5,blind,0.2,6,2500,3.0,2.9599,0.0401,1.337,2500,643,1857,0,0.3028,0.2572,1
0.3,uniform_heavy,0.5,2,0.5,blind,0.3,0,2500,3.0,2.7772,0.2228,7.425,2500,951,1549,0,0.2928,0.3804,1
0.3,uniform_heavy,0.5,2,0.5,blind,0.3,1,2500,3.0,2.7537,0.2463,8.211,2500,982,1518,0,0.3132,0.3928,1
0.3,uniform_heavy,0.5,2,0.5,blind,0.3,2,2500,3.0,2.797,0.203,6.767,2500,925,1575,0,0.296,0.37,1
0.3,uniform_heavy,0.5,2,0.5,blind,0.3,3,2500,3.0,2.7856,0.2144,7.147,2500,940,1560,0,0.288,0.376,1
0.3,uniform_heavy,0.5,2,0.5,blind,0.3,4,2500,3.0,2.7689,0.2311,7.704,2500,962,1538,0,0.3088,0.3848,1
0.3,uniform_heavy,0.5,2,0.5,blind,0.3,5,2500,3.0,2.7309,0.2691,8.971,2500,1012,1488,0,0.3096,0.4048,1
0.3,uniform_heavy,0.5,2,0.5,blind,0.3,6,2500,3.0,2.7324,0.2676,8.92,2500,1010,1490,0,0.3196,0.404,1
0.3,uniform_heavy,0.5,2,0.5,blind,0.5,0,2500,3.0,2.6864,0.3136,10.453,2500,1356,1144,0,0.2916,0.5424,1
0.3,uniform_heavy,0.5,2,0.5,blind,0.5,1,2500,3.0,2.7116,0.2884,9.613,2500,1314,1186,0,0.2836,0.5256,1
0.3,uniform_heavy,0.5,2,0.5,blind,0.5,2,2500,3.0,2.702,0.298,9.933,2500,1330,1170,0,0.3048,0.532,1
0.3,uniform_heavy,0.5,2,0.5,blind,0.5,3,2500,3.0,2.7008,0.2992,9.973,2500,1332,1168,0,0.3092,0.5328,1
0.3,uniform_heavy,0.5,2,0.5,blind,0.5,4,2500,3.0,2.6834,0.3166,10.553,2500,1361,1139,0,0.2988,0.5444,1
0.3,uniform_heavy,0.5,2,0.5,blind,0.5,5,2500,3.0,2.6768,0.3232,10.773,2500,1372,1128,0,0.3196,0.5488,1
0.3,uniform_heavy,0.5,2,0.5,blind,0.5,6,2500,3.0,2.687,0.313,10.433,2500,1355,1145,0,0.296,0.542,1
0.3,uniform_heavy,0.5,2,1.0,blind,0.2,0,2500,3.0,3.325,-0.325,-10.835,2500,649,1851,0,0.298,0.2596,0
0.3,uniform_heavy,0.5,2,1.0,blind,0.2,1,2500,3.0,3.2647,-0.2647,-8.824,2500,707,1793,0,0.3164,0.2828,0
0.3,uniform_heavy,0.5,2,1.0,blind,0.2,2,2500,3.0,3.2606,-0.2606,-8.685,2500,711,1789,0,0.316,0.2844,0
0.3,uniform_heavy,0.5,2,1.0,blind,0.2,3,2500,3.0,3.3094,-0.3094,-10.315,2500,664,1836,0,0.3076,0.2656,0
0.3,uniform_heavy,0.5,2,1.0,blind,0.2,4,2500,3.0,3.2658,-0.2658,-8.859,2500,706,1794,0,0.3004,0.2824,0
0.3,uniform_heavy,0.5,2,1.0,blind,0.2,5,2500,3.0,3.247,-0.247,-8.235,2500,724,1776,0,0.3104,0.2896,0
0.3,uniform_heavy,0.5,2,1.0,blind,0.2,6,2500,3.0,3.2751,-0.2751,-9.171,2500,697,1803,0,0.3064,0.2788,0
0.3,uniform_heavy,0.5,2,1.0,blind,0.3,0,2500,3.0,3.0256,-0.0256,-0.853,2500,1015,1485,0,0.3032,0.406,0
0.3,uniform_heavy,0.5,2,1.0,blind,0.3,1,2500,3.0,3.0928,-0.0928,-3.093,2500,945,1555,0,0.3068,0.378,0
0.3,uniform_heavy,0.5,2,1.0,blind,0.3,2,2500,3.0,3.0755,-0.0755,-2.517,2500,963,1537,0,0.3024,0.3852,0
0.3,uniform_heavy,0.5,2,1.0,blind,0.3,3,2500,3.0,3.0602,-0.0602,-2.005,2500,979,1521,0,0.2992,0.3916,0
0.3,uniform_heavy,0.5,2,1.0,blind,0.3,4,2500,3.0,3.0755,-0.0755,-2.517,2500,963,1537,0,0.3,0.3852,0
0.3,uniform_heavy,0.5,2,1.0,blind,0.3,5,2500,3.0,3.0381,-0.0381,-1.269,2500,1002,1498,0,0.2984,0.4008,0
0.3,uniform_heavy,0.5,2,1.0,blind,0.3,6,2500,3.0,3.1168,-0.1168,-3.893,2500,920,1580,0,0.2884,0.368,0
0.3,uniform_heavy,0.5,2,1.0,blind,0.5,0,2500,3.0,2.912,0.088,2.933,2500,1360,1140,0,0.3004,0.544,1
0.3,uniform_heavy,0.5,2,1.0,blind,0.5,1,2500,3.0,2.9064,0.0936,3.12,2500,1367,1133,0,0.314,0.5468,1
0.3,uniform_heavy,0.5,2,1.0,blind,0.5,2,2500,3.0,2.9144,0.0856,2.853,2500,1357,1143,0,0.3008,0.5428,1
0.3,uniform_heavy,0.5,2,1.0,blind,0.5,3,2500,3.0,2.908,0.092,3.067,2500,1365,1135,0,0.2988,0.546,1
0.3,uniform_heavy,0.5,2,1.0,blind,0.5,4,2500,3.0,2.9184,0.0816,2.72,2500,1352,1148,0,0.2904,0.5408,1
0.3,uniform_heavy,0.5,2,1.0,blind,0.5,5,2500,3.0,2.9264,0.0736,2.453,2500,1342,1158,0,0.2936,0.5368,1
0.3,uniform_heavy,0.5,2,1.0,blind,0.5,6,2500,3.0,2.9064,0.0936,3.12,2500,1367,1133,0,0.2944,0.5468,1
0.3,uniform_heavy,0.5,2,2.0,blind,0.2,0,2500,3.0,4.1202,-1.1202,-37.339,2500,611,1889,0,0.2896,0.2444,0
0.3,uniform_heavy,0.5,2,2.0,blind,0.2,1,2500,3.0,4.0381,-1.0381,-34.603,2500,668,1832,0,0.3016,0.2672,0
0.3,uniform_heavy,0.5,2,2.0,blind,0.2,2,2500,3.0,3.9934,-0.9934,-33.115,2500,699,1801,0,0.3068,0.2796,0
0.3,uniform_heavy,0.5,2,2.0,blind,0.2,3,2500,3.0,4.0237,-1.0237,-34.123,2500,678,1822,0,0.302,0.2712,0
0.3,uniform_heavy,0.5,2,2.0,blind,0.2,4,2500,3.0,4.0064,-1.0064,-33.547,2500,690,1810,0,0.3056,0.276,0
0.3,uniform_heavy,0.5,2,2.0,blind,0.2,5,2500,3.0,3.9862,-0.9862,-32.875,2500,704,1796,0,0.3164,0.2816,0
0.3,uniform_heavy,0.5,2,2.0,blind,0.2,6,2500,3.0,4.0568,-1.0568,-35.227,2500,655,1845,0,0.2956,0.262,0
0.3,uniform_heavy,0.5,2,2.0,blind,0.3,0,2500,3.0,3.761,-0.761,-25.368,2500,911,1589,0,0.2988,0.3644,0
0.3,uniform_heavy,0.5,2,2.0,blind,0.3,1,2500,3.0,3.7393,-0.7393,-24.643,2500,927,1573,0,0.29,0.3708,0
