source,tokenizer,delimiter_class,has_chat_template,prefix_tokens,result_tokens,total_blocks,invalid_blocks,block_churn_frac,ctrl_invalid_blocks,ctrl_churn_frac,tmpl_churn_frac,churn_minus_ctrl,has_churn,tok_diverge_frac,first_invalid_block
claude_code,qwen2-0.5b,json_close_brace,False,1149,6441,475,0,0.0,1,0.013888888888888888,0.0,-0.013888888888888888,0,0.0,-1
claude_code,qwen2-0.5b,other_punct,False,1761,31,112,0,0.0,1,0.009009009009009009,0.0,-0.009009009009009009,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1709,4,108,0,0.0,1,0.009345794392523364,0.0,-0.009345794392523364,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1657,26,106,0,0.0,1,0.009615384615384616,0.0,-0.009615384615384616,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1594,28,102,0,0.0,1,0.01,0.0,-0.01,0,0.0,-1
claude_code,qwen2-0.5b,period,False,1587,28,101,2,0.019801980198019802,1,0.01,0.0,0.009801980198019802,1,0.000630119722747291,99
claude_code,qwen2-0.5b,json_close_brace,False,1538,30,98,0,0.0,1,0.010309278350515464,0.0,-0.010309278350515464,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1423,17,90,0,0.0,1,0.011235955056179775,0.0,-0.011235955056179775,0,0.0,-1
claude_code,qwen2-0.5b,period,False,1395,17,89,2,0.02247191011235955,1,0.011363636363636364,0.0,0.011108273748723186,1,0.0007168458781362519,87
claude_code,qwen2-0.5b,json_close_brace,False,1292,229,96,0,0.0,1,0.012345679012345678,0.0,-0.012345679012345678,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1209,11187,775,0,0.0,1,0.013157894736842105,0.0,-0.013157894736842105,0,0.0,-1
claude_code,qwen2-0.5b,other_punct,False,1239,692,121,0,0.0,1,0.01282051282051282,0.0,-0.01282051282051282,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1348,702,129,0,0.0,1,0.011764705882352941,0.0,-0.011764705882352941,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1234,31,80,0,0.0,1,0.01282051282051282,0.0,-0.01282051282051282,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1276,252,96,0,0.0,1,0.0125,0.0,-0.0125,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1374,6304,480,0,0.0,1,0.011627906976744186,0.0,-0.011627906976744186,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1110,11,71,0,0.0,1,0.014285714285714285,0.0,-0.014285714285714285,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1128,36,73,0,0.0,1,0.014084507042253521,0.0,-0.014084507042253521,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1172,4,74,0,0.0,1,0.013513513513513514,0.0,-0.013513513513513514,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1165,4,74,0,0.0,1,0.0136986301369863,0.0,-0.0136986301369863,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1129,1578,170,0,0.0,1,0.014084507042253521,0.0,-0.014084507042253521,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1096,458,98,0,0.0,1,0.014492753623188406,0.0,-0.014492753623188406,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1129,1274,151,0,0.0,1,0.014084507042253521,0.0,-0.014084507042253521,0,0.0,-1
claude_code,qwen2-0.5b,other_punct,False,1476,202,105,0,0.0,1,0.010752688172043012,0.0,-0.010752688172043012,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1323,4,83,0,0.0,1,0.012048192771084338,0.0,-0.012048192771084338,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1303,33,84,0,0.0,1,0.012195121951219513,0.0,-0.012195121951219513,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1285,33,83,0,0.0,1,0.012345679012345678,0.0,-0.012345679012345678,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1271,33,82,0,0.0,1,0.0125,0.0,-0.0125,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1276,33,82,0,0.0,1,0.0125,0.0,-0.0125,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1270,24,81,0,0.0,1,0.0125,0.0,-0.0125,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1264,24,81,0,0.0,2,0.025,0.0,-0.025,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1272,24,81,0,0.0,1,0.0125,0.0,-0.0125,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1275,24,82,0,0.0,1,0.0125,0.0,-0.0125,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1256,100,85,7,0.08235294117647059,1,0.012658227848101266,0.0,0.06969471332836932,1,0.0,78
claude_code,qwen2-0.5b,json_close_brace,False,1265,300,98,0,0.0,1,0.0125,0.0,-0.0125,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1163,277,90,0,0.0,1,0.0136986301369863,0.0,-0.0136986301369863,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1188,167,85,0,0.0,1,0.013333333333333334,0.0,-0.013333333333333334,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1176,342,95,0,0.0,1,0.013513513513513514,0.0,-0.013513513513513514,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1142,138,80,0,0.0,1,0.013888888888888888,0.0,-0.013888888888888888,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1147,8,73,0,0.0,1,0.013888888888888888,0.0,-0.013888888888888888,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1151,45,75,0,0.0,1,0.013888888888888888,0.0,-0.013888888888888888,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1163,1862,190,0,0.0,1,0.0136986301369863,0.0,-0.0136986301369863,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1323,27,85,0,0.0,1,0.012048192771084338,0.0,-0.012048192771084338,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1262,3404,292,0,0.0,1,0.012658227848101266,0.0,-0.012658227848101266,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1340,41,87,0,0.0,1,0.011904761904761904,0.0,-0.011904761904761904,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1322,305,102,0,0.0,1,0.012048192771084338,0.0,-0.012048192771084338,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1400,5632,440,0,0.0,1,0.011363636363636364,0.0,-0.011363636363636364,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1359,597,123,0,0.0,1,0.011764705882352941,0.0,-0.011764705882352941,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1452,1103,160,0,0.0,1,0.01098901098901099,0.0,-0.01098901098901099,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1857,5733,475,0,0.0,1,0.008547008547008548,0.0,-0.008547008547008548,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1535,6620,510,0,0.0,1,0.010416666666666666,0.0,-0.010416666666666666,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1404,118,96,9,0.09375,1,0.011363636363636364,0.0,0.08238636363636363,1,0.0,87
claude_code,qwen2-0.5b,json_close_brace,False,1428,242,105,0,0.0,1,0.011111111111111112,0.0,-0.011111111111111112,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1498,829,146,0,0.0,1,0.010638297872340425,0.0,-0.010638297872340425,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1222,133,85,0,0.0,1,0.012987012987012988,0.0,-0.012987012987012988,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1072,3,68,0,0.0,2,0.029411764705882353,0.0,-0.029411764705882353,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1315,61,86,0,0.0,1,0.012048192771084338,0.0,-0.012048192771084338,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1261,33,81,0,0.0,1,0.012658227848101266,0.0,-0.012658227848101266,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1290,59,85,0,0.0,1,0.012345679012345678,0.0,-0.012345679012345678,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1201,31,77,0,0.0,1,0.013157894736842105,0.0,-0.013157894736842105,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1156,3,73,0,0.0,1,0.0136986301369863,0.0,-0.0136986301369863,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1164,2052,201,0,0.0,1,0.0136986301369863,0.0,-0.0136986301369863,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,2203,252,154,0,0.0,1,0.007246376811594203,0.0,-0.007246376811594203,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,2139,4266,401,0,0.0,1,0.007462686567164179,0.0,-0.007462686567164179,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1119,26,72,0,0.0,1,0.014285714285714285,0.0,-0.014285714285714285,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1093,28,71,0,0.0,1,0.014492753623188406,0.0,-0.014492753623188406,0,0.0,-1
claude_code,qwen2-0.5b,period,False,1093,28,71,3,0.04225352112676056,1,0.014492753623188406,0.0,0.027760767503572155,1,0.0009149130832570851,68
claude_code,qwen2-0.5b,json_close_brace,False,1083,30,70,0,0.0,1,0.014705882352941176,0.0,-0.014705882352941176,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1077,17,69,0,0.0,1,0.014705882352941176,0.0,-0.014705882352941176,0,0.0,-1
claude_code,qwen2-0.5b,period,False,1071,17,68,2,0.029411764705882353,1,0.014925373134328358,0.0,0.014486391571553995,1,0.0009337068160597539,66
claude_code,qwen2-0.5b,json_close_brace,False,1073,1923,188,0,0.0,1,0.014705882352941176,0.0,-0.014705882352941176,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1188,1342,159,0,0.0,1,0.013333333333333334,0.0,-0.013333333333333334,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1129,628,110,0,0.0,1,0.014084507042253521,0.0,-0.014084507042253521,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1182,471,104,0,0.0,1,0.013513513513513514,0.0,-0.013513513513513514,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1461,2478,247,0,0.0,1,0.010869565217391304,0.0,-0.010869565217391304,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,2312,2313,290,0,0.0,1,0.006896551724137931,0.0,-0.006896551724137931,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1391,702,131,0,0.0,1,0.011494252873563218,0.0,-0.011494252873563218,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1269,692,123,0,0.0,1,0.0125,0.0,-0.0125,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1304,1727,190,0,0.0,1,0.012195121951219513,0.0,-0.012195121951219513,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1302,1767,192,0,0.0,1,0.012195121951219513,0.0,-0.012195121951219513,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1195,26,77,0,0.0,1,0.013333333333333334,0.0,-0.013333333333333334,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1186,74,79,0,0.0,1,0.013333333333333334,0.0,-0.013333333333333334,0,0.0,-1
claude_code,qwen2-0.5b,bracket_close,False,1192,142,84,10,0.11904761904761904,1,0.013333333333333334,0.0,0.1057142857142857,1,0.000838926174496657,74
claude_code,qwen2-0.5b,json_close_brace,False,1200,141,84,0,0.0,2,0.02631578947368421,0.0,-0.02631578947368421,0,0.0,-1
claude_code,qwen2-0.5b,bracket_close,False,1213,43,79,4,0.05063291139240506,1,0.013157894736842105,0.0,0.03747501665556296,1,0.0008244023083264773,75
claude_code,qwen2-0.5b,json_close_brace,False,1192,15,76,0,0.0,1,0.013333333333333334,0.0,-0.013333333333333334,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1146,74,77,0,0.0,1,0.013888888888888888,0.0,-0.013888888888888888,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1103,263,86,0,0.0,1,0.014492753623188406,0.0,-0.014492753623188406,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1166,26,75,0,0.0,1,0.0136986301369863,0.0,-0.0136986301369863,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1154,28,74,0,0.0,1,0.0136986301369863,0.0,-0.0136986301369863,0,0.0,-1
claude_code,qwen2-0.5b,period,False,1154,28,74,2,0.02702702702702703,1,0.0136986301369863,0.0,0.013328396890040728,1,0.0008665511265164572,72
claude_code,qwen2-0.5b,period,False,1139,28,73,2,0.0273972602739726,1,0.013888888888888888,0.0,0.013508371385083713,1,0.0008779631255487752,71
claude_code,qwen2-0.5b,json_close_brace,False,1131,15,72,0,0.0,1,0.014084507042253521,0.0,-0.014084507042253521,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1108,17,71,0,0.0,1,0.014285714285714285,0.0,-0.014285714285714285,0,0.0,-1
claude_code,qwen2-0.5b,period,False,1107,17,71,2,0.028169014084507043,1,0.014285714285714285,0.0,0.013883299798792758,1,0.0009033423667570428,69
claude_code,qwen2-0.5b,json_close_brace,False,1154,7,73,1,0.0136986301369863,1,0.0136986301369863,0.0,0.0,1,0.0,72
claude_code,qwen2-0.5b,json_close_brace,False,1194,138,84,0,0.0,1,0.013333333333333334,0.0,-0.013333333333333334,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1294,7,82,2,0.024390243902439025,1,0.012345679012345678,0.0,0.012044564890093347,1,0.0,80
claude_code,qwen2-0.5b,json_close_brace,False,1365,7,86,1,0.011627906976744186,1,0.011627906976744186,0.0,0.0,1,0.0,85
claude_code,qwen2-0.5b,json_close_brace,False,1370,3,86,0,0.0,1,0.011627906976744186,0.0,-0.011627906976744186,0,0.0,-1
claude_code,qwen2-0.5b,alnum,False,1371,3,86,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1380,3,87,0,0.0,1,0.011494252873563218,0.0,-0.011494252873563218,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1207,7,76,1,0.013157894736842105,1,0.013157894736842105,0.0,0.0,1,0.0,75
claude_code,qwen2-0.5b,json_close_brace,False,1239,10,79,0,0.0,1,0.01282051282051282,0.0,-0.01282051282051282,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1248,1999,203,0,0.0,2,0.02531645569620253,0.0,-0.02531645569620253,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,2187,2663,304,0,0.0,1,0.0072992700729927005,0.0,-0.0072992700729927005,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1394,2922,270,0,0.0,1,0.011363636363636364,0.0,-0.011363636363636364,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1116,48,73,0,0.0,1,0.014285714285714285,0.0,-0.014285714285714285,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1100,79,74,0,0.0,1,0.014492753623188406,0.0,-0.014492753623188406,0,0.0,-1
claude_code,qwen2-0.5b,bracket_close,False,1120,45,73,4,0.0547945205479452,2,0.028169014084507043,0.0,0.02662550646343816,1,0.0008928571428571397,69
claude_code,qwen2-0.5b,json_close_brace,False,1099,43,72,0,0.0,1,0.014492753623188406,0.0,-0.014492753623188406,0,0.0,-1
claude_code,qwen2-0.5b,bracket_close,False,1114,96,76,7,0.09210526315789473,1,0.014285714285714285,0.0,0.07781954887218044,1,0.0008976660682226134,69
claude_code,qwen2-0.5b,bracket_close,False,1128,208,84,14,0.16666666666666666,1,0.014084507042253521,0.0,0.15258215962441313,1,0.0008865248226950229,70
claude_code,qwen2-0.5b,json_close_brace,False,1123,71,75,0,0.0,1,0.014084507042253521,0.0,-0.014084507042253521,0,0.0,-1
claude_code,qwen2-0.5b,alnum,False,1097,71,73,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1065,69,71,0,0.0,1,0.014925373134328358,0.0,-0.014925373134328358,0,0.0,-1
claude_code,qwen2-0.5b,bracket_close,False,1094,45,72,4,0.05555555555555555,1,0.014492753623188406,0.0,0.041062801932367145,1,0.000914076782449702,68
claude_code,qwen2-0.5b,json_close_brace,False,1212,3,76,0,0.0,1,0.013157894736842105,0.0,-0.013157894736842105,0,0.0,-1
claude_code,qwen2-0.5b,alnum,False,1212,30,78,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,qwen2-0.5b,alnum,False,1233,358,100,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1485,1143,165,0,0.0,1,0.010752688172043012,0.0,-0.010752688172043012,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1629,3,102,0,0.0,1,0.00980392156862745,0.0,-0.00980392156862745,0,0.0,-1
claude_code,qwen2-0.5b,alnum,False,1620,2731,272,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1495,169,104,0,0.0,1,0.010638297872340425,0.0,-0.010638297872340425,0,0.0,-1
claude_code,qwen2-0.5b,alnum,False,1511,3,95,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1475,1657,196,0,0.0,1,0.010752688172043012,0.0,-0.010752688172043012,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1151,806,123,0,0.0,1,0.013888888888888888,0.0,-0.013888888888888888,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1088,570,104,0,0.0,2,0.028985507246376812,0.0,-0.028985507246376812,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1070,1542,164,0,0.0,1,0.014925373134328358,0.0,-0.014925373134328358,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1120,1146,142,0,0.0,2,0.028169014084507043,0.0,-0.028169014084507043,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,731,169,57,0,0.0,1,0.021739130434782608,0.0,-0.021739130434782608,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,870,2666,221,0,0.0,1,0.01818181818181818,0.0,-0.01818181818181818,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1274,34,82,0,0.0,1,0.0125,0.0,-0.0125,0,0.0,-1
claude_code,qwen2-0.5b,alnum,False,1258,41,82,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1235,2745,249,0,0.0,1,0.01282051282051282,0.0,-0.01282051282051282,0,0.0,-1
claude_code,qwen2-0.5b,other_punct,False,1468,1976,216,0,0.0,1,0.010869565217391304,0.0,-0.010869565217391304,0,0.0,-1
claude_code,qwen2-0.5b,other_punct,False,1324,183,95,0,0.0,1,0.012048192771084338,0.0,-0.012048192771084338,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1277,26,82,0,0.0,1,0.0125,0.0,-0.0125,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1236,28,79,0,0.0,1,0.01282051282051282,0.0,-0.01282051282051282,0,0.0,-1
claude_code,qwen2-0.5b,period,False,1236,28,79,2,0.02531645569620253,1,0.01282051282051282,0.0,0.012495942875689711,1,0.0008090614886731018,77
claude_code,qwen2-0.5b,json_close_brace,False,1200,2959,260,0,0.0,2,0.02631578947368421,0.0,-0.02631578947368421,0,0.0,-1
claude_code,qwen2-0.5b,alnum,False,2190,3,138,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,qwen2-0.5b,alnum,False,2191,3,138,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,qwen2-0.5b,alnum,False,2183,30,139,0,0.0,0,0.0,0.0,0.0,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,2116,2313,277,0,0.0,1,0.007518796992481203,0.0,-0.007518796992481203,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1384,1657,191,0,0.0,1,0.011494252873563218,0.0,-0.011494252873563218,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1151,806,123,0,0.0,1,0.013888888888888888,0.0,-0.013888888888888888,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1088,570,104,0,0.0,2,0.028985507246376812,0.0,-0.028985507246376812,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1070,1542,164,0,0.0,1,0.014925373134328358,0.0,-0.014925373134328358,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1120,1146,142,0,0.0,2,0.028169014084507043,0.0,-0.028169014084507043,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,745,1943,168,0,0.0,1,0.02127659574468085,0.0,-0.02127659574468085,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1337,70,88,0,0.0,1,0.011904761904761904,0.0,-0.011904761904761904,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1326,1035,148,0,0.0,1,0.012048192771084338,0.0,-0.012048192771084338,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1556,9,98,0,0.0,1,0.01020408163265306,0.0,-0.01020408163265306,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1577,2666,266,0,0.0,1,0.010101010101010102,0.0,-0.010101010101010102,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1157,2706,242,0,0.0,1,0.0136986301369863,0.0,-0.0136986301369863,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1456,322,112,0,0.0,2,0.021739130434782608,0.0,-0.021739130434782608,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1324,814,134,0,0.0,1,0.012048192771084338,0.0,-0.012048192771084338,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1168,43,76,0,0.0,2,0.02702702702702703,0.0,-0.02702702702702703,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1201,17,77,0,0.0,1,0.013157894736842105,0.0,-0.013157894736842105,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1215,1578,175,0,0.0,1,0.013157894736842105,0.0,-0.013157894736842105,0,0.0,-1
claude_code,qwen2-0.5b,other_punct,False,1099,458,98,0,0.0,1,0.014492753623188406,0.0,-0.014492753623188406,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1096,24,70,0,0.0,1,0.014492753623188406,0.0,-0.014492753623188406,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1097,24,71,0,0.0,1,0.014492753623188406,0.0,-0.014492753623188406,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1098,24,71,0,0.0,1,0.014492753623188406,0.0,-0.014492753623188406,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1097,24,71,0,0.0,1,0.014492753623188406,0.0,-0.014492753623188406,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1106,138,78,0,0.0,1,0.014285714285714285,0.0,-0.014285714285714285,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1145,277,89,0,0.0,1,0.013888888888888888,0.0,-0.013888888888888888,0,0.0,-1
claude_code,qwen2-0.5b,other_punct,False,1187,300,93,0,0.0,1,0.013333333333333334,0.0,-0.013333333333333334,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1207,167,86,0,0.0,1,0.013157894736842105,0.0,-0.013157894736842105,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1194,342,96,0,0.0,1,0.013333333333333334,0.0,-0.013333333333333334,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1129,1656,175,0,0.0,1,0.014084507042253521,0.0,-0.014084507042253521,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1227,938,136,0,0.0,1,0.012987012987012988,0.0,-0.012987012987012988,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1428,151,99,0,0.0,1,0.011111111111111112,0.0,-0.011111111111111112,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1470,225,106,0,0.0,1,0.010869565217391304,0.0,-0.010869565217391304,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1556,45,101,0,0.0,1,0.01020408163265306,0.0,-0.01020408163265306,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1569,597,136,0,0.0,1,0.010101010101010102,0.0,-0.010101010101010102,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1544,262,113,0,0.0,1,0.010309278350515464,0.0,-0.010309278350515464,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1562,4281,366,0,0.0,1,0.01020408163265306,0.0,-0.01020408163265306,0,0.0,-1
claude_code,qwen2-0.5b,other_punct,False,1774,6620,525,0,0.0,1,0.009009009009009009,0.0,-0.009009009009009009,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1418,13,90,0,0.0,1,0.011235955056179775,0.0,-0.011235955056179775,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1390,19,89,0,0.0,1,0.011494252873563218,0.0,-0.011494252873563218,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1347,10,85,0,0.0,1,0.011764705882352941,0.0,-0.011764705882352941,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1317,18,84,0,0.0,1,0.012048192771084338,0.0,-0.012048192771084338,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1237,14,79,0,0.0,1,0.01282051282051282,0.0,-0.01282051282051282,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1266,374,103,0,0.0,1,0.0125,0.0,-0.0125,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1289,194,93,0,0.0,1,0.012345679012345678,0.0,-0.012345679012345678,0,0.0,-1
claude_code,qwen2-0.5b,period,False,1224,207,90,14,0.15555555555555556,1,0.012987012987012988,0.0,0.14256854256854257,1,0.0008169934640522847,76
claude_code,qwen2-0.5b,period,False,1157,301,92,0,0.0,1,0.0136986301369863,0.0,-0.0136986301369863,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,952,256,76,0,0.0,1,0.016666666666666666,0.0,-0.016666666666666666,0,0.0,-1
claude_code,qwen2-0.5b,period,False,966,258,77,0,0.0,1,0.01639344262295082,0.0,-0.01639344262295082,0,0.0,-1
claude_code,qwen2-0.5b,other_punct,False,946,311,79,0,0.0,1,0.016666666666666666,0.0,-0.016666666666666666,0,0.0,-1
claude_code,qwen2-0.5b,period,False,923,724,103,46,0.44660194174757284,1,0.017241379310344827,0.0,0.42936056243722803,1,0.0010834236186348933,57
claude_code,qwen2-0.5b,json_close_brace,False,982,1754,171,0,0.0,1,0.016129032258064516,0.0,-0.016129032258064516,0,0.0,-1
claude_code,qwen2-0.5b,paren_close,False,1083,975,129,0,0.0,1,0.014705882352941176,0.0,-0.014705882352941176,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,909,141,66,0,0.0,1,0.017543859649122806,0.0,-0.017543859649122806,0,0.0,-1
claude_code,qwen2-0.5b,json_close_brace,False,1062,353,89,0,0.0,1,0.014925373134328358,0.0,-0.014925373134328358,0,0.0,-1
